nwl1,nwl2,nwl3,nwl4,fprd1,fprd2,fprd3,fprd4,pstr1,pstr3,astrw,g2,ny,vcrf,v2
867.484,732.709,780.165,821.308,395.267,3952.9,3118.06,4472.77,26.2914,76.3924,53.2504,2.87245,29.0477,119.942,-4.50576
858.936,733.889,781.258,825.466,-1844.22,3391.88,-1420.4,3955.6,37.3618,65.8851,53.21,1.66073,29.6029,119.853,-3.24902
862.735,733.889,776.887,820.269,-2315.99,4227.62,265.497,4962.48,19.2268,68.1923,52.725,1.9102,29.1837,119.853,-5.35405
861.785,733.889,777.98,825.466,1287.81,4276.3,-1009.61,3969.33,34.8855,87.5605,52.5149,2.62298,31.0871,119.853,-7.42766
852.287,738.61,780.165,821.308,-1950.85,4926.58,-2151.62,4605.49,41.2218,71.6803,52.3452,1.30434,32.1634,119.765,-5.76249
859.885,731.528,773.608,824.427,-1787.41,5437.76,-1620.87,3463.6,21.8799,75.7533,52.03,2.32599,33.659,119.765,-6.17092
854.187,733.889,770.33,825.466,-169.248,4183.57,-2107.25,4195.87,41.3051,73.3593,52.03,2.25471,33.3757,119.765,-6.17092
847.538,736.249,774.701,816.111,-2287.01,4790.96,-2046.46,4431.57,40.66,56.331,52.2159,1.47066,34.0215,119.765,-2.872
842.789,726.807,769.237,820.269,-2886.29,4880.21,143.905,2369.76,23.2013,54.6628,51.9734,1.63697,33.5117,119.676,-3.68888
842.789,729.168,772.516,819.229,-2743.72,3557.64,-1675.09,2351.45,34.6046,51.7056,52.1997,1.50629,34.656,119.499,-6.17092
843.739,730.348,763.773,815.072,-2896.72,3024.43,-1122.98,1793.1,29.7769,43.993,52.426,1.55381,33.7949,119.411,-5.76249
841.839,726.807,764.866,814.032,-2338.01,3269.01,-1647.16,470.415,21.651,58.6708,52.4018,1.98148,36.0835,119.322,-4.09732
840.889,725.627,771.423,815.072,-1250.73,2114.51,-1977.44,37.9204,39.4427,49.4958,52.8624,1.22118,36.5594,119.234,-3.24902
838.99,724.447,759.402,811.953,-1955.49,2071.62,216.202,923.512,33.0751,37.4503,53.307,2.06464,35.6417,119.145,-5.35405
843.739,722.086,764.866,809.874,-2478.27,3062.68,548.13,788.503,13.5564,57.0784,53.4282,1.83892,35.721,118.968,-5.76249
856.086,723.266,763.773,807.795,-2013.45,2055.4,-1405.62,1406.36,19.4453,88.5029,53.2181,2.13592,40.1849,118.88,-4.09732
846.588,722.086,752.845,810.914,1100.03,1770.25,4626.5,4250.8,44.6761,77.7681,53.3151,3.05065,40.3435,118.791,-4.50576
843.739,725.627,758.309,815.072,-1484.88,3663.12,-1510.78,4026.54,34.6254,68.7773,53.113,2.05276,41.5332,118.703,-5.35405
837.09,723.266,753.938,811.953,-2313.67,4178.93,-2478.61,5177.58,30.911,65.3435,53.0241,1.48254,39.8337,118.703,-4.91419
838.99,718.545,756.124,815.072,-2822.54,4231.09,-123.934,6742.82,33.3353,59.3207,52.919,2.30223,38.0549,118.614,-3.68888
841.839,719.725,755.031,823.387,-3009.16,4792.12,1793.66,9358.43,25.6151,61.6713,52.8059,2.37351,38.6894,118.526,-3.24902
838.99,719.725,761.588,817.151,-2877.02,4809.5,-769.703,7317.21,29.7457,59.0824,52.4502,2.05276,36.6387,118.526,-6.57936
837.09,718.545,765.959,816.111,-2488.7,4835,-667.827,6903.01,33.0647,49.6366,52.4826,2.029,34.656,118.437,-6.13951
835.19,713.824,756.124,815.072,-2356.56,5050.6,3563.36,9179.93,28.3827,43.1698,52.5068,2.48043,30.8832,118.349,-4.91419
834.24,715.004,760.495,816.111,-2591.86,5110.88,3203.51,6747.41,20.7667,47.4268,52.2644,2.26659,30.8832,118.26,-3.24902
835.19,712.644,774.701,823.387,-2652.14,4597.38,-362.194,4408.69,24.8036,56.4176,52.2886,2.31411,30.7472,118.172,-3.24902
836.14,710.283,792.186,829.624,-2106.18,4676.21,-268.535,4919,29.3503,57.3059,52.2239,2.56358,29.1837,118.083,-6.13951
839.939,711.463,798.743,828.585,-550.605,5164.2,-247.172,4925.86,27.6128,59.949,52.3613,2.33787,30.1694,117.995,-5.35405
837.09,712.644,796.557,817.151,-1760.75,3903.06,-932.382,3793.13,29.4128,63.2962,52.2078,2.1478,31.6649,117.995,-3.65746
835.19,712.644,783.443,811.953,-1782.78,3754.69,-1755.62,2115.75,31.889,63.1662,52.2805,2.029,32.4467,117.995,-4.88277
836.14,710.283,765.959,812.993,-1512.7,3229.61,-1829.56,1475.01,32.3052,60.6639,52.4179,1.82705,32.8772,117.995,-5.32263
834.24,709.103,760.495,810.914,-1765.39,2476.16,-1635.66,1518.48,30.1931,59.7323,52.2401,1.89832,33.5117,117.906,-5.32263
835.19,710.283,764.866,815.072,-1590.36,1754.02,-1468.06,1587.15,29.7769,61.9854,52.4826,1.93396,34.0215,117.818,-2.40073
830.441,705.562,776.887,819.229,-1481.4,1297.32,-1617.58,1509.33,30.5469,63.0253,52.5796,1.76765,34.724,117.729,-2.40073
833.291,705.562,783.443,821.308,-1445.46,1199.95,-1236.37,1820.56,30.5781,64.2277,52.523,1.82705,35.0752,117.641,-2.43215
834.24,705.562,780.165,814.032,-1400.26,1044.63,-419.705,2818.28,32.7006,64.2494,52.5796,1.89832,34.4294,117.552,-5.32263
832.341,704.382,779.072,810.914,-1368.96,713.112,-243.887,3818.29,31.6393,63.7944,52.6927,1.87456,33.5117,117.552,-6.17092
832.341,702.021,774.701,810.914,-1577.61,642.404,-349.047,4907.55,31.1087,65.2135,52.7655,1.8508,31.8235,117.464,-5.32263
830.441,703.201,774.701,809.874,-1876.67,1191.84,-477.216,6237.09,31.4208,66.0367,52.7089,1.74389,29.6709,117.375,-5.73107
831.391,704.382,777.98,808.835,-2113.13,1832.84,-694.122,7216.51,31.244,67.4991,52.7897,1.83892,27.269,117.287,-4.88277
830.441,700.841,783.443,811.953,-2225.57,2151.6,-1446.7,6870.98,31.8578,67.8782,52.7978,1.79141,25.3429,117.287,-4.03448
829.491,699.661,786.722,814.032,-2201.24,2335.9,-1762.18,6440.76,31.7954,67.5207,52.6281,1.75577,23.5755,117.198,-5.73107
834.24,700.841,781.258,808.835,-2052.86,2658.15,-1870.64,6051.74,31.5977,66.275,52.822,1.74389,22.2272,117.198,-4.0659
832.341,700.841,781.258,808.835,-1856.96,2799.56,-1867.35,5735.95,31.9098,63.8703,52.6442,1.76765,21.0149,117.198,-4.91419
830.441,699.661,782.351,812.993,-1753.8,2605.99,-1691.53,4527.69,31.1295,62.1371,52.7412,1.67261,20.3691,117.11,-3.21761
832.341,698.48,787.815,817.151,-1756.12,2509.78,-1126.28,3548.26,30.5365,61.6605,52.6766,1.72013,20.0972,117.11,-3.21761
832.341,700.841,795.464,821.308,-1658.75,2506.3,-1111.48,2735.9,30.037,62.6787,52.814,1.79141,21.2189,117.11,-4.91419
835.19,700.841,794.371,823.387,-981.808,2455.3,-1584.72,2168.38,30.0995,65.1593,52.725,1.88644,22.3632,117.11,-2.84059
832.341,700.841,790,823.387,-1051.35,2334.75,-1612.66,2163.81,29.6625,68.7123,52.8948,1.95772,23.8474,117.198,-2.80917
835.19,703.201,780.165,822.348,-863.572,2706.83,-1141.06,2564.27,31.0567,71.8103,52.9594,2.10028,25.139,117.198,-2.40073
837.09,704.382,783.443,816.111,-988.759,2534.12,-980.03,2955.58,31.7434,73.1102,53.0645,2.10028,26.8951,117.287,-2.80917
833.291,706.742,780.165,816.111,-1560.22,2527.17,-1298.81,2893.79,31.8162,74.7459,52.8948,2.00524,28.1867,117.375,-1.58386
833.291,706.742,779.072,817.151,-1778.14,2887.66,-1208.44,3516.23,34.5422,72.0595,53.0807,1.9102,29.1157,117.375,-2.84059
831.391,709.103,784.536,817.151,-1989.11,3687.46,-1060.55,3868.65,32.8671,70.4238,53.2504,1.82705,29.2517,117.464,-1.58386
831.391,709.103,786.722,819.229,-2446.97,3212.21,-1446.7,3875.5,32.326,69.3081,53.1292,1.73201,29.399,117.464,-2.80917
829.491,707.923,788.907,822.348,-2725.17,3206.42,-1333.31,4005.95,32.6069,67.1633,53.1938,1.75577,29.1837,117.464,-4.0659
828.542,707.923,780.165,821.308,-2893.24,3244.67,-666.181,4250.8,33.3873,62.9387,53.1453,1.76765,28.7532,117.464,-1.99229
833.291,707.923,779.072,818.19,-2854.99,3088.18,53.5309,3751.93,33.1376,57.1867,53.3151,1.80329,28.2547,117.464,-1.144
831.391,706.742,779.072,821.308,-2758.78,2761.31,513.62,3900.68,30.7654,55.2369,53.3555,1.76765,27.269,117.464,0.929607
828.542,705.562,781.258,822.348,-2698.51,2622.21,983.571,3937.3,30.2451,55.9194,53.5656,1.75577,26.6232,117.464,-1.58386
830.441,706.742,783.443,821.308,-2698.51,2756.68,1128.17,3605.48,31.1295,55.1069,53.6464,1.79141,25.0597,117.464,-1.144
829.491,707.923,784.536,822.348,-2801.67,2742.77,944.13,3237.05,29.2879,56.9809,53.6949,1.82705,24.142,117.375,0.489751
833.291,706.742,787.815,823.387,-2798.19,2695.24,728.879,3410.96,29.4856,60.6422,53.8242,1.89832,23.5755,117.375,-2.84059
830.441,705.562,784.536,821.308,-2656.78,2707.99,858.686,4122.65,30.7654,61.3247,53.8081,1.89832,22.9297,117.375,-2.40073
833.291,709.103,785.629,817.151,-2433.06,2931.7,602.348,4166.13,30.2451,62.7329,53.9374,1.89832,22.2272,117.375,-1.144
835.19,707.923,786.722,819.229,-2299.76,3051.09,355.872,3513.94,30.9839,63.3395,53.6384,1.8508,22.0006,117.464,-2.40073
833.291,710.283,785.629,819.229,-2251.07,3185.55,318.077,3653.53,30.7654,62.8845,53.9536,1.81517,21.7967,117.464,-2.40073
834.24,709.103,787.815,819.229,-2219.78,3339.72,244.142,3610.06,30.8694,61.5522,53.9616,1.83892,22.1592,117.552,-2.84059
835.19,712.644,790,821.308,-2166.45,3512.43,-215.955,3452.16,29.3399,61.0972,53.8323,1.81517,22.7937,117.641,-1.99229
838.04,711.463,791.093,825.466,-2043.59,3379.13,-370.41,3651.25,29.6729,61.9529,53.6949,1.89832,23.7114,117.729,-3.65746
837.09,711.463,787.815,827.545,-1867.4,3470.7,15.7362,3944.15,29.7977,61.3138,53.5575,1.89832,24.5612,117.818,-1.144
836.14,715.004,792.186,824.427,-1902.17,3313.06,510.335,3660.4,30.2035,61.4763,53.6141,1.89832,25.7055,117.906,-1.58386
840.889,715.004,793.279,827.545,-1983.31,2830.86,564.561,3658.11,30.859,59.6673,53.6222,1.8508,26.4872,117.995,-1.58386
841.839,716.185,793.279,827.545,-2034.32,2516.73,523.474,3520.81,29.6521,59.7323,53.6868,1.83892,27.1217,118.083,-1.99229
840.889,713.824,793.279,828.585,-1929.99,2117.98,403.529,3660.4,30.7029,59.7973,53.6384,1.75577,27.1217,118.172,0.489751
841.839,718.545,794.371,829.624,-1867.4,1938.32,260.566,3786.26,29.881,60.913,53.8485,1.70825,27.6315,118.349,0.0813134
841.839,717.365,796.557,831.703,-1961.29,1741.27,125.827,4218.77,30.0162,62.3537,53.8162,1.64885,27.5409,118.437,0.0498951
844.688,717.365,795.464,831.703,-1968.25,1693.74,457.747,4298.86,30.422,62.6679,53.8808,1.69637,27.1217,118.526,-1.144
841.839,717.365,798.743,827.545,-1913.76,1627.68,403.529,4607.79,30.4636,61.9096,53.7515,1.70825,27.0537,118.526,-1.144
846.588,719.725,802.021,830.664,-1787.41,1563.92,300.007,4742.79,30.8902,60.4039,53.6545,1.70825,27.269,118.614,1.74648
847.538,719.725,804.207,832.742,-1597.32,1509.44,-30.2743,5035.71,30.2659,58.8657,53.6141,1.66073,27.1217,118.791,1.33804
844.688,718.545,807.485,830.664,-1636.72,1355.28,-286.613,5214.2,30.2972,56.9701,53.7353,1.58945,26.9857,118.88,1.33804
845.638,720.906,810.763,834.821,-1824.51,1172.13,-858.439,4555.15,29.6937,55.5402,53.5575,1.45878,26.6232,118.88,-0.735562
844.688,722.086,811.856,837.94,-1927.67,1004.06,-1288.95,3687.86,28.6533,54.4787,53.5818,1.35186,26.4192,118.968,-1.58386
848.488,720.906,804.207,841.058,-1869.72,1020.29,-1367.82,3578.01,27.1134,56.071,53.5899,1.42314,26.7591,118.968,-2.84059
847.538,722.086,804.207,838.979,-1646,1334.41,-961.952,3603.19,28.3827,59.7215,53.412,1.56569,27.337,119.057,0.929607
848.488,725.627,811.856,843.137,-978.324,1759.81,-584.022,3607.77,30.0579,59.7865,53.3636,1.63697,28.334,119.145,0.489751
852.287,726.807,815.135,843.137,-1753.8,1628.83,-745.055,3369.78,28.8509,60.8481,53.2181,1.60133,29.4669,119.234,0.0813134
850.387,727.987,811.856,843.137,-1656.44,1831.68,-828.86,3266.81,30.4324,59.4182,52.9271,1.57757,30.3167,119.411,-0.327124
849.438,729.168,809.671,845.216,-1663.39,1844.43,-930.735,3328.59,29.3399,57.2301,53.1292,1.60133,31.461,119.499,1.33804
850.387,732.709,810.763,848.334,-1867.4,1748.22,-999.747,3239.34,28.2995,57.8475,53.016,1.55381,32.4467,119.588,-1.17542
850.387,731.528,810.763,850.413,-2006.49,1942.96,-904.441,3001.35,29.2775,57.1326,52.9109,1.61321,32.7413,119.676,0.0498951
850.387,732.709,815.135,848.334,-2099.23,2168.99,-710.553,2648.94,28.6637,56.656,52.7897,1.63697,33.8629,119.765,-0.735562
848.488,736.249,819.506,852.492,-2129.36,2421.69,-713.838,2573.43,27.3839,58.9091,52.7412,1.64885,34.8033,119.765,0.489751
852.287,737.43,818.413,851.453,-2102.71,2601.35,-556.09,2751.91,29.6521,58.4866,52.6523,1.64885,35.8569,119.853,-1.58386
851.337,736.249,818.413,851.453,-2092.27,2656.98,-234.025,3740.49,29.7665,54.7928,52.5634,1.69637,36.5594,119.942,0.458333
848.488,738.61,818.413,853.532,-2262.66,2774.06,-411.489,3562,27.4047,52.8213,52.1835,1.67261,36.9333,120.03,0.489751
848.488,740.971,820.599,855.611,-2486.38,2736.97,-722.054,3751.93,27.488,49.8966,52.0704,1.68449,37.0692,120.03,-0.327124
848.488,739.79,814.042,855.611,-2714.74,2698.71,-257.034,3518.52,25.1053,47.741,51.7794,1.69637,36.786,120.119,1.30663
851.337,738.61,817.32,853.532,-2713.57,2779.86,135.69,3237.05,23.2117,48.5101,51.5289,1.83892,37.0012,120.119,0.0498951
850.387,742.151,818.413,856.65,-2555.93,2764.79,447.893,3223.32,24.7724,47.7735,51.3026,1.88644,37.2732,120.207,0.489751
853.237,743.331,820.599,855.611,-2356.56,2603.67,441.315,3541.41,24.8244,45.5204,50.9469,1.87456,37.3411,120.207,-2.84059
854.187,740.971,820.599,854.571,-2256.87,2618.74,242.496,3619.21,23.1909,44.383,50.7853,1.83892,36.9333,120.295,-1.61527
850.387,743.331,823.877,855.611,-2333.37,2740.45,-102.571,3703.87,22.3586,43.4297,50.0983,1.80329,36.4914,120.384,-0.76698
851.337,746.872,824.97,858.729,-2528.11,2826.22,-212.67,4145.53,21.4534,42.2815,49.9528,1.79141,36.0835,120.384,1.30663
852.287,743.331,822.784,856.65,-2667.21,2690.6,134.043,4083.75,20.2985,40.8408,49.5002,1.83892,35.2111,120.472,-1.17542
856.086,743.331,829.341,854.571,-2668.37,2776.38,198.124,4280.55,16.4696,44.0147,48.7081,1.88644,35.0072,120.472,-3.68888
855.136,745.692,829.341,859.769,-2491.02,2943.29,79.8249,4067.73,19.4869,45.8887,48.1828,1.9102,35.0752,120.561,-2.84059
854.187,746.872,827.155,858.729,-2325.26,2864.47,349.302,4321.73,20.673,41.7941,47.5766,1.86268,34.5767,120.561,-2.43215
859.885,745.692,829.341,860.808,-2302.08,2796.09,272.075,4287.4,17.3436,40.7758,46.8411,1.9102,34.2255,120.738,-1.58386
856.086,749.233,830.434,862.887,-2332.22,3014,-43.4213,3992.21,15.0754,42.3248,45.75,1.88644,34.0895,120.826,-2.872
858.936,750.413,826.063,867.045,-2258.02,3395.36,92.9638,3827.45,16.3032,46.8852,45.257,1.95772,34.1575,120.915,-1.17542
859.885,749.233,824.97,861.847,-2207.03,3371.01,774.889,4129.51,18.3528,45.802,44.4406,2.06464,34.0215,121.003,-2.02371
861.785,749.233,834.805,862.887,-2189.64,3288.71,712.447,4497.94,14.9298,48.835,43.3576,2.0884,34.2255,121.092,-1.17542
861.785,752.773,838.083,866.005,-2143.27,3386.09,153.76,4239.36,16.2928,55.1828,42.509,2.05276,34.8712,121.18,-1.17542
860.835,753.954,836.991,866.005,-2175.73,3165.85,203.055,4086.04,23.2325,48.7484,41.628,2.00524,34.656,121.269,-2.43215
863.685,751.593,840.269,866.005,-2389.02,2572.37,211.271,4234.78,19.3517,37.1253,40.8036,1.88644,34.5767,121.357,-3.28044
863.685,752.773,847.919,872.242,-2528.11,2362.57,-155.159,4289.7,10.9136,36.1071,39.8256,1.77953,34.2934,121.446,-2.84059
863.685,757.495,844.64,876.4,-2539.7,2425.16,-329.33,3964.75,12.6824,39.7468,38.8558,1.74389,33.7269,121.446,-1.17542
864.635,753.954,841.362,871.203,-2557.09,2173.63,97.8949,3616.93,17.354,31.3842,38.1203,1.72013,32.8772,121.534,-0.76698
862.735,752.773,844.64,876.4,-2661.42,1780.68,725.586,4596.34,10.5599,24.4191,37.4413,1.63697,31.9368,121.623,-1.20684
864.635,755.134,845.733,877.439,-2803.99,1553.49,1000,4747.37,7.87554,29.8352,36.3421,1.60133,31.0871,121.623,-1.99229
863.685,756.314,846.826,877.439,-2821.38,1403.96,676.291,3733.63,12.3703,29.1094,35.4773,1.62509,29.5349,121.623,-2.43215
868.434,755.134,846.826,877.439,-2734.44,1028.4,199.77,3372.06,11.4339,22.4909,34.8146,1.57757,28.5266,121.623,-0.76698
870.333,755.134,847.919,879.518,-2583.75,663.274,181.7,3642.09,6.50216,18.9813,33.8609,1.50629,27.269,121.711,-3.28044
869.384,759.855,849.011,885.755,-2412.2,983.189,-25.3431,3056.27,4.70218,27.4738,32.697,1.51817,25.8414,121.8,-1.61527
872.233,758.675,858.847,883.676,-2164.13,2090.16,-119.002,2303.4,9.98765,38.4469,31.6382,1.49442,25.4109,121.888,0.0498951
874.133,758.675,862.125,883.676,-1962.44,2570.05,-79.5695,2237.03,13.3587,39.4651,30.3774,1.48254,26.0567,122.065,-2.46357
876.982,763.396,867.589,886.795,-1927.67,2508.62,40.3838,3234.76,9.93563,45.3254,29.0276,1.63697,26.1247,122.242,0.86677
876.982,764.576,877.424,896.15,-1782.78,2488.91,-376.987,2818.28,10.9969,54.0454,27.7183,1.69637,27.1104,122.419,-2.02371
882.681,763.396,881.795,898.229,-1001.51,1859.5,-1149.28,2440.7,17.1251,50.6765,26.5544,1.64885,28.6852,122.596,-2.43215
885.531,769.297,868.682,902.387,-913.411,1250.96,-1308.67,2555.12,16.1575,43.0073,25.4552,1.58945,29.6029,122.773,-1.17542
884.581,772.838,867.589,905.505,-977.168,1073.6,-861.724,3090.59,13.8061,41.1766,24.4692,1.56569,29.8295,122.95,-2.02371
887.43,769.297,883.981,914.86,-1248.41,382.762,-677.69,2838.87,16.6465,38.0569,23.6044,1.39938,30.0334,123.127,-2.02371
887.43,771.658,892.723,906.544,-1342.3,57.043,-855.146,2701.57,15.9702,37.1253,22.8366,1.2687,30.5319,123.304,-1.61527
889.33,776.379,891.63,898.229,-1428.08,163.679,-639.895,4690.16,17.0419,43.3214,22.4082,1.24494,30.3847,123.481,-0.358542
886.48,777.559,881.795,904.465,-1658.75,692.251,-388.488,6138.7,23.3158,41.9782,22.0768,1.23306,29.4669,123.747,-3.31186
892.179,775.199,879.61,908.623,-1751.48,585.607,-585.669,5628.4,21.1204,38.2302,21.6808,1.25682,28.6172,123.835,-2.46357
895.029,779.92,869.774,903.426,-989.923,1799.22,-393.419,5861.81,18.5817,48.7159,21.1797,1.39938,27.8355,124.012,-2.872
893.129,778.74,870.867,914.86,-1435.04,1052.74,303.292,4967.06,26.4995,50.514,20.921,1.56569,26.9857,124.189,-1.20684
896.928,778.74,874.146,924.215,-1754.96,671.389,387.097,3049.4,23.4822,49.2142,20.2664,1.56569,26.6232,124.366,-4.12874
897.878,787.002,878.517,910.702,-1228.71,3388.4,367.372,3191.29,20.9435,65.2026,20.1047,1.48254,27.1217,124.455,-2.46357
898.828,784.641,887.259,908.623,-1914.92,2721.9,446.246,3868.65,30.4324,68.1274,19.8299,1.61321,27.4729,124.632,-2.05513
896.928,785.821,898.187,917.978,-1873.19,2421.69,-161.728,3735.92,31.6081,62.1263,19.6521,1.62509,27.6995,124.809,-1.61527
902.627,792.903,897.094,926.294,-1608.91,4401.48,-381.91,3511.66,25.5527,74.6267,19.3207,1.54193,28.1074,124.986,-1.20684
903.577,790.543,900.373,915.9,-1736.41,3492.72,168.553,4328.6,34.0948,71.8537,19.3207,1.55381,28.9571,125.163,-2.872
900.728,796.444,906.93,925.255,-1905.64,4110.55,239.211,4708.47,29.2567,70.6404,18.9651,1.64885,29.6029,125.34,-5.38547
904.527,797.624,899.28,919.018,-1985.62,5698.56,646.72,5813.75,26.3122,81.4186,18.6742,1.63697,30.6113,125.517,-2.872
904.527,794.083,893.816,924.215,-2145.59,3412.75,1313.85,6378.98,38.6832,69.8605,18.5368,1.88644,31.0191,125.694,-4.16015
905.477,796.444,886.166,945.005,-2183.84,1138.52,505.404,3090.59,34.5734,49.1058,18.3105,1.79141,30.3847,125.871,-2.46357
903.577,807.067,881.795,923.176,-2223.25,5303.29,699.3,3637.52,19.5598,63.7294,17.8336,1.55381,30.2487,126.048,-3.7203
907.376,811.788,885.074,915.9,-2728.64,6920.29,2600.46,5651.27,29.7665,65.6359,17.4052,1.54193,29.3197,126.225,-2.46357
908.326,803.526,889.445,933.57,-2802.82,5671.9,2631.68,3266.81,65.5579,28.0154,17.4537,1.83892,27.9714,126.402,-1.61527
905.477,796.444,880.702,917.978,-2780.81,-557.303,2219.24,5330.91,49.0148,41.5124,16.8556,1.35186,25.4109,126.579,-2.90342
904.527,803.526,882.888,930.452,-2685.75,3910.01,3632.37,5472.79,21.1828,50.9582,15.3038,1.35186,21.7967,126.667,-1.64669
904.527,802.345,892.723,927.334,-2778.49,410.583,3323.46,2301.11,56.3187,23.65,14.6572,1.22118,16.8229,126.756,-4.16015
903.577,802.345,894.909,914.86,-3368.49,1240.52,2188.02,5237.08,33.8763,46.8311,13.0246,1.25682,14.3417,126.756,-4.97703
904.527,796.444,890.538,939.807,-3484.41,-215.354,2912.66,3205.01,31.6705,27.5713,11.8284,1.24494,9.65118,126.844,-2.49499
912.125,797.624,905.837,943.965,-2957,-1471.86,2054.93,-968.967,48.5986,31.8717,10.0584,1.04299,7.09065,126.844,-3.31186
913.075,803.526,911.301,904.465,-2667.21,-934.016,1014.79,2880.07,17.8118,47.4702,8.08629,0.99547,6.44485,126.933,-4.97703
912.125,799.985,921.136,908.623,-2360.03,-1459.1,1524.17,9431.65,23.3054,23.8991,6.60723,0.555924,3.10257,126.933,-2.90342
914.025,807.067,927.693,978.267,-1868.55,1885,355.872,8230.27,21.5782,27.6687,5.25748,0.841035,-0.0810943,126.933,-5.00845
919.724,803.526,930.971,981.386,-2109.66,751.368,-1129.56,-3380.9,7.05359,22.5126,3.68142,0.508405,0.836617,127.021,-5.82532
928.272,808.247,927.693,945.005,-1841.9,1488.58,-1257.73,-12.4211,4.22358,13.6626,2.43674,0.627202,1.84497,127.109,-4.97703
934.921,808.247,940.806,981.386,-300.222,598.362,-621.817,-971.249,4.25479,22.5559,1.83056,0.650961,3.26119,127.286,-4.16015
940.62,814.148,953.92,992.82,288.621,1567.39,-976.746,-1071.94,12.62,45.0221,1.54768,0.971711,5.32321,127.463,-4.97703
938.72,815.329,970.312,1045.83,47.5182,2727.69,-488.725,-2898.05,24.0857,60.3823,1.85481,0.888554,7.15863,127.64,-2.46357
938.72,815.329,984.518,1043.75,191.256,2085.53,-736.839,-4190.98,35.052,56.2335,2.65496,0.947952,9.08469,127.817,-2.46357
940.62,824.771,1003.1,1005.29,613.188,3842.79,-654.68,-2007.88,29.5688,76.1757,3.59251,0.900433,10.9314,127.994,-0.389961
942.519,822.41,1009.65,982.425,-229.513,2529.49,456.108,33.3345,42.3143,89.1853,5.21706,0.805396,13.1294,128.26,-4.56859
941.57,828.312,1007.47,952.281,628.255,2870.27,1997.42,4047.13,48.0368,75.5691,6.93052,1.03111,15.2594,128.525,-2.90342
945.369,828.312,967.033,994.899,-564.507,2532.96,2503.51,3946.44,42.4079,85.719,8.43383,1.07863,16.4717,128.791,-2.46357
946.319,833.033,911.301,950.202,-1135.97,1000.58,2865.01,3816.01,50.6379,70.9762,10.4625,1.17367,16.2451,129.056,-1.23825
944.419,834.213,892.723,935.649,-1462.85,2634.97,4481.9,6273.71,42.4392,72.2328,12.3376,1.2093,15.4747,129.322,-7.08205
945.369,831.853,900.373,937.728,-1957.81,878.874,4172.98,7376.7,48.3905,62.5162,13.849,1.28058,14.1151,129.676,-2.93484
946.319,836.574,896.002,926.294,-2081.83,2414.73,3468.06,10488.9,39.5467,62.5704,15.3523,1.23306,11.2147,129.941,-3.34328
945.369,830.672,900.373,937.728,-2313.67,1730.84,2712.2,5687.89,43.3235,63.9028,16.8071,1.33998,8.64283,130.118,-3.34328
946.319,841.295,913.486,930.452,-2448.13,1762.13,3859.13,9866.44,40.3062,55.8652,17.575,1.23306,6.17294,130.295,-2.49499
954.867,835.393,926.6,961.636,-2158.35,4760.82,3394.11,6809.19,32.1908,68.019,18.367,1.19742,5.32321,130.384,-4.16015
952.018,840.115,935.342,946.044,-2003.02,1094.47,2099.29,4994.51,41.7213,53.0596,18.9894,1.12615,4.24688,130.561,-1.23825
952.967,840.115,941.899,980.346,-982.964,3089.35,1220.18,3964.75,29.3503,55.3994,19.1429,1.01923,4.45081,130.826,-2.49499
952.967,834.213,936.435,983.465,-1804.8,-603.666,949.061,1202.7,38.6103,47.481,19.9431,0.841035,4.31486,131.003,-0.829817
959.616,844.836,936.435,970.991,-1795.53,685.3,886.618,1742.74,24.4915,35.4572,20.0562,0.6866,5.59512,131.18,-0.0129414
957.717,840.115,941.899,1003.21,-854.301,922.916,1391.08,-673.763,23.3158,50.8607,20.2825,0.793517,7.38522,131.357,-0.861235
963.415,843.655,949.549,978.267,-588.852,-808.83,1193.9,404.057,29.7873,36.5512,20.4604,0.912313,7.8724,131.534,-2.49499
966.265,847.196,970.312,1010.49,251.529,1284.57,797.89,-552.477,16.0118,49.7558,20.1694,0.817276,9.3566,131.711,0.803934
965.315,849.557,992.168,984.504,-871.687,-389.222,306.576,628.318,27.0302,56.2877,19.8461,0.912313,9.65118,131.888,-2.08655
967.215,860.179,999.817,1004.25,-727.95,2692.92,510.335,2479.6,27.696,55.1611,19.7249,0.650961,11.6452,132.065,-1.26967
969.114,854.278,989.982,1013.61,-1276.23,177.589,760.096,3.59507,33.1168,42.0215,19.8542,0.734118,11.9851,132.331,-3.75172
967.215,860.179,980.147,994.899,-1044.4,386.238,1823.24,2305.68,20.5586,29.7485,19.4016,0.627202,14.0471,132.596,-3.34328
968.165,860.179,972.497,1042.71,-1505.74,749.048,1823.24,-598.245,15.7621,42.6281,19.2318,0.603442,15.2594,132.773,0.364078
974.813,873.163,965.941,981.386,-1515.02,667.905,1640.84,262.181,24.4394,37.8944,18.852,0.745998,15.3274,132.95,-1.26967
971.014,867.261,973.59,1037.52,-1637.88,3025.59,2352.34,912.07,19.7054,38.9235,18.5125,0.544044,16.1771,133.216,0.364078
972.914,871.982,962.662,1000.1,-1982.15,993.624,1700,285.065,19.6222,25.5998,18.2943,0.888554,15.3274,133.393,0.364078
974.813,875.523,962.662,983.465,-1843.05,3473.02,3735.9,3461.32,10.1437,27.5388,17.5265,0.627202,16.1771,133.658,-0.892653
