nwl1,nwl2,nwl3,nwl4,fprd1,fprd2,fprd3,fprd4,pstr1,pstr3,astrw,g2,ny,vcrf,v2
1955.83,2070.81,2055.66,2026.1,3270.16,3721.39,9074.94,10096.2,9.86283,4.03725,1.2756,-0.239243,-1.60819,253.731,1.09413
1951.08,2074.36,2052.38,2024.02,3201.77,2592.39,8080.81,8345.55,3.30802,8.06686,0.960386,-0.0610488,-0.962393,253.819,0.245835
1956.78,2082.62,2050.19,2022.98,2623.35,3422.33,7494.19,8048.08,6.9912,6.17121,0.87148,-0.203604,-1.60819,253.907,1.94242
1956.78,2074.36,2056.75,2028.18,3716.43,3975.24,8585.27,9871.9,7.59466,2.53156,1.01696,-0.251123,-1.60819,253.996,-1.38792
1953.93,2077.9,2055.66,2028.18,3608.62,2617.9,7416.97,7537.77,2.42364,7.05945,0.879563,-0.0848081,-0.962393,253.996,-0.508203
1963.43,2086.16,2052.38,2024.02,3998.1,4319.51,6961.81,7032.04,6.49179,5.64042,0.677504,-0.132327,-1.83479,254.084,4.45588
1961.53,2077.9,2060.03,2032.34,4176.61,4346.17,7803.12,7627.01,7.86518,2.03327,1.15436,-0.263003,-1.54021,254.173,1.09413
1957.73,2080.26,2060.03,2030.26,3872.91,2955.2,7096.55,6887.87,2.56931,6.85364,0.919974,-0.0729284,-1.25697,254.261,0.277254
1965.33,2093.24,2055.66,2029.22,4137.2,4677.68,7039.04,7471.4,7.33455,6.64783,0.847233,-0.179845,-2.03872,254.35,0.685691
1964.38,2081.44,2062.21,2030.26,4341.2,4663.76,8674,9379.9,8.96805,2.50989,1.13012,-0.263003,-1.83479,254.438,1.53398
1960.58,2083.8,2061.12,2030.26,3890.3,3118.64,8023.3,8114.43,3.0167,7.49275,1.04929,-0.0966877,-1.39292,254.527,-2.23621
1968.18,2092.06,2056.75,2031.3,3893.78,3732.99,7451.48,8530.91,8.32297,9.7567,1.12203,-0.239243,-2.03872,254.615,1.09413
1965.33,2082.62,2065.49,2033.38,4072.29,4485.26,9300.06,10649.9,9.26978,3.70145,1.28368,-0.298642,-1.67617,254.704,1.50257
1960.58,2084.98,2063.31,2033.38,3768.59,2412.72,8761.09,9272.35,3.03751,9.09593,1.0008,-0.0491692,-0.962393,254.792,0.277254
1968.18,2095.6,2060.03,2031.3,3368.69,3302.94,8112.04,9219.71,9.57151,11.8365,0.919974,-0.215484,-1.76681,254.792,2.35086
1966.28,2084.98,2070.96,2035.45,4439.73,4127.09,9643.48,10821.6,10.3518,4.71968,1.34834,-0.322401,-1.61952,254.881,2.35086
1964.38,2090.88,2064.4,2035.45,4020.12,2703.67,8439.03,8205.97,3.21438,9.16092,1.01696,-0.0729284,-1.05303,254.969,1.12555
1971.98,2097.96,2060.03,2034.42,4212.54,4373.99,7737.39,7892.46,9.81081,11.7282,1.02504,-0.227364,-1.97074,255.146,3.19915
1971.03,2089.7,2070.96,2038.57,4557.97,4663.76,9214.6,10096.2,11.1114,4.66552,1.18669,-0.35804,-1.55154,255.235,-0.539622
1966.28,2092.06,2067.68,2038.57,4117.5,3382.92,8089.03,8084.68,3.77622,8.03436,0.968468,-0.0966877,-0.985053,255.323,3.16774
1973.88,2100.32,2065.49,2036.49,4209.07,4780.84,8128.47,8977.15,7.93801,8.41349,1.04121,-0.227364,-2.19734,255.412,-0.131184
1971.98,2090.88,2075.33,2040.65,3940.14,4370.5,9929.39,11087,9.96688,3.15983,1.21094,-0.369919,-1.48356,255.5,2.35086
1967.23,2093.24,2068.77,2040.65,3533.28,2938.98,8481.75,9018.33,3.17276,7.44942,1.01696,-0.108567,-0.849096,255.5,1.50257
1976.73,2101.5,2063.31,2039.61,2901.54,3424.65,8077.53,9604.16,6.95999,8.53265,0.87148,-0.239243,-2.03872,255.589,-0.162602
1974.83,2094.42,2078.6,2042.73,3456.78,3832.67,10024.7,11212.9,9.72757,3.05151,1.25943,-0.334281,-1.48356,255.589,2.7593
1968.18,2094.42,2072.05,2045.85,2731.15,2323.47,8212.27,8027.47,3.28721,7.25444,0.944221,-0.0610488,-1.12101,255.677,1.50257
1976.73,2102.68,2068.77,2040.65,2512.07,2679.32,7426.83,7643.03,6.94958,8.85762,0.90381,-0.132327,-1.90276,255.677,-0.131184
1971.98,2094.42,2077.51,2045.85,2907.34,2848.56,7936.21,7848.98,8.13569,3.26815,1.17053,-0.286762,-1.61952,255.766,2.38228
1970.08,2096.78,2076.42,2050.01,2982.69,2296.81,7260.87,6835.24,2.7774,6.76698,0.822986,-0.0729284,-0.554521,255.854,4.45588
1979.58,2106.22,2075.33,2046.89,2605.96,2785.97,6217.45,6066.34,6.89756,9.00927,0.677504,-0.108567,-1.83479,255.943,1.09413
1976.73,2097.96,2082.98,2048.97,3876.38,3750.36,6232.24,5979.38,8.30216,3.31148,1.0897,-0.298642,-1.48356,256.031,2.35086
1973.88,2101.5,2082.98,2055.2,3280.59,2418.52,5788.58,5034.29,2.76699,6.52867,0.782575,-0.144206,-0.985053,256.12,0.245835
1981.48,2109.76,2077.51,2048.97,3592.4,3585.77,5492.81,5565.2,7.449,7.37359,0.814904,-0.191725,-2.19734,256.208,-1.79635
1978.63,2102.68,2089.53,2052.09,3681.65,4551.33,6470.5,6537.75,10.6432,2.39074,1.26751,-0.35804,-1.83479,256.297,1.50257
1975.78,2103.86,2085.16,2054.16,4008.53,4356.59,6232.24,5372.97,4.56696,5.17464,1.09779,-0.167966,-1.39292,256.474,-3.0845
1985.28,2112.12,2079.7,2047.93,3590.08,5354.61,6718.62,6816.93,4.32766,2.73737,1.07354,-0.215484,-2.45792,256.562,3.19915
1983.38,2102.68,2090.63,2051.05,4200.95,5184.22,8402.88,8611,6.89756,0.917546,1.47766,-0.274882,-1.83479,256.739,3.19915
1978.63,2107.4,2080.79,2057.28,4286.73,3515.07,8276.36,8560.66,2.47567,5.78124,1.21902,-0.0848081,-1.25697,256.828,1.94242
1986.23,2116.85,2078.6,2050.01,3964.49,3837.3,9382.21,11650,6.02359,5.82457,1.24327,-0.156086,-1.90276,256.916,1.09413
1983.38,2103.86,2091.72,2053.13,4891.81,4538.59,11492.1,13352.5,7.40738,2.17409,1.66355,-0.251123,-1.32495,257.005,-1.41933
1979.58,2109.76,2080.79,2061.44,4272.82,3159.21,10031.3,9800.96,2.91265,8.51098,1.58273,-0.0254099,-0.475213,257.093,-2.23621
1986.23,2118.03,2081.88,2052.09,3745.41,3284.39,10213.7,11299.8,10.0813,14.8912,1.45341,-0.0610488,-1.47223,257.182,-1.38792
1985.28,2108.58,2091.72,2053.13,4377.14,3588.09,11681,12762.1,10.7264,8.33767,1.64738,-0.239243,-0.894415,257.27,-0.131184
1980.53,2108.58,2084.07,2063.52,3777.86,2490.38,9732.21,9171.66,4.8895,13.0497,1.32409,-0.0491692,-0.407234,257.27,-1.41933
1988.13,2119.21,2085.16,2057.28,2772.88,3177.76,8388.09,9771.21,13.9934,17.6751,1.38067,-0.227364,-1.54021,257.359,0.245835
1987.18,2110.94,2096.09,2058.32,3454.46,3983.36,8626.35,8606.43,13.3171,7.82855,1.57464,-0.381799,-1.39292,257.447,-1.41933
1982.43,2113.3,2089.53,2066.64,3313.04,3095.46,7062.05,6402.74,4.25483,9.00927,1.16244,-0.0966877,-0.554521,257.447,1.09413
1989.08,2121.57,2088.44,2062.48,2720.72,3947.42,6457.35,6528.6,6.78311,5.05548,0.944221,-0.203604,-1.67617,257.536,-0.162602
1987.18,2109.76,2101.55,2059.36,3782.5,5308.25,6302.89,6169.32,8.99926,2.43407,1.13012,-0.34616,-1.18899,257.624,-2.20479
1984.33,2115.67,2090.63,2071.84,3583.12,3404.95,5584.82,5345.51,3.44328,7.29777,0.976551,-0.0848081,-1.25697,257.801,-1.85919
1993.83,2126.29,2092.81,2065.6,4095.47,5026.57,5726.14,5867.26,5.48255,3.00818,0.944221,-0.191725,-2.1067,257.89,4.89574
1989.08,2114.49,2102.65,2063.52,4559.13,5390.55,6728.48,5906.16,10.0085,2.28241,1.2271,-0.251123,-1.25697,257.978,1.50257
1986.23,2118.03,2092.81,2072.88,4044.47,3649.52,6383.41,5684.19,4.22362,7.56857,1.02504,-0.0254099,-1.32495,258.155,-0.57104
1994.78,2128.65,2093.9,2066.64,4436.26,5571.37,7165.56,8038.91,5.92995,3.34398,1.01696,-0.0729284,-2.03872,258.244,0.245835
1993.83,2119.21,2099.37,2062.48,4177.77,4922.26,9209.68,8977.15,7.09525,1.405,1.5019,-0.203604,-0.962393,258.332,-0.539622
1989.08,2120.39,2092.81,2071.84,4031.71,3182.39,8752.88,8816.96,2.35081,7.68773,1.21902,-0.0135302,-0.962393,258.421,0.685691
1995.72,2131.01,2093.9,2067.68,3962.17,3857.01,10123.3,11901.7,8.95764,9.47506,1.21902,-0.120447,-1.67617,258.509,1.50257
1992.88,2120.39,2097.18,2061.44,4227.62,4678.84,11078,12158,8.47904,3.77727,1.5504,-0.274882,-0.758457,258.509,2.35086
1991.93,2121.57,2090.63,2070.8,3490.4,2763.94,9495.59,10691.1,3.04791,9.64837,1.2756,-0.0491692,-1.12101,258.509,1.50257
1994.78,2131.01,2095,2067.68,3258.56,3346.98,11004,12926.9,10.4039,11.3599,1.13012,-0.144206,-1.67617,258.598,2.7593
1995.72,2122.75,2099.37,2065.6,4006.21,3882.51,11148.6,11881.1,8.41661,4.99049,1.38067,-0.251123,-0.962393,258.598,-1.41933
1990.98,2122.75,2091.72,2067.68,3583.12,2818.42,9017.43,10130.5,3.51611,9.95168,1.07354,-0.0491692,-1.03037,258.686,1.06271
1995.72,2135.73,2097.18,2069.76,3248.13,3447.83,9489.02,11286.1,10.175,9.95168,1.04121,-0.251123,-1.90276,258.775,-1.82777
1994.78,2123.93,2099.37,2067.68,3861.32,3116.32,9015.79,8466.84,7.54264,4.22139,1.21902,-0.274882,-0.690479,258.775,3.60759
1991.93,2125.11,2096.09,2073.91,3748.89,2608.62,7265.8,7503.44,2.95427,9.39923,0.839151,-0.0254099,-1.25697,258.863,-1.0109
1997.62,2136.91,2105.92,2072.88,3300.29,3833.83,7433.4,8611,8.51025,6.43118,0.758328,-0.298642,-2.1067,258.863,0.214417
1999.52,2126.29,2104.83,2071.84,3977.23,4116.66,7237.86,6858.12,8.56228,3.10567,0.944221,-0.334281,-1.25697,258.952,2.35086
1996.67,2128.65,2100.46,2074.95,4087.36,3142.98,6265.1,5826.07,3.04791,7.12445,0.750245,-0.0610488,-1.74415,259.04,-0.162602
1998.57,2140.45,2108.11,2074.95,4315.7,4965.14,6651.25,6830.66,6.54381,2.1416,0.806822,-0.286762,-2.45792,259.129,1.06271
2001.42,2129.83,2111.39,2075.99,4935.85,4962.82,6767.91,5919.89,6.23168,1.98994,1.10587,-0.239243,-1.60819,259.217,1.94242
1999.52,2132.19,2101.55,2073.91,4592.74,3584.61,6232.24,6485.12,2.61092,7.2436,0.734081,-0.0848081,-2.32197,259.306,1.47115
2001.42,2145.17,2109.2,2079.11,4683.16,5187.7,7647.01,8858.15,7.86518,3.57146,0.701751,-0.381799,-2.68452,259.483,-2.67606
2006.17,2132.19,2107.02,2079.11,4391.05,4287.05,8483.39,8828.41,7.60506,2.98651,1.03313,-0.215484,-2.17468,259.483,1.50257
2002.37,2134.55,2103.74,2075.99,4151.11,3446.68,8279.64,9476.02,3.2664,8.60847,0.66134,-0.108567,-2.68452,259.571,-1.0109
2002.37,2145.17,2113.57,2074.95,4122.13,4371.67,10169.3,11485.2,8.96805,3.7881,0.855316,-0.405558,-2.24266,259.66,2.31944
2007.12,2136.91,2108.11,2080.15,4132.56,3755,9954.04,9505.76,8.18771,3.61479,1.04929,-0.239243,-1.83479,259.66,1.53398
2003.32,2136.91,2105.92,2074.95,3745.41,2927.38,9457.8,10638.5,3.94269,9.16092,0.798739,-0.0610488,-2.17468,259.66,0.214417
2004.27,2146.35,2115.76,2078.07,3649.2,4018.13,10861.1,12151.1,9.13452,3.98308,1.03313,-0.34616,-1.97074,259.748,-0.194021
2010.92,2138.09,2111.39,2084.31,3672.38,2603.99,9398.65,8988.58,5.64903,3.59312,1.26751,-0.274882,-1.32495,259.837,0.654273
2009.97,2139.27,2109.2,2075.99,3187.86,2193.65,8872.83,10144.2,4.4213,10.8291,0.968468,-0.120447,-2.1067,259.837,-2.23621
2006.17,2147.53,2121.22,2082.23,3424.32,3472.18,10244.9,11370.8,11.3195,6.9403,1.06546,-0.393679,-1.54021,259.925,1.47115
2009.97,2139.27,2113.57,2089.51,3958.69,3039.82,8251.71,8018.32,5.95076,5.13131,1.24327,-0.227364,-1.18899,259.925,1.87959
2013.77,2143.99,2112.48,2082.23,4115.18,2479.96,7464.62,7917.63,6.0444,14.9995,1.08162,-0.0848081,-1.90276,260.014,2.72788
2008.07,2148.71,2123.41,2081.19,4450.17,4958.19,7615.79,7764.31,14.6177,7.93687,1.17861,-0.441197,-1.60819,260.102,1.87959
2014.72,2142.81,2117.95,2093.66,4449.01,4291.68,7093.26,6672.76,8.36459,6.06288,1.38875,-0.239243,-1.25697,260.191,3.16774
2013.77,2146.35,2115.76,2088.47,3998.1,4152.58,6828.71,7119,5.29527,9.67004,0.968468,-0.0966877,-2.24266,260.191,-0.57104
2010.92,2149.89,2123.41,2082.23,4095.47,4754.18,7900.07,7606.42,9.34261,3.5173,1.02504,-0.405558,-1.47223,260.279,1.06271
2015.67,2147.53,2116.85,2094.7,3715.27,3229.91,7811.33,7844.4,5.18083,5.05548,1.01696,-0.215484,-1.03037,260.368,1.06271
2019.47,2148.71,2116.85,2091.59,3598.2,3663.43,8075.88,9759.77,4.20281,4.27556,0.879563,-0.227364,-2.53723,260.456,-2.29905
2013.77,2147.53,2123.41,2085.35,3012.82,4617.4,8726.58,8725.42,11.1114,1.56748,1.1382,-0.441197,-1.54021,260.545,2.72788
2016.62,2148.71,2114.67,2094.7,2771.72,1385.73,7489.27,6677.34,7.39698,8.76012,1.39683,-0.0135302,-0.826436,260.633,0.622855
2019.47,2153.43,2117.95,2090.55,2617.55,1723.04,8026.59,8263.18,8.16691,14.9345,1.1382,-0.0610488,-1.97074,260.633,-2.26763
2014.72,2148.71,2123.41,2084.31,2911.98,3409.59,9117.66,9759.77,13.3275,5.51044,1.12203,-0.35804,-1.47223,260.633,2.28802
2015.67,2152.25,2116.85,2099.9,3325.8,2331.58,7413.68,6874.14,6.32532,6.92947,1.66355,-0.0966877,-0.962393,260.722,-0.57104
2023.27,2156.98,2120.13,2098.86,3469.53,2802.19,6582.23,6032.02,8.77036,13.223,1.46149,-0.0254099,-1.61952,260.81,0.654273
2017.57,2152.25,2125.6,2089.51,3670.06,4736.8,7086.69,5013.7,12.8073,5.36962,1.8252,-0.298642,-1.12101,260.898,1.87959
2017.57,2152.25,2121.22,2094.7,4286.73,3510.43,6447.49,5970.24,4.61898,7.76355,1.70396,-0.0848081,-0.554521,261.075,-3.11592
2024.22,2162.88,2125.6,2096.78,3936.67,3860.49,7081.76,8448.54,9.92526,16.9168,1.6393,-0.144206,-1.05303,261.164,1.43973
2020.42,2153.43,2126.69,2093.66,4015.49,4128.25,7895.13,8471.42,13.8269,7.55774,1.69588,-0.263003,-0.690479,261.341,1.47115
2017.57,2156.98,2122.32,2093.66,4120.97,3183.55,7873.77,9370.75,4.57737,9.98417,1.45341,-0.108567,-0.769787,261.429,-1.85919
2024.22,2165.24,2129.97,2095.74,4537.11,4345,9456.16,11391.4,9.69636,14.7071,1.0897,-0.120447,-1.55154,261.518,2.69646
2023.27,2153.43,2125.6,2094.7,4192.84,4466.71,9268.84,8755.17,12.5472,5.72708,1.29984,-0.334281,-0.849096,261.695,2.69646
2018.52,2154.61,2124.5,2093.66,4311.07,3193.99,8227.05,8984.01,4.25483,10.2333,1.25943,-0.0610488,-0.690479,261.783,2.72788
2024.22,2166.42,2133.24,2096.78,4629.84,5372,9482.45,11865.1,9.43625,12.6706,1.01696,-0.132327,-1.25697,261.872,-1.45075
2023.27,2154.61,2132.15,2096.78,4243.84,4485.26,9696.06,9423.38,12.9217,5.20713,1.28368,-0.310521,-0.917074,262.049,1.06271
2021.37,2156.98,2124.5,2096.78,4247.32,3270.48,8097.25,9034.36,4.70222,11.3057,1.34026,-0.0372895,-1.25697,262.137,3.19915
2024.22,2171.14,2139.8,2097.82,4385.26,5410.25,9497.24,11004.6,11.6524,14.1221,1.11395,-0.227364,-1.40425,262.226,0.622855
2024.22,2158.16,2133.24,2103.02,3845.1,3751.53,8828.46,8592.69,12.6928,5.87874,1.57464,-0.239243,-0.917074,262.314,-1.85919
2020.42,2159.34,2128.87,2099.9,3983.03,3373.65,7852.41,9302.1,4.80627,12.7789,1.42108,-0.0254099,-1.83479,262.403,3.54475
2024.22,2172.32,2141.99,2098.86,4246.16,5303.61,8996.07,10135.1,13.0258,13.2772,1.23519,-0.310521,-1.55154,262.491,1.03129
2025.17,2159.34,2136.52,2109.26,3827.7,3729.5,8383.16,7954.25,11.7252,5.83541,1.60697,-0.263003,-0.985053,262.491,0.622855
2024.22,2162.88,2131.06,2101.98,3933.19,3775.87,7809.69,8684.24,4.83748,12.4864,1.73629,-0.0135302,-1.76681,262.58,0.622855
2024.22,2173.5,2145.27,2100.94,4124.45,5387.07,8711.8,9313.54,13.1923,10.0925,1.5504,-0.286762,-1.61952,262.668,-0.194021
2028.97,2164.06,2133.24,2112.37,3974.91,4589.58,8524.47,7803.21,13.0362,6.13871,1.98684,-0.179845,-0.849096,262.668,-1.85919
2026.12,2164.06,2134.34,2108.22,4239.21,4396.01,8503.11,9112.16,5.8259,13.613,1.89794,0.045868,-1.76681,262.668,1.47115
2025.17,2177.04,2143.08,2101.98,4194,5333.75,9321.41,9366.17,12.672,9.71337,1.80095,-0.239243,-1.05303,262.757,-0.602458
2030.87,2166.42,2132.15,2109.26,4130.24,3880.19,8749.59,8437.1,8.26055,5.67292,2.0515,-0.0610488,-0.339256,262.757,-0.194021
2029.92,2168.78,2133.24,2110.3,4027.08,3313.38,9158.74,11295.3,5.04557,15.1078,1.80095,0.0577476,-0.849096,262.757,0.214417
2028.02,2178.22,2140.89,2101.98,4214.86,4783.16,10024.7,11075.6,14.4824,11.3924,1.94643,-0.227364,-0.769787,262.757,1.87959
2031.82,2169.96,2133.24,2111.34,4184.73,3110.52,8647.71,8654.49,7.99003,6.9728,2.20507,-0.0848081,-0.0446818,262.845,0.214417
2032.77,2172.32,2138.71,2110.3,4190.52,3749.21,9107.81,10691.1,7.60506,21.3581,1.99493,0.0339883,-0.917074,262.845,2.31944
2029.92,2174.68,2140.89,2105.1,4449.01,5061.35,9466.01,9858.17,20.0072,19.1483,2.36671,-0.286762,-0.475213,262.845,3.57617
2036.57,2172.32,2137.62,2108.22,4032.88,3318.01,8348.65,8533.2,11.1218,11.869,2.70617,-0.0610488,-0.203299,262.934,3.13632
2038.47,2175.86,2139.8,2106.14,4093.15,4531.63,8414.38,10519.5,10.3414,25.1819,2.55261,0.0577476,-0.917074,263.022,-2.70748
2029.92,2173.5,2117.95,2089.51,4211.39,5256.08,9211.33,9620.17,20.4026,17.6426,2.72234,-0.298642,0.0232968,263.022,0.591436
2035.62,2168.78,2115.76,2095.74,4078.08,3574.18,8026.59,8739.16,9.60272,12.4539,2.51219,-0.0254099,0.0232968,263.022,-1.04231
2032.77,2174.68,2141.99,2113.41,4395.69,5290.86,8235.27,10421.1,9.07209,20.8056,2.16465,0.0577476,-0.271277,263.022,0.182999
2026.12,2166.42,2146.36,2115.49,4304.11,4893.28,8604.99,8984.01,16.428,10.2333,2.35055,-0.298642,0.510477,262.934,0.182999
2032.77,2171.14,2132.15,2103.02,4136.04,3397.99,7954.29,9128.18,7.56345,11.6198,1.99493,0.0696272,0.36319,262.845,-3.11592
2037.52,2177.04,2145.27,2109.26,3973.76,4418.03,8289.5,9631.61,9.07209,18.2817,1.46957,0.045868,0.510477,262.934,3.13632
2030.87,2171.14,2143.08,2115.49,4065.33,4370.5,8264.85,8084.68,15.5541,7.48191,1.69588,-0.203604,1.07697,262.934,-1.45075
2034.67,2174.68,2141.99,2113.41,4155.74,3407.27,7742.32,8521.76,7.57385,11.5224,1.46149,0.0577476,0.805051,263.022,-3.52436
2040.37,2184.12,2149.64,2110.3,4302.96,5150.6,7835.98,9082.41,9.82121,16.8193,1.0897,0.0339883,0.442498,263.111,-0.194021
2034.67,2173.5,2144.17,2118.61,4225.3,4193.16,7745.6,7340.97,12.7137,7.02696,1.50999,-0.144206,0.657764,263.199,-0.194021
2034.67,2174.68,2140.89,2113.41,3989.99,3486.09,7132.7,8185.38,4.51494,10.9591,1.42108,0.129025,0.159254,263.376,-0.602458
2040.37,2184.12,2157.29,2113.41,4198.63,5718.58,7974.01,9524.06,12.3703,18.3575,1.24327,-0.120447,-0.13532,263.465,-0.633876
2039.42,2173.5,2148.54,2121.73,3736.13,4139.84,8366.72,8569.82,14.5969,8.46765,1.6878,-0.156086,-0.13532,263.642,3.1049
2036.57,2174.68,2146.36,2116.53,3961.01,3665.75,8223.77,9542.37,5.05597,15.0645,1.42916,0.152785,-0.6225,263.73,-1.04231
2041.32,2187.66,2154.01,2110.3,3056.87,4703.18,8808.74,10103,14.7841,19.7441,1.42916,-0.0966877,-0.849096,263.907,-0.602458
2038.47,2172.32,2146.36,2123.81,3255.09,3321.49,8416.02,9029.77,14.3159,8.89011,1.89794,-0.108567,-0.690479,263.907,-0.194021
2033.72,2177.04,2146.36,2120.69,3366.37,2952.89,9014.14,11068.7,5.48255,17.2743,1.48574,0.152785,-1.12101,263.996,1.43973
2038.47,2190.02,2156.19,2115.49,2947.92,4428.47,9720.71,10704.9,16.5009,19.4949,1.59889,-0.156086,-0.985053,263.996,-0.194021
2037.52,2179.4,2144.17,2121.73,3133.38,3220.64,8166.26,8141.89,13.7853,8.91178,2.35863,-0.0729284,-0.6225,263.996,1.43973
2036.57,2178.22,2145.27,2118.61,3255.09,2921.59,7883.63,9089.28,6.09642,19.3541,1.99493,0.200303,-1.32495,264.084,1.03129
2036.57,2188.84,2154.01,2118.61,3464.9,4526.99,8540.9,9032.07,17.8014,20.8273,2.02725,-0.156086,-0.6225,264.084,-2.70748
2041.32,2178.22,2149.64,2121.73,3521.69,3335.39,7724.25,8123.58,13.8061,10.4066,2.31822,-0.0372895,-0.203299,264.173,1.03129
2043.22,2182.94,2154.01,2125.89,4044.47,4105.07,7290.44,8720.85,7.27212,21.6289,2.01109,0.117146,-0.985053,264.173,-0.194021
2039.42,2193.56,2155.1,2119.65,3846.25,5321,7283.88,7286.05,18.4465,18.7475,2.15657,-0.239243,-0.690479,264.261,3.13632
2045.12,2182.94,2151.82,2119.65,4517.39,4451.65,7177.07,7352.41,11.205,10.2441,2.26164,-0.0966877,-0.407234,264.35,0.182999
2043.22,2191.2,2159.47,2124.85,4610.13,5323.32,7842.55,9434.82,8.55187,21.9322,2.09191,0.0933865,-0.6225,264.438,-1.0109
2040.37,2194.74,2158.38,2125.89,4495.38,5710.46,8079.18,8409.64,18.1344,15.6495,2.28589,-0.203604,-0.339256,264.527,3.57617
2050.81,2187.66,2151.82,2121.73,4544.06,4123.61,7642.09,8951.98,8.81198,10.2225,2.39904,0.010229,-0.407234,264.615,4.8329
2048.91,2197.11,2163.84,2122.77,4687.8,5398.66,9571.18,11707.2,9.40504,24.2178,1.98684,0.045868,-0.339256,264.615,1.43973
2045.12,2190.02,2160.56,2129.01,4101.27,5224.79,9585.97,9988.6,19.5806,13.353,2.22123,-0.191725,0.0912754,264.704,-2.33046
2052.71,2187.66,2152.92,2123.81,4152.27,3691.25,9369.07,10727.7,8.18771,12.2698,2.27781,0.105266,0.0232968,264.792,-0.633876
2051.76,2195.92,2162.75,2123.81,3967.96,4647.54,10468.4,12233.5,10.8721,25.2794,1.93835,0.0577476,-0.339256,264.792,3.92177
2046.07,2188.84,2157.29,2134.2,3424.32,4123.61,9714.13,10000,19.6326,13.4397,2.22123,-0.179845,0.36319,264.881,3.13632
2047.96,2188.84,2156.19,2126.93,3789.45,3120.96,9117.66,11382.2,7.00161,14.1004,2.08383,0.152785,-0.13532,264.969,0.968456
2052.71,2203.01,2164.94,2122.77,3357.09,4398.33,9850.52,11656.8,12.568,24.8352,1.98684,-0.0372895,0.0232968,264.969,1.03129
2048.91,2190.02,2157.29,2133.16,3399.98,4195.48,8512.97,8720.85,18.9771,11.4899,2.22123,-0.144206,0.295211,264.969,1.40831
2050.81,2191.2,2158.38,2132.12,3518.21,3328.44,8052.88,9400.5,6.43977,14.9562,2.15657,0.212183,0.159254,265.058,0.151581
2053.66,2205.37,2163.84,2123.81,3351.3,5060.19,8153.11,8977.15,14.0454,24.8461,1.92218,-0.0610488,0.0232968,265.146,5.24134
2051.76,2190.02,2158.38,2131.09,3500.82,4258.07,7798.19,8357,18.1344,10.7641,2.29397,-0.156086,0.36319,265.235,3.13632
2047.96,2193.56,2159.47,2133.16,3518.21,3698.2,7420.26,8942.82,5.88833,16.4944,2.20507,0.188424,-0.0446818,265.323,1.43973
2053.66,2205.37,2164.94,2129.01,3667.74,5603.83,7484.34,7796.36,14.4408,19.8524,1.9141,-0.0729284,0.317871,265.5,-1.92203
