nwl1,nwl2,nwl3,nwl4,fprd1,fprd2,fprd3,fprd4,pstr1,pstr3,astrw,g2,ny,vcrf,v2
1956.72,2083.07,2056.24,2037.25,2991.04,2599.13,7651.39,7646.39,4.67508,3.54567,0.168254,0.0683102,-0.610259,253.621,-0.537777
1954.82,2081.89,2064.98,2026.86,2729.08,3028,6504.45,6621.21,4.30051,2.52744,0.11976,-0.0742455,-0.689568,253.71,-0.0979214
1960.52,2084.25,2061.7,2026.86,3062.92,2890.06,6405.86,5632.63,5.37217,2.66826,0.281407,-0.169283,0.0242077,253.798,-2.61138
1960.52,2083.07,2058.43,2036.21,3634.37,3467.31,6223.47,6097.17,4.12364,3.02572,0.184419,0.0683102,-0.689568,253.975,-0.0979214
1956.72,2083.07,2069.35,2032.05,2963.22,3703.78,5784.74,6264.22,4.30051,2.11581,0.152089,-0.145523,-1.02946,253.975,-2.61138
1960.52,2086.61,2064.98,2032.05,3568.31,3623.8,6419,5916.39,5.92361,2.96073,0.0551013,-0.25244,-0.247707,254.064,1.12739
1963.37,2087.79,2059.52,2039.33,3721.31,3521.8,6604.68,6687.58,4.4982,3.2857,0.11976,-0.0148473,-1.1201,254.241,0.279098
1960.52,2088.97,2069.35,2035.17,2771.97,3416.32,6021.36,7067.44,4.24849,2.16997,0.160172,-0.121764,-1.18808,254.241,1.53583
1963.37,2090.15,2064.98,2034.13,2950.48,2946.86,7253.74,7220.75,5.03923,2.59243,0.176336,-0.204922,-0.757546,254.329,2.76114
1964.32,2088.97,2062.8,2039.33,3386.31,2805.45,7730.26,8396.98,3.81151,2.76575,0.184419,0.0207916,-1.18808,254.506,-2.6428
1960.52,2090.15,2071.54,2032.05,2841.52,3012.94,6801.86,7985.07,4.07162,2.23496,0.0146896,-0.133644,-1.18808,254.595,0.279098
1965.27,2092.51,2069.35,2033.09,3581.05,3362.99,7590.6,7692.16,6.26696,2.64659,0.168254,-0.216801,-0.610259,254.683,-1.82593
1967.17,2092.51,2063.89,2045.57,4340.3,3941.4,7904.44,8621.24,4.82074,3.27486,0.321818,-0.0148473,-1.39201,254.772,-2.23436
1961.47,2094.87,2071.54,2036.21,3430.36,4052.68,6675.34,7410.69,4.38375,2.20247,0.11976,-0.169283,-1.32403,254.86,3.64085
1968.12,2097.23,2068.26,2037.25,3759.56,4021.38,8392.47,7712.76,7.47388,3.23154,0.329901,-0.193042,-0.689568,254.949,2.76114
1970.02,2094.87,2067.17,2043.49,4715.86,4313.49,9156.54,9930.19,5.30975,4.09812,0.289489,0.00891196,-1.1201,255.037,1.53583
1965.27,2096.05,2077,2037.25,3659.88,4063.11,8408.9,10051.5,4.37335,2.47327,0.523877,-0.157403,-1.02946,255.214,1.50441
1970.02,2098.41,2069.35,2039.33,3408.34,3247.08,9578.84,10122.4,5.69471,2.5491,0.556206,-0.25244,-0.610259,255.303,-0.977633
1970.02,2096.05,2067.17,2045.57,3783.91,3001.34,9483.54,10733.4,3.84272,3.35069,0.39456,-0.00296768,-0.961482,255.303,-0.946215
1965.27,2097.23,2073.72,2040.37,2880.92,2726.62,8798.33,10406.2,3.7907,2.34329,0.329901,-0.145523,-0.893504,255.391,2.3527
1970.02,2099.59,2072.63,2041.41,3076.82,2331.36,9749.73,9973.66,4.66467,2.22413,0.232913,-0.193042,-0.474302,255.391,-0.12934
1972.87,2099.59,2071.54,2049.72,3767.68,2728.94,8859.13,9154.43,3.49937,2.8524,0.313736,0.0207916,-1.1201,255.48,-1.38607
1969.07,2103.13,2078.1,2044.53,3712.03,3968.06,7045.05,7673.85,4.01959,2.27829,-0.0499691,-0.204922,-0.961482,255.568,0.687536
1974.77,2104.31,2077,2048.69,4072.54,3881.13,7409.85,6756.22,8.4623,3.66483,0.00660731,-0.26432,-0.610259,255.745,0.687536
1977.62,2104.31,2072.63,2051.8,4933.78,4453.75,6859.37,6726.48,7.67156,5.99377,0.192501,-0.0148473,-1.1201,255.834,0.24768
1970.97,2104.31,2083.56,2048.69,4443.46,5246.59,6419,6898.1,5.55945,2.98239,0.0389367,-0.181162,-0.961482,255.922,-1.82593
1975.72,2105.49,2078.1,2049.72,4494.46,4919.72,7383.55,7733.35,11.927,5.06219,0.095513,-0.335598,-0.893504,256.011,0.687536
1977.62,2105.49,2073.72,2053.88,4358.84,4281.03,7848.57,9241.39,9.57558,7.67277,0.152089,-0.121764,-1.45999,256.188,2.3527
1973.82,2109.03,2083.56,2050.76,3186.94,3888.08,7805.85,9261.98,6.24615,3.82731,0.0308543,-0.25244,-1.39201,256.188,1.94427
1979.52,2111.39,2079.19,2052.84,2982.93,3243.6,9529.55,10314.6,10.7409,4.2931,0.297571,-0.335598,-1.32403,256.276,1.94427
1978.57,2109.03,2077,2052.84,3298.22,2902.82,9156.54,10683,8.09814,6.13459,0.200583,-0.0861252,-1.74324,256.365,-0.977633
1975.72,2107.85,2082.47,2053.88,2367.42,2796.17,8139.42,9339.79,5.49703,3.20987,0.281407,-0.157403,-1.39201,256.453,1.53583
1976.67,2109.03,2080.28,2057,2187.75,2293.11,9169.69,8170.43,9.90852,3.9898,0.240995,-0.204922,-1.1201,256.453,-4.71641
1979.52,2110.21,2080.28,2055.96,2491.45,1823.66,7712.19,7715.04,7.02648,5.99377,0.378395,0.0207916,-0.961482,256.542,-3.08266
1977.62,2112.57,2085.75,2057,2175,1756.43,7173.22,7122.35,4.69588,3.2857,0.273324,-0.109884,-0.825525,256.542,1.94427
1980.47,2116.11,2083.56,2061.16,2260.78,1868.86,7505.15,6676.12,4.92478,2.42995,0.337983,-0.121764,-0.315685,256.63,-3.05124
1981.42,2112.57,2086.84,2057,2986.41,2383.53,6248.12,6458.73,3.60342,2.71159,0.418807,-0.0623659,-0.825525,256.719,-2.26578
1981.42,2110.21,2091.21,2065.32,2592.3,2957.3,5474.18,5499.91,4.10283,2.16997,0.321818,-0.145523,-0.406324,256.719,-1.82593
1986.17,2116.11,2090.12,2068.44,3211.29,3126.53,5832.39,4882.05,5.44501,2.2458,0.321818,-0.193042,-0.610259,256.896,1.09597
1989.02,2118.47,2092.3,2061.16,3946.19,3884.61,5341.08,5284.8,4.01959,2.29996,0.313736,-0.0980048,-1.25606,256.984,2.76114
1983.32,2116.11,2095.58,2064.28,4144.4,5515.51,5635.21,5763.07,4.69588,1.94249,0.402642,-0.311838,-0.893504,257.073,3.64085
1987.12,2119.65,2091.21,2070.51,4718.18,5452.92,6711.49,6520.52,10.4391,4.44475,0.523877,-0.216801,-1.45999,257.25,1.94427
1989.02,2117.29,2092.3,2059.08,4446.93,4414.33,6409.15,6911.83,7.68196,5.74463,0.378395,-0.0504862,-1.45999,257.338,0.656117
1989.02,2119.65,2094.49,2060.12,3428.04,3782.6,8453.26,9518.27,5.52824,2.71159,0.426889,-0.204922,-1.18808,257.426,-1.82593
1988.07,2120.83,2090.12,2067.4,3844.18,3992.41,11754.4,13408.5,8.17097,3.72982,0.669359,-0.193042,-1.45999,257.603,-0.569196
1989.97,2123.2,2090.12,2057,4589.52,4166.27,10208.2,12186.5,5.12247,3.68649,0.63703,-0.0386066,-1.25606,257.692,1.06455
1987.12,2123.2,2094.49,2065.32,3737.54,3947.2,10126,10976,4.60224,2.26746,0.831006,-0.181162,-0.961482,257.692,0.24768
1989.97,2123.2,2091.21,2072.59,3367.77,3158.99,10770.1,10786,5.91321,2.86324,0.927994,-0.0386066,-0.961482,257.78,-1.38607
1991.87,2124.38,2098.86,2059.08,3490.64,2632.73,9264.99,10259.7,3.76989,3.69732,0.895664,0.0207916,-0.689568,257.869,0.656117
1991.87,2123.2,2096.67,2066.36,3137.1,2695.33,8997.16,9822.62,4.16526,2.62493,0.685524,-0.157403,0.0242077,257.869,2.3527
1993.77,2126.74,2096.67,2073.63,3305.18,2950.34,9102.32,9284.86,4.83114,2.07248,0.758265,-0.133644,-0.315685,257.957,3.57802
1994.71,2129.1,2104.32,2066.36,3880.11,3714.21,7674.39,8312.31,3.89474,2.32162,0.677441,-0.0742455,-0.689568,258.046,-1.85735
1990.92,2126.74,2104.32,2071.55,3293.59,4205.69,6313.84,6232.19,4.38375,1.85583,0.750182,-0.25244,-0.315685,258.046,1.91285
1995.66,2130.28,2099.95,2079.87,3752.61,4160.48,6555.39,5769.93,9.25304,4.69389,0.475383,-0.133644,-0.757546,258.134,-0.160758
1997.56,2133.82,2109.79,2066.36,4448.1,4494.31,6147.88,6266.51,6.64152,5.11635,0.176336,-0.0742455,-0.893504,258.223,-0.12934
1997.56,2129.1,2105.42,2071.55,3657.56,5092.43,6522.52,6747.07,7.38023,2.60326,0.434971,-0.26432,-0.542281,258.311,1.94427
1999.46,2132.64,2103.23,2080.91,4430.71,5174.72,7089.43,7451.88,16.4633,8.14939,0.451136,-0.145523,-1.39201,258.4,-1.85735
2001.36,2136.18,2110.88,2068.44,4707.75,4879.14,6392.72,7367.22,11.001,9.00515,0.22483,-0.0623659,-1.32403,258.488,4.01787
2002.31,2129.1,2109.79,2067.4,4044.72,4804.96,7961.96,7747.09,9.91892,3.68649,0.370313,-0.204922,-0.610259,258.577,1.06455
2001.36,2136.18,2104.32,2082.99,4536.19,5008.97,8954.43,9360.38,15.2356,7.95441,0.451136,-0.0623659,-1.67526,258.754,-0.160758
2002.31,2138.54,2110.88,2070.51,4101.51,3978.5,8530.49,10076.6,8.90969,7.49946,0.459218,-0.0386066,-1.1201,258.842,1.91285
2002.31,2133.82,2107.6,2069.47,3443.12,3626.12,9583.77,10282.6,7.5363,2.80908,0.483465,-0.133644,-0.315685,258.842,-0.600614
2002.31,2138.54,2102.14,2080.91,3547.44,3400.09,10806.3,11307.8,8.52473,4.98637,0.701688,0.0326712,-1.25606,258.931,-1.00905
2003.26,2139.72,2110.88,2071.55,3798.97,3300.4,9578.84,11246,4.70629,4.07645,0.556206,-0.0504862,-1.1201,259.019,1.94427
2005.16,2131.46,2109.79,2075.71,3134.78,3289.97,10545,11282.6,6.17332,1.63919,0.588536,-0.228681,-0.247707,259.019,4.42631
2003.26,2140.9,2105.42,2081.95,2799.79,2618.82,9611.71,9946.2,6.47505,4.05479,0.717853,0.00891196,-1.1201,259.019,1.06455
2001.36,2142.08,2110.88,2074.67,3082.61,2405.54,7835.42,8891.27,4.00919,4.18478,0.475383,-0.026727,-0.757546,259.108,1.91285
2007.06,2137.36,2111.97,2077.79,2911.06,2670.99,8882.13,9351.23,4.79993,2.31079,0.370313,-0.216801,-0.179728,259.108,1.50441
2005.16,2143.26,2111.97,2087.15,3049.01,2702.29,7707.26,8728.79,4.2589,2.39745,0.354148,-0.0504862,-1.1201,259.196,0.216261
2005.16,2143.26,2116.34,2084.03,3062.92,2921.36,5894.83,6673.84,3.69706,2.27829,0.168254,-0.121764,-1.18808,259.285,3.16958
2010.86,2140.9,2114.16,2082.99,2839.2,3168.26,6119.95,5655.51,5.84037,1.98582,0.135925,-0.288079,-0.406324,259.285,0.624699
2008.01,2144.44,2113.07,2087.15,3510.34,3177.54,6157.74,5852.32,7.40104,4.94304,0.0146896,-0.0623659,-1.52797,259.373,1.09597
2005.16,2147.98,2121.81,2089.22,3916.05,4145.41,5511.97,5506.77,4.99761,3.48068,-0.0580514,-0.157403,-1.18808,259.462,0.687536
2016.56,2142.08,2118.53,2088.18,3931.11,4643.84,5812.67,5197.84,8.75362,2.53827,-0.0822984,-0.299959,-1.1201,259.462,-0.600614
2012.76,2145.62,2114.16,2090.26,4769.18,4886.1,5329.58,5342.01,11.5108,7.77026,-0.00147503,-0.121764,-1.39201,259.55,-1.44891
2008.01,2151.52,2120.72,2090.26,5159.82,5094.75,5523.47,5543.39,6.98487,5.17051,0.047019,-0.181162,-1.67526,259.727,-1.85735
2017.51,2146.8,2116.34,2091.3,4486.35,5070.4,7511.72,7353.48,9.54436,2.98239,0.208666,-0.25244,-1.60728,259.816,-0.600614
2016.56,2149.16,2117.44,2082.99,4788.89,4144.25,8226.51,8888.97,9.45072,6.75203,0.232913,-0.133644,-1.90185,259.904,1.06455
2006.11,2155.06,2117.44,2089.22,4404.05,3616.84,8757.25,10053.8,5.47622,4.13062,0.232913,-0.0861252,-1.32403,260.081,1.47299
2017.51,2147.98,2114.16,2092.34,3974,3584.39,10952.5,12051.5,6.66233,2.00749,0.281407,-0.228681,-1.74324,260.17,-0.569196
2013.71,2151.52,2118.53,2082.99,4274.23,3606.41,10392.2,12225.4,5.06004,3.49151,0.434971,-0.121764,-1.45999,260.347,-3.4911
2008.01,2155.06,2120.72,2091.3,4291.62,4296.1,9790.81,11456.5,4.15485,2.5491,0.346066,-0.204922,-1.32403,260.435,0.624699
2016.56,2152.7,2118.53,2094.42,3738.7,4045.72,11540.8,12035.5,7.65075,2.11581,0.531959,-0.25244,-1.45999,260.524,-0.192176
2014.66,2152.7,2122.9,2082.99,4219.74,3405.88,9794.09,11021.7,5.81957,5.60381,0.49963,-0.0980048,-1.1201,260.524,0.216261
2008.01,2155.06,2123.99,2086.11,3626.26,3012.94,9422.74,10751.7,4.38375,3.78398,0.160172,-0.193042,-0.11175,260.701,1.47299
2018.46,2153.88,2120.72,2097.54,3087.25,2934.11,10681.4,12172.8,6.21494,2.14831,0.443054,-0.276199,-1.1201,260.701,-0.192176
2016.56,2152.7,2127.27,2086.11,3615.82,2888.91,8684.95,10829.5,3.94676,3.27486,0.289489,-0.181162,-0.893504,260.789,1.06455
2009.91,2156.24,2127.27,2091.3,3380.52,3371.11,8039.18,8339.77,3.94676,2.37578,0.273324,-0.228681,-0.757546,260.878,-2.67422
2017.51,2153.88,2125.09,2102.74,3696.97,3788.4,7649.75,7069.73,7.73399,2.8849,0.281407,-0.157403,-1.67526,260.878,1.88143
2018.46,2155.06,2136.01,2092.34,5240.96,4714.54,6149.52,6083.44,5.6635,4.41225,0.354148,-0.0980048,-1.1201,260.966,-1.41749
2013.71,2162.14,2132.74,2094.42,4842.21,5655.76,6047.65,5680.69,4.94559,2.49494,0.410724,-0.24056,-0.406324,261.055,-0.569196
2021.31,2158.6,2130.55,2105.86,4586.04,5419.3,6422.3,5955.29,9.79407,3.80565,0.434971,-0.193042,-1.39201,261.143,0.216261
2019.41,2159.78,2136.01,2093.38,4443.46,4523.29,5921.13,6378.64,6.76637,5.75546,0.596618,-0.145523,-1.25606,261.32,-1.41749
2014.66,2160.96,2132.74,2091.3,3920.69,4125.71,7837.07,8042.28,4.956,2.73325,0.693606,-0.216801,-0.474302,261.497,-1.88876
2022.26,2160.96,2127.27,2104.82,4564.02,3882.29,9406.31,10509.1,4.70629,2.27829,0.725935,-0.0980048,-1.45999,261.586,1.03314
2019.41,2160.96,2133.83,2096.5,3730.58,3060.46,7626.74,9623.54,3.71787,2.97156,0.7421,-0.0742455,-1.39201,261.586,1.00172
2017.51,2160.96,2131.64,2094.42,1758.87,2979.32,8315.24,8786,5.68431,1.22756,0.814841,-0.228681,-0.689568,261.674,-2.70564
2022.26,2163.33,2125.09,2102.74,2212.09,2810.08,8898.56,8591.49,8.63917,3.27486,1.05731,-0.0742455,-1.32403,261.763,-0.569196
2023.21,2164.51,2132.74,2098.58,2877.45,2600.28,8992.22,8543.44,4.7375,4.46642,0.98457,0.0207916,-0.893504,261.763,1.47299
2019.41,2163.33,2132.74,2100.66,2636.34,3146.23,8974.15,7785.99,5.41379,2.02915,1.1543,-0.133644,0.602026,261.763,-1.44891
2025.11,2166.87,2131.64,2103.78,3896.34,4316.96,6455.16,7179.57,5.21611,2.35412,1.07348,-0.0623659,-0.179728,261.851,2.28987
2027.96,2169.23,2133.83,2105.86,4446.93,4198.73,5651.64,7390.1,3.48897,3.15571,1.12197,-0.0386066,-0.247707,261.94,3.57802
2025.11,2164.51,2136.01,2112.09,3226.35,3571.64,7588.95,7170.41,4.61265,1.76918,1.19471,-0.0980048,0.160165,261.94,-2.2972
2026.06,2169.23,2132.74,2105.86,3424.57,3123.05,7722.05,8035.41,4.16526,2.37578,1.17046,-0.0148473,-0.0437709,262.028,-1.88876
2027.96,2170.41,2134.92,2104.82,4137.44,3458.04,7800.92,9026.27,3.38492,3.589,1.00882,-0.0148473,0.0921863,262.117,2.72972
2028.91,2168.05,2134.92,2111.05,3077.98,3660.89,9943.63,11012.6,4.98721,1.68252,0.903747,-0.121764,0.160165,262.205,-0.632032
2029.86,2172.77,2136.01,2101.7,3756.09,3498.61,8364.53,9017.12,4.08202,2.27829,1.23512,-0.0148473,0.0242077,262.205,1.06455
2031.76,2175.13,2138.2,2106.9,3882.43,3367.63,7257.03,7358.06,3.3225,3.70816,0.84717,0.0207916,0.318782,262.205,-1.44891
2033.66,2169.23,2139.29,2114.17,3259.97,3671.32,8750.68,9213.93,5.1953,1.46587,0.798676,-0.0861252,-0.689568,262.205,1.47299
2031.76,2173.95,2141.48,2103.78,4242.93,4020.23,7794.35,9305.46,4.08202,2.5816,0.919911,-0.121764,-0.474302,262.294,0.624699
2029.86,2177.49,2142.57,2106.9,4334.5,4172.07,7385.2,8380.96,3.58261,2.86324,0.620865,-0.0861252,-0.0437709,262.382,1.88143
2036.51,2170.41,2140.39,2116.25,3613.5,3998.2,8320.17,8602.93,5.07044,1.85583,0.693606,-0.0861252,-0.610259,262.382,1.85001
2033.66,2175.13,2149.13,2103.78,4488.67,4034.13,7283.32,8275.69,3.67625,3.2207,0.564289,-0.00296768,-0.610259,262.471,3.13816
2030.81,2181.03,2145.85,2106.9,4426.07,4355.22,7924.16,8797.44,3.5618,2.83074,0.410724,-0.169283,-0.179728,262.559,-1.44891
2042.21,2173.95,2141.48,2117.29,3897.5,4778.3,8888.71,9721.94,6.1317,1.66085,0.572371,-0.181162,-1.52797,262.559,-0.632032
2035.56,2176.31,2149.13,2104.82,4696.15,4641.52,7546.22,8582.34,4.4878,3.79481,0.798676,-0.0504862,-1.1201,262.648,1.06455
2029.86,2181.03,2145.85,2106.9,4659.06,4861.76,8377.68,8223.06,3.95717,2.76575,0.434971,-0.145523,-0.474302,262.736,1.03314
2041.26,2177.49,2142.57,2117.29,4369.27,5143.43,9245.28,10037.7,6.26696,1.99665,0.443054,-0.109884,-1.82254,262.825,-0.223595
2037.46,2179.85,2153.5,2108.97,5195.75,5597.8,8270.87,9927.89,4.75831,3.26403,0.758265,-0.0742455,-1.52797,263.002,0.184843
2031.76,2181.03,2146.94,2106.9,4879.3,6095.08,9693.87,10252.8,4.2589,2.15914,0.653194,-0.157403,-0.689568,263.09,0.184843
2038.41,2177.49,2140.39,2117.29,4458.53,5261.66,10200,10799.8,5.46581,2.34329,0.7421,-0.109884,-1.39201,263.179,2.76114
2035.56,2179.85,2145.85,2107.93,4380.87,3650.46,9381.66,10916.5,3.3433,3.63233,0.992653,0.0207916,-0.757546,263.267,1.44157
2030.81,2181.03,2134.92,2100.66,3798.97,3376.9,11570.4,13266.6,3.86353,2.27829,0.839088,-0.145523,-0.610259,263.356,-1.88876
2032.71,2176.31,2111.97,2093.38,3434.99,3109.14,11415.9,13868.5,4.92478,2.20247,1.04923,-0.109884,-1.18808,263.444,-1.88876
2030.81,2173.95,2145.85,2112.09,3659.88,2643.17,9312.65,11284.9,3.30169,3.42652,0.992653,0.0326712,-0.961482,263.444,0.624699
2024.16,2170.41,2156.78,2128.72,3465.14,3417.47,10137.5,9822.62,4.30051,2.38662,0.919911,-0.0861252,-0.11175,263.267,0.593281
2031.76,2175.13,2143.66,2112.09,3883.59,3631.92,8583.08,8536.57,4.74791,2.09414,0.968406,-0.0504862,-0.893504,263.179,0.624699
2035.56,2181.03,2140.39,2110.01,4557.06,3859.11,6956.33,7456.46,3.31209,3.90314,1.00882,-0.0742455,-0.406324,263.179,-1.88876
2030.81,2179.85,2140.39,2115.21,4002.98,4913.91,6856.09,6973.61,4.79993,2.15914,0.806759,-0.193042,-0.474302,263.179,-0.192176
2039.36,2185.75,2149.13,2117.29,4564.02,4880.31,6446.93,6888.94,4.956,2.38662,1.04923,-0.181162,-0.757546,263.179,1.03314
2038.41,2185.75,2158.96,2122.49,4873.51,4811.92,6346.71,6861.49,3.5722,3.49151,1.00073,-0.0861252,-0.11175,263.267,1.85001
2038.41,2179.85,2146.94,2124.57,4093.4,5456.4,6964.54,7371.79,5.11206,2.03998,0.855253,-0.216801,-0.610259,263.356,1.85001
2039.36,2183.39,2152.41,2113.13,4232.5,4793.37,6524.17,7525.11,6.55828,3.71899,0.936076,-0.193042,-0.893504,263.533,-1.04047
2042.21,2188.11,2156.78,2119.37,4149.03,3969.23,7054.92,7628.08,4.17566,3.70816,0.661277,-0.121764,-0.315685,263.621,-1.48033
2042.21,2183.39,2153.5,2130.8,3466.3,3957.63,8719.46,9227.65,4.92478,2.19164,0.84717,-0.121764,-1.02946,263.71,-0.223595
2044.11,2190.47,2158.96,2113.13,3075.66,3284.17,7626.74,8872.96,5.24732,3.01489,0.572371,-0.109884,-0.893504,263.798,1.88143
2046.01,2191.65,2154.59,2116.25,3412.98,3236.65,8415.47,9165.87,3.94676,2.68992,0.467301,-0.121764,-0.406324,263.887,0.624699
2045.06,2184.57,2153.5,2126.65,3007.27,3437.18,9536.12,9989.68,4.44618,1.94249,0.653194,-0.0386066,-1.02946,263.887,1.44157
2040.31,2188.11,2164.43,2119.37,3375.89,2903.97,7776.28,8312.31,3.53058,2.79824,0.548124,-0.0148473,-0.893504,263.975,-3.55393
2043.16,2195.19,2158.96,2117.29,3482.52,3044.23,8223.22,8737.95,3.19764,2.75491,0.378395,-0.121764,-0.11175,263.975,-1.48033
2052.65,2188.11,2153.5,2126.65,3555.55,4252.05,9084.25,10243.7,5.58026,1.65002,0.370313,-0.145523,-1.1201,264.064,1.03314
2048.85,2192.83,2158.96,2120.41,4178.02,4036.45,7940.59,9076.63,5.74673,4.05479,0.459218,-0.109884,-0.542281,264.064,-2.73706
2045.06,2196.37,2156.78,2124.57,3874.32,3969.23,8915,8639.55,4.19647,3.00406,0.378395,-0.109884,0.160165,264.152,0.184843
2050.75,2183.39,2156.78,2129.76,3935.75,4568.5,8867.35,9410.72,5.17449,2.26746,0.305654,-0.109884,-0.893504,264.24,-0.632032
2046.01,2190.47,2161.15,2126.65,3531.2,3150.87,8127.91,10378.7,3.73867,3.67566,0.160172,-0.0980048,-0.757546,264.24,1.03314
2040.31,2198.73,2155.68,2125.61,3532.37,3262.15,9695.5,10900.4,3.82191,2.53827,-0.0338044,-0.157403,-0.474302,264.329,0.184843
2051.7,2191.65,2155.68,2124.57,3774.63,3897.35,8680.02,9964.5,5.23692,1.99665,0.168254,-0.121764,-1.45999,264.417,3.13816
2046.01,2192.83,2160.06,2127.68,3958.93,3255.19,8246.23,9760.84,3.55139,3.43735,0.216748,-0.0742455,-0.893504,264.506,-1.51174
2039.36,2195.19,2161.15,2134.96,3516.14,3731.6,8726.03,8442.74,4.11323,2.13747,0.127842,-0.145523,-1.18808,264.594,3.98645
2053.6,2192.83,2158.96,2127.68,3363.14,3686.39,7450.93,7506.8,6.16291,2.31079,0.25716,-0.169283,-1.52797,264.683,1.81859
2049.8,2195.19,2163.33,2130.8,4230.18,3721.17,7565.95,7699.03,4.17566,3.44818,0.152089,-0.0861252,-0.757546,264.771,-2.70564
2043.16,2195.19,2162.24,2138.08,3961.25,4400.42,8463.12,8438.17,4.24849,2.34329,0.370313,-0.0980048,-1.1201,264.948,-0.632032
2049.8,2196.37,2167.71,2127.68,3896.34,3986.61,7304.68,7834.04,5.04964,2.31079,0.354148,-0.181162,-1.60728,265.037,-1.51174
2051.7,2198.73,2165.52,2129.76,5060.13,4445.63,7099.28,7527.4,3.93636,2.71159,0.305654,-0.193042,-0.610259,265.214,-1.04047
2048.85,2199.91,2161.15,2140.16,4653.27,5272.09,8331.67,8934.74,4.43577,2.07248,0.329901,-0.109884,-1.90185,265.302,-1.48033
2051.7,2202.27,2174.26,2127.68,4494.46,4668.18,8053.97,8962.2,6.11089,3.11238,0.596618,-0.204922,-1.67526,265.391,1.85001
2053.6,2204.64,2169.89,2126.65,4863.07,4437.52,8739.18,8953.05,4.13404,3.46985,0.572371,-0.157403,-0.247707,265.479,0.216261
2051.7,2201.09,2165.52,2138.08,4147.88,4778.3,9774.38,10683,4.62305,2.08331,0.370313,-0.133644,-1.90185,265.568,-1.07189
2053.6,2204.64,2172.08,2125.61,4172.22,4174.39,9478.61,11127,5.26813,2.87407,0.580453,-0.204922,-1.52797,265.656,-1.48033
2057.4,2205.82,2167.71,2129.76,4552.42,4055,10656.8,11603,4.20687,2.65742,0.750182,-0.216801,-0.542281,265.656,0.184843
2057.4,2197.55,2161.15,2139.12,3642.49,3831.28,10676.5,11756.3,4.06121,2.08331,0.645112,-0.0386066,-1.32403,265.656,-1.48033
