nwl1,nwl2,nwl3,nwl4,fprd1,fprd2,fprd3,fprd4,pstr1,pstr3,astrw,g2,ny,vcrf,v2
1941.85,2051.24,2032.13,2004.04,4191.55,5065.32,7353.03,8713.45,6.21191,5.89072,1.78488,-0.144976,-0.671793,251.231,-0.950938
1939,2054.78,2028.85,2004.04,4396.72,5168.48,8066.17,8807.28,5.36915,3.28014,1.78488,-0.192495,-0.671793,251.319,-1.76781
1938.05,2052.42,2032.13,2014.43,3657.18,3939.79,8432.6,9210.03,3.3923,3.04183,1.59899,-0.0380596,-0.671793,251.408,1.56252
1942.8,2053.6,2031.03,2006.12,3213.23,3856.33,7822.98,9001.79,4.17264,3.07432,1.64748,-0.109337,-0.739772,251.496,0.305793
1938.05,2057.14,2029.94,2006.12,3377.82,3441.36,9209.82,9445.74,3.98536,1.69862,1.66365,-0.109337,-0.739772,251.584,-0.102645
1940.9,2054.78,2036.5,2016.51,3125.13,2901.21,9758.65,10807.3,3.17381,2.5977,1.51008,0.0213386,-0.81908,251.584,1.53111
1944.7,2051.24,2035.41,2007.16,2608.15,3100.58,7995.51,9425.13,4.89055,4.62334,1.48583,-0.0618189,-0.399879,251.584,1.12267
1939.95,2059.5,2032.13,2009.24,3219.02,3356.74,8025.09,7926.26,4.82812,2.50021,1.73639,-0.156856,-0.603815,251.673,-1.79923
1942.8,2060.68,2038.68,2022.75,3718.61,3367.18,7888.7,7724.88,3.27786,3.68093,1.84146,0.0332183,-0.467857,251.761,4.92428
1946.6,2054.78,2039.78,2012.35,3332.62,3801.85,6924.16,7482.31,7.06508,9.55203,1.55858,-0.0143003,-0.399879,251.761,2.3794
1943.75,2063.04,2038.68,2012.35,3944.65,4529.79,6848.57,6960.57,8.53211,7.10393,1.79296,-0.168736,-0.535836,251.85,-2.17625
1948.5,2063.04,2040.87,2022.75,3637.47,3745.06,6963.6,7276.36,4.51599,4.87248,1.52625,-0.0380596,-0.467857,252.027,3.63613
1949.45,2058.32,2040.87,2014.43,3660.66,4337.38,6869.94,8081.87,6.71133,7.78637,1.55858,-0.133097,-0.81908,252.027,-0.5425
1945.65,2066.58,2038.68,2014.43,3980.58,4682.8,7832.84,8129.92,6.50324,4.33087,1.66365,-0.228134,-0.603815,252.115,1.53111
1949.45,2064.22,2044.15,2024.83,3338.41,3316.18,8074.38,8756.94,3.63161,3.37763,1.40501,-0.0380596,-0.955037,252.292,0.305793
1949.45,2059.5,2043.06,2014.43,2870.12,3531.78,7334.96,9095.62,4.3183,3.6701,1.38885,-0.0618189,-0.739772,252.292,0.682812
1945.65,2065.4,2039.78,2014.43,2865.48,3653.49,8241.99,8956.02,4.71367,1.68779,1.52625,-0.168736,-0.660463,252.381,0.682812
1949.45,2067.76,2046.33,2028.99,3122.81,3175.92,9037.29,9798.14,3.04896,2.50021,1.37268,0.00945897,-1.02302,252.558,-1.76781
1950.4,2061.86,2047.43,2017.55,3026.6,3156.22,7661.94,8683.71,4.12062,4.10339,1.46967,-0.0380596,-0.445198,252.558,-0.950938
1948.5,2073.67,2044.15,2015.47,3755.71,4366.35,7620.87,7841.58,5.005,2.09942,1.59899,-0.156856,-0.887059,252.646,1.53111
1953.25,2072.48,2048.52,2030.03,3673.41,3831.99,8018.52,8571.58,3.32988,2.13191,1.69598,-0.0380596,-0.739772,252.735,-1.39079
1951.35,2065.4,2050.7,2021.71,3636.31,4069.61,7098.33,8443.43,4.34951,4.39586,1.53433,-0.0736985,-0.445198,252.823,0.682812
1948.5,2073.67,2044.15,2020.67,4213.57,4938.97,7808.19,7669.97,5.51481,2.84684,1.80105,-0.133097,-0.955037,252.912,-1.35938
1954.2,2073.67,2051.8,2030.03,4291.23,4452.13,8876.25,9452.59,3.57958,2.17524,1.69598,-0.0736985,-0.887059,253.089,1.12267
1954.2,2068.94,2049.61,2023.79,3726.73,4277.1,8084.25,9878.23,4.51599,4.42836,1.54241,-0.0974578,-0.524506,253.177,1.12267
1951.35,2076.03,2049.61,2021.71,3970.15,4462.56,8401.38,9171.13,5.29632,2.86851,1.60707,-0.156856,-0.81908,253.266,-0.134063
1955.15,2074.85,2051.8,2033.14,3796.27,3388.04,9218.04,10187.2,3.22583,2.9985,1.76063,0.00945897,-0.81908,253.354,0.274375
1952.3,2067.76,2052.89,2022.75,3501.86,3266.34,8577.2,10388.5,5.2547,6.28068,1.43734,-0.0618189,-0.81908,253.443,-0.5425
1953.25,2078.39,2050.7,2023.79,3410.28,3603.64,8838.47,9919.42,6.23272,4.29837,1.43734,-0.180615,-1.09099,253.531,-2.61611
1956.1,2076.03,2055.08,2035.22,4205.46,3534.1,8835.18,9388.53,3.72525,2.80351,1.42926,-0.0499392,-1.09099,253.62,3.19627
1955.15,2073.67,2052.89,2025.87,4014.2,3995.43,7765.47,8603.62,4.89055,5.53325,1.2272,-0.0143003,-0.524506,253.708,0.682812
1956.1,2083.11,2052.89,2027.95,4592.61,5104.72,8066.17,8024.66,6.12868,3.57261,1.33227,-0.204375,-1.15897,253.797,4.04457
1959.9,2081.93,2060.54,2038.34,4854.58,4860.14,8064.53,8335.87,3.79808,2.40272,1.43734,-0.0855781,-1.09099,253.885,2.75642
1958,2074.85,2058.35,2028.99,4476.7,5078.06,7428.62,8823.29,4.03738,3.23681,1.27569,-0.133097,-0.955037,253.974,-0.950938
1958.95,2086.65,2053.98,2028.99,4429.18,5567.22,8522.97,9443.44,4.83852,1.42781,1.41309,-0.263773,-1.15897,254.151,0.242957
1962.75,2084.29,2060.54,2038.34,4095.34,4348.97,9661.7,10782.1,3.48594,1.78528,1.45351,-0.133097,-1.45355,254.239,-1.39079
1960.85,2076.03,2056.17,2031.06,3431.15,3762.44,8953.49,10983.5,3.52756,3.05266,1.27569,-0.0855781,-1.29493,254.328,1.49969
1958.95,2085.47,2056.17,2030.03,2890.98,3762.44,9814.51,11130,4.63044,1.5578,1.35652,-0.216254,-1.29493,254.416,4.86144
1960.85,2083.11,2059.45,2041.46,3115.86,3085.51,10396.2,11690.6,3.46514,1.54697,1.52625,-0.0499392,-1.36291,254.505,2.41082
1958,2078.39,2057.26,2035.22,2385.59,2496.67,8974.85,10221.5,3.53797,3.95174,1.45351,-0.0618189,-0.887059,254.593,0.651394
1957.05,2085.47,2059.45,2033.14,2094.65,2718.06,8825.32,8699.73,5.15066,2.19691,1.67981,-0.192495,-1.09099,254.593,-0.5425
1959.9,2084.29,2066,2044.58,2447.03,2230.06,8521.33,8326.72,3.46514,1.86111,1.62323,-0.0618189,-1.02302,254.593,-0.134063
1958.95,2079.57,2063.82,2037.3,2275.47,1986.64,7412.18,8001.78,4.22466,5.52242,1.53433,-0.0143003,-0.660463,254.593,0.274375
1960.85,2089.01,2063.82,2038.34,2328.79,2675.17,6855.14,6779.79,6.96103,5.59825,1.46159,-0.121217,-0.81908,254.682,1.53111
1964.64,2090.19,2070.38,2046.66,3145.99,3031.02,6391.77,6454.85,4.42235,2.95517,1.59091,-0.0736985,-0.660463,254.77,-1.39079
1961.8,2085.47,2068.19,2043.54,2873.59,3066.96,5548.82,5750.02,5.26511,6.7898,1.52625,-0.0736985,-0.524506,254.859,4.04457
1965.59,2093.73,2070.38,2044.58,3584.16,4110.19,5571.82,5102.41,7.46045,5.85822,1.55858,-0.192495,-0.739772,254.947,-0.5425
1971.29,2092.55,2076.93,2048.74,4425.69,4606.3,5857.74,5479.99,4.52639,2.80351,1.51008,-0.144976,-1.02302,255.124,2.78784
1966.54,2090.19,2071.47,2044.58,3821.78,5109.36,5591.54,6207.7,3.75646,2.39189,1.57474,-0.144976,-1.15897,255.213,-0.982356
1968.44,2097.27,2069.28,2044.58,4320.21,5949.73,6644.81,6294.66,3.98536,1.31949,1.59091,-0.204375,-1.15897,255.39,0.274375
1968.44,2093.73,2073.65,2050.81,4702.73,4956.35,7426.97,7461.72,3.31947,1.57947,1.65556,-0.0380596,-1.02302,255.567,-0.102645
1968.44,2090.19,2066,2039.38,3656.02,3895.74,8153.26,9097.9,3.30907,3.00933,1.38076,-0.0618189,-0.81908,255.655,2.75642
1970.34,2100.81,2064.91,2043.54,3661.82,4382.58,10626.2,12757,4.12062,1.35199,1.64748,-0.156856,-0.887059,255.744,1.09125
1973.19,2098.45,2070.38,2046.66,4637.82,4315.35,10751.1,12560.2,3.3819,1.51447,1.58282,-0.0736985,-1.02302,255.832,-1.39079
1968.44,2092.55,2067.1,2044.58,4149.82,3906.18,9973.91,11226.1,3.82929,3.98423,1.502,-0.00242067,-0.739772,255.832,-0.5425
1970.34,2099.63,2068.19,2042.5,3485.63,3804.17,10971.3,10967.5,4.92176,2.69519,1.60707,-0.0855781,-0.81908,255.921,1.09125
1971.29,2098.45,2076.93,2047.7,3913.35,3121.44,10365,11146,3.41311,2.60853,1.66365,-0.0261799,-0.660463,256.009,-0.950938
1971.29,2093.73,2070.38,2046.66,3614.29,2871.07,8923.91,10551,6.1807,10.072,1.26761,-0.0261799,0.121291,256.009,-0.573919
1972.24,2105.53,2072.56,2046.66,3231.77,3714.91,9066.87,9750.08,10.3945,9.21623,1.51816,-0.204375,-0.739772,256.098,1.53111
1975.09,2104.35,2082.4,2053.93,3651.39,4078.89,8434.24,9191.72,5.75412,4.52585,1.55858,-0.156856,-1.02302,256.186,-1.39079
1971.29,2096.09,2075.84,2049.77,3404.48,4061.5,7205.14,7640.22,4.06859,4.11422,1.46159,-0.133097,-0.592485,256.186,-1.45363
1975.09,2106.71,2076.93,2051.85,3843.8,4985.33,7012.89,6587.56,4.62003,1.88277,1.34035,-0.216254,-1.09099,256.363,4.45301
1976.99,2105.53,2085.67,2052.89,3991.01,4744.23,6904.44,6997.19,3.49635,1.63363,1.38885,-0.121217,-1.15897,256.452,4.04457
1974.14,2101.99,2081.3,2053.93,3841.48,4955.2,6531.44,7319.84,3.23624,2.12108,1.33227,-0.156856,-0.739772,256.452,-1.83065
1977.94,2110.25,2080.21,2056.01,4292.39,5822.24,7080.26,6976.58,4.20385,0.940361,1.34843,-0.204375,-1.09099,256.54,3.63613
1983.64,2109.07,2085.67,2053.93,4863.86,5227.59,7507.49,7768.36,3.46514,1.5253,1.51008,-0.0618189,-1.02302,256.717,-2.64753
1977.94,2100.81,2083.49,2053.93,4344.56,4703.66,7410.55,7896.51,2.99694,2.48938,1.38076,-0.0380596,-0.377219,256.806,-0.165481
1979.84,2111.43,2081.3,2057.05,4600.73,5370.17,8449.03,8537.25,4.26628,1.05952,1.40501,-0.0855781,-0.887059,256.894,2.34798
1982.69,2109.07,2087.86,2050.81,4310.94,4547.18,9158.89,10084.2,3.30907,1.53614,1.66365,-0.0143003,-0.592485,257.071,-0.982356
1978.89,2104.35,2083.49,2056.01,3906.39,3885.31,9370.85,10546.4,3.60039,3.89758,1.53433,0.00945897,-0.173283,257.071,1.09125
1980.79,2113.79,2080.21,2058.09,3676.88,4030.2,10586.8,11249,5.19228,3.10682,1.68789,-0.0380596,-0.592485,257.16,-0.573919
1982.69,2112.61,2088.95,2050.81,4030.43,3767.08,10706.8,12033.9,3.66282,2.27273,1.55858,-0.0261799,-0.309241,257.248,0.242957
1980.79,2103.17,2083.49,2054.97,3343.05,3480.77,9743.86,11903.4,5.19228,5.92321,1.46967,-0.156856,-0.0146665,257.248,2.34798
1981.74,2113.79,2083.49,2061.21,2857.37,3306.91,10466.9,11654,6.4096,4.55835,1.40501,-0.109337,-0.739772,257.337,0.651394
1984.59,2113.79,2092.23,2052.89,3304.8,3006.69,9500.67,10464.1,3.73565,2.89017,1.59899,-0.0143003,-0.81908,257.425,1.93954
1984.59,2107.89,2090.05,2056.01,3115.86,3098.26,8647.86,10262.7,4.28709,4.47169,1.21104,-0.121217,-0.241262,257.425,-1.01377
1983.64,2114.98,2090.05,2065.37,3043.99,3593.21,9104.66,9907.98,4.7761,2.50021,1.37268,-0.133097,-1.02302,257.425,-0.5425
1988.39,2116.16,2096.6,2057.05,3440.42,3357.91,7681.67,8269.52,3.153,2.60853,1.13829,-0.0736985,-1.09099,257.514,1.49969
1988.39,2110.25,2095.51,2059.13,3309.44,3210.7,6605.38,6905.65,3.27786,3.04183,0.879659,-0.144976,-0.955037,257.514,-5.19241
1986.49,2119.7,2093.32,2071.6,3300.16,3710.28,7124.63,7095.59,4.17264,1.2545,0.895824,-0.204375,-1.52153,257.514,0.651394
1993.14,2119.7,2103.16,2062.25,3893.65,3905.02,6840.36,7148.22,3.56918,1.61196,0.976647,-0.144976,-1.29493,257.602,-0.134063
1988.39,2112.61,2100.97,2066.41,4186.91,4621.36,6312.9,6578.41,3.27786,1.93693,0.70993,-0.133097,-1.02302,257.691,-0.573919
1990.29,2124.42,2094.42,2073.68,4640.14,5384.08,6588.95,6061.24,3.78767,1.2545,0.976647,-0.156856,-1.73679,257.779,-0.165481
1995.04,2124.42,2105.34,2064.33,5256.81,5211.36,6332.61,6292.37,3.24664,1.6228,1.06555,-0.121217,-1.73679,257.956,1.49969
1993.14,2116.16,2102.07,2064.33,4946.16,5159.21,6579.09,6896.49,3.35069,1.98026,0.815001,-0.180615,-1.36291,258.045,3.16486
1992.19,2125.6,2099.88,2075.76,4440.77,5114,8368.52,9123.07,4.21426,0.897032,1.04131,-0.228134,-2.00871,258.222,-0.573919
1997.89,2124.42,2099.88,2066.41,4591.46,4129.89,8838.47,10427.4,3.11138,2.2294,1.11405,-0.0855781,-1.52153,258.31,3.16486
1996.94,2119.7,2095.51,2065.37,4057.08,3763.6,9653.49,10805,3.29866,2.5652,1.05747,-0.133097,-1.22695,258.398,0.242957
1994.09,2125.6,2099.88,2076.8,4059.4,4281.73,10925.3,12134.6,4.12062,0.972858,0.976647,-0.180615,-1.73679,258.487,0.651394
1998.84,2127.96,2099.88,2066.41,4124.32,3728.82,10455.4,12027,3.12179,1.96943,1.08172,-0.168736,-1.45355,258.575,-1.42221
1998.84,2122.06,2096.6,2066.41,3579.52,4096.28,10134.9,11070.5,3.41311,1.82861,1.0898,-0.216254,-1.36291,258.575,-1.01377
1995.04,2127.96,2098.79,2079.92,3791.64,4293.32,10930.2,11329.1,3.99576,1.14617,1.34035,-0.192495,-1.94073,258.575,-0.573919
1999.79,2126.78,2099.88,2068.49,3975.95,3173.6,9888.45,10928.6,2.75763,3.13932,1.20295,-0.0618189,-1.02302,258.664,1.90813
2000.74,2124.42,2099.88,2068.49,3402.16,2985.82,9203.25,10370.2,5.9414,6.96311,1.20295,-0.168736,-0.592485,258.664,2.31656
1997.89,2130.32,2103.16,2079.92,3410.28,3505.12,9635.41,11210.1,6.21191,3.75676,1.29994,-0.192495,-1.15897,258.664,1.09125
2000.74,2130.32,2100.97,2072.64,3926.1,3395,8163.12,9919.42,3.54837,2.9985,1.32419,-0.156856,-1.02302,258.752,1.09125
2001.69,2126.78,2100.97,2073.68,3669.93,3798.38,7647.16,7683.69,4.0894,2.98766,1.15446,-0.168736,-0.739772,258.841,-0.573919
2000.74,2135.04,2107.53,2084.08,4928.77,4938.97,7540.35,6880.47,4.13102,1.47114,0.992812,-0.216254,-1.22695,258.841,-0.134063
2003.59,2133.86,2105.34,2078.88,5307.81,5134.86,6726.98,6688.26,3.18422,1.91527,1.28378,-0.133097,-0.955037,258.929,-1.83065
2006.44,2130.32,2104.25,2076.8,4763.01,5579.97,6549.52,6603.59,3.41311,1.67696,1.13021,-0.204375,-1.15897,259.018,-1.42221
2003.59,2137.4,2110.81,2084.08,4678.39,5532.44,6848.57,6923.95,3.66282,1.31949,1.35652,-0.204375,-1.73679,259.106,1.90813
2007.39,2136.22,2106.44,2078.88,4117.36,4125.25,7565,8033.81,3.01774,2.18607,1.02514,-0.144976,-1.29493,259.195,-0.196899
2011.19,2133.86,2103.16,2078.88,3672.25,4388.38,9150.67,9834.76,3.64201,1.57947,0.871577,-0.228134,-1.5895,259.283,-2.64753
2005.49,2137.4,2110.81,2080.96,3713.98,4332.74,9618.98,10649.4,4.02698,1.17867,1.34035,-0.192495,-1.73679,259.372,0.211538
2005.49,2137.4,2104.25,2078.88,2937.35,2628.81,8057.95,9461.75,2.63278,2.95517,1.17871,-0.133097,-1.15897,259.46,1.05983
2011.19,2135.04,2107.53,2082,2090.01,2481.6,8986.35,9182.58,3.74606,1.79611,1.26761,-0.121217,-1.5895,259.549,0.651394
2005.49,2136.22,2112.99,2082,2646.4,2959.16,9571.33,10008.7,4.16223,1.00535,1.48583,-0.192495,-1.5895,259.549,-0.196899
2005.49,2139.76,2108.62,2083.04,3001.1,2589.4,8624.86,9150.53,3.05936,2.64103,1.45351,-0.109337,-0.671793,259.637,-1.86207
2014.04,2136.22,2110.81,2086.16,2890.98,3185.2,7918.28,7125.33,4.19345,2.24024,1.38076,-0.0618189,-0.81908,259.726,0.242957
2009.29,2139.76,2119.55,2079.92,4277.32,4661.93,7282.37,7022.35,3.88131,1.61196,1.76063,-0.144976,-1.18163,259.814,-0.605337
2005.49,2142.12,2115.18,2084.08,4044.34,3792.58,6897.87,7029.22,3.47554,3.48595,1.75255,-0.133097,-0.037326,259.903,0.242957
2015.94,2142.12,2116.27,2091.35,3296.68,3614.07,7486.13,7084.15,6.1703,5.48992,1.6394,-0.109337,-0.671793,259.903,0.619976
2011.19,2143.3,2123.92,2080.96,4050.13,4010.5,8048.1,8759.22,4.86974,3.42096,1.76063,-0.144976,-0.955037,259.991,0.211538
2010.24,2145.66,2115.18,2082,3514.6,3274.44,8266.64,9859.93,3.86051,3.87591,1.55858,-0.133097,-0.535836,260.08,1.87671
2014.04,2144.48,2117.37,2090.31,3252.64,3980.36,9222.97,10287.9,4.81772,3.03099,1.51008,-0.192495,-1.31759,260.168,1.05983
2012.14,2144.48,2120.64,2082,3857.71,3943.27,8422.74,8935.43,3.73565,1.82861,1.43734,-0.168736,-1.18163,260.257,2.69358
2009.29,2144.48,2121.74,2084.08,3689.64,3174.76,7887.07,8152.8,3.05936,3.44262,1.13829,-0.121217,-0.535836,260.345,-3.52724
2014.04,2148.02,2118.46,2095.51,3682.68,3736.94,8859.82,9386.23,4.03738,1.76361,1.17062,-0.133097,-1.18163,260.434,-1.45363
2013.09,2145.66,2126.11,2084.08,4213.57,4380.26,8071.1,9534.98,3.82929,1.37365,1.29994,-0.204375,-1.18163,260.522,-0.165481
2008.34,2148.02,2120.64,2088.24,4003.76,3645.37,7706.32,8443.43,3.18422,2.6627,1.34035,-0.121217,-0.603815,260.611,1.05983
2017.83,2150.38,2121.74,2097.59,4309.78,4479.95,8731.66,8553.27,3.79808,1.87194,1.44542,-0.133097,-1.24961,260.699,1.05983
2014.04,2149.2,2126.11,2089.27,4287.76,4206.39,8550.9,9301.57,3.50675,1.49281,1.43734,-0.133097,-1.24961,260.788,1.49969
2010.24,2148.02,2123.92,2089.27,4048.97,4056.86,8005.37,9191.72,3.43392,2.11025,1.51008,-0.192495,-0.81908,260.965,0.211538
2018.78,2153.92,2121.74,2100.71,4271.53,5118.63,9181.89,9761.53,4.01657,1.50364,1.58282,-0.168736,-1.52153,261.053,1.02841
2017.83,2151.56,2125.02,2090.31,4561.32,4619.04,8940.34,9871.36,3.44433,1.75278,1.6394,-0.144976,-1.24961,261.23,-2.67894
2011.19,2150.38,2121.74,2090.31,4200.82,4306.08,8716.87,9200.89,3.34028,2.00193,1.35652,-0.144976,-1.11365,261.319,0.619976
2018.78,2158.65,2123.92,2100.71,4345.71,5683.13,9352.78,10246.7,4.20385,1.15701,1.48583,-0.168736,-1.52153,261.407,4.42159
2016.88,2153.92,2122.83,2093.43,4764.17,5633.29,9186.82,10706.6,3.47554,1.44948,1.65556,-0.180615,-1.45355,261.496,1.02841
2016.88,2151.56,2120.64,2092.39,4703.89,5510.42,9704.42,10164.3,3.20502,1.61196,1.55858,-0.109337,-0.955037,261.584,0.211538
2017.83,2159.83,2128.29,2100.71,4482.49,5350.46,10507.9,10692.9,3.34028,1.49281,1.66365,-0.0618189,-1.11365,261.761,1.46827
2020.68,2158.65,2122.83,2094.47,4213.57,3768.24,9776.72,10976.7,3.11138,1.68779,1.51008,-0.0736985,-0.399879,261.761,4.45301
2017.83,2150.38,2120.64,2095.51,3868.15,3593.21,10338.7,11974.4,3.51716,2.2619,1.38885,-0.0618189,-0.603815,261.85,-0.196899
2018.78,2158.65,2129.39,2099.67,3425.35,3835.47,11104.4,13004.1,3.76687,1.6228,1.44542,-0.0855781,-0.955037,261.938,0.242957
2020.68,2158.65,2123.92,2097.59,3964.36,3196.79,9901.6,11116.2,3.1426,2.47855,1.55049,-0.0855781,-0.309241,261.938,1.02841
2019.73,2151.56,2125.02,2100.71,3826.41,3254.74,9369.22,9246.65,6.66971,8.91293,1.76063,-0.0261799,-0.671793,261.938,2.725
2020.68,2163.37,2134.85,2099.67,3601.54,4164.66,8891.05,9081.88,9.51013,8.55546,1.76872,-0.0974578,-0.739772,261.938,1.02841
2022.58,2163.37,2133.76,2100.71,4256.45,4138,7965.94,8546.41,5.7125,5.52242,1.90612,-0.0974578,0.0306526,262.027,-0.228318
2025.43,2156.29,2128.29,2102.79,3644.43,4070.77,7658.66,7937.7,8.35523,11.4477,2.07585,-0.0974578,-0.309241,262.027,1.05983
2024.48,2166.91,2134.85,2097.59,4283.12,5241.5,7709.6,8088.73,11.591,11.5452,2.14859,-0.192495,-0.81908,262.115,0.18012
2027.33,2164.55,2135.94,2100.71,4370.06,4546.02,7435.19,8324.43,7.75177,8.8046,1.93036,-0.109337,0.0306526,262.204,2.725
2030.18,2158.65,2131.57,2105.91,3951.6,4730.32,7707.96,8500.63,6.90901,7.41807,1.75255,-0.0855781,-0.671793,262.204,2.75642
2024.48,2165.73,2141.41,2099.67,4133.59,5145.3,7619.23,9010.95,4.74488,3.08515,1.61515,-0.156856,-0.81908,262.292,4.42159
2031.13,2164.55,2131.57,2095.51,4020,3786.79,7686.59,8583.02,2.86168,2.78185,1.33227,-0.0618189,0.0986312,262.381,-2.71036
2031.13,2159.83,2103.16,2082,3549.38,3698.69,8675.79,8637.93,3.28826,2.03442,1.08172,-0.0143003,-0.399879,262.469,0.18012
2022.58,2162.19,2120.64,2083.04,3448.53,4019.77,8253.5,9109.34,4.0894,1.77445,1.29186,-0.0974578,-0.603815,262.469,0.211538
2022.58,2162.19,2132.66,2095.51,3950.45,3665.08,7993.87,9077.31,3.13219,2.02359,1.29994,-0.0380596,0.245918,262.381,-1.86207
2029.23,2156.29,2137.04,2121.5,3603.86,3884.15,8707.01,8548.69,3.54837,1.99109,1.26761,-0.0261799,-0.241262,262.204,2.31656
2023.53,2162.19,2137.04,2101.75,4003.76,4257.4,8044.81,8397.67,3.76687,1.68779,1.32419,-0.0380596,-0.445198,262.204,0.588558
2025.43,2163.37,2132.66,2100.71,4446.56,4002.39,7479.56,7820.99,3.30907,2.41355,1.60707,-0.0855781,0.189269,262.115,4.79861
2031.13,2164.55,2132.66,2112.14,4124.32,4944.76,8094.11,8866.78,4.13102,2.12108,1.57474,-0.0261799,-0.105305,262.115,-1.45363
2028.28,2168.09,2141.41,2105.91,4788.51,5264.69,7911.71,9251.23,3.78767,1.61196,1.63132,-0.121217,-0.309241,262.115,0.242957
2031.13,2170.45,2133.76,2104.87,4323.69,4288.69,8094.11,8672.27,3.3923,2.15358,1.7283,-0.0380596,0.189269,262.204,-4.78397
2032.08,2166.91,2135.94,2111.1,4219.37,5177.75,8877.9,9644.82,4.43275,2.70602,1.47775,-0.0499392,-0.660463,262.292,2.28514
2030.18,2166.91,2134.85,2103.83,3523.87,4058.03,8905.83,10734.1,3.50675,1.75278,1.63132,-0.0736985,0.0533122,262.381,0.619976
2027.33,2168.09,2135.94,2105.91,3764.98,3420.5,9285.41,10486.9,3.58999,3.71343,1.45351,-0.0261799,0.189269,262.469,-0.165481
2033.03,2169.27,2140.31,2117.34,3469.4,3881.83,9444.8,10612.8,5.03621,3.44262,1.35652,-0.0380596,-0.524506,262.558,0.619976
2030.18,2169.27,2138.13,2109.02,3366.23,3746.22,8997.85,10914.9,3.69403,1.83944,1.46159,-0.0855781,-0.377219,262.646,-0.196899
2025.43,2169.27,2134.85,2106.95,3108.9,3297.63,8288,8830.16,2.96572,1.99109,1.24336,-0.0380596,-0.241262,262.735,2.31656
2032.08,2171.63,2144.69,2114.22,2846.94,3593.21,8435.88,8775.25,3.27786,1.27616,1.17871,-0.0380596,-0.660463,262.823,3.16486
2029.23,2171.63,2142.5,2113.18,3631.67,3636.1,8266.64,8967.46,3.05936,1.29783,1.09788,-0.0618189,-0.105305,262.912,3.16486
2025.43,2166.91,2141.41,2114.22,3521.56,3764.76,8149.97,8754.64,3.05936,1.83944,1.02514,0.0450979,-0.445198,263,-0.196899
2032.08,2173.99,2147.96,2110.06,3369.71,4353.61,7680.02,8466.31,3.53797,1.26533,1.18679,-0.121217,-1.09099,263.089,3.54188
2033.98,2173.99,2142.5,2114.22,4275,4555.3,7157.49,7752.34,3.32988,1.54697,1.04131,-0.121217,-0.241262,263.177,-1.86207
2029.23,2169.27,2141.41,2116.3,4679.55,5061.83,7926.5,8040.68,3.16341,1.65529,1.12213,-0.0143003,-0.955037,263.354,-3.55866
2033.98,2178.71,2151.24,2110.06,4382.81,5651.83,8452.31,9429.72,3.55878,1.49281,1.04939,-0.156856,-1.29493,263.443,1.43685
2032.08,2179.89,2146.87,2113.18,5102.64,5248.46,7903.5,8926.27,3.3923,1.49281,0.992812,-0.0974578,-0.660463,263.62,-0.196899
2034.93,2170.45,2144.69,2119.42,4693.46,5133.71,8978.14,10022.4,3.32988,1.78528,1.15446,0.00945897,-1.22695,263.708,1.02841
