nwl1,nwl2,nwl3,nwl4,fprd1,fprd2,fprd3,fprd4,pstr1,pstr3,astrw,g2,ny,vcrf,v2
1963.7,2091.24,2067.85,2032.92,3311.32,3232.61,6672.3,7225.07,4.21857,2.36413,0.0848875,-0.228694,-1.29098,254.323,-0.122214
1966.55,2087.7,2061.29,2041.24,3244.09,2464.1,7127.46,6705.6,3.56309,2.54828,0.0040641,-0.0861387,-1.01906,254.411,1.07168
1972.25,2098.33,2062.38,2037.08,2628.58,3063.37,9378.62,10945.9,4.59313,2.02833,-0.0363476,-0.133657,-2.00475,254.5,-0.970508
1964.65,2091.24,2068.94,2035,3550.1,3277.81,6857.98,8703.35,4.14574,2.33163,0.0929698,-0.228694,-1.29098,254.588,-0.56207
1969.4,2093.6,2062.38,2042.28,4006.81,2896.45,6785.68,6490.5,3.73997,2.33163,0.101052,-0.109898,-0.735818,254.765,1.1031
1974.15,2101.87,2068.94,2042.28,3424.91,3765.81,8581.67,9582.08,5.03012,1.74669,0.0525581,-0.181176,-1.8688,254.765,1.51154
1967.5,2095.97,2073.31,2037.08,4009.13,3821.45,6466.9,6389.81,4.35383,2.59161,0.149546,-0.240574,-1.29098,254.942,2.35983
1972.25,2093.6,2065.66,2046.43,4163.29,3198.99,7060.09,6417.28,3.56309,2.40746,0.141464,-0.0504998,-0.871775,255.031,1.95139
1976.05,2104.23,2067.85,2045.39,4065.92,4527.36,9304.68,10252.6,4.70758,1.87667,0.0929698,-0.157417,-1.93677,255.119,1.91997
1969.4,2098.33,2076.59,2039.16,4143.58,3908.38,7433.09,7991.67,4.27059,2.38579,-0.0444299,-0.276213,-0.951084,255.208,-0.56207
1974.15,2097.15,2068.94,2049.55,4021.87,2953.25,7600.7,7540.86,3.5735,2.60244,0.0121464,-0.109898,-0.509223,255.296,2.76827
1979.85,2107.77,2072.22,2046.43,3800.48,3544.42,9399.98,11048.9,4.19776,2.16915,0.0848875,-0.157417,-1.51757,255.385,0.663242
1972.25,2101.87,2076.59,2038.12,3627.76,2800.25,7503.75,8472.22,3.86482,2.26664,0.0687228,-0.276213,-0.951084,255.473,0.663242
1977,2101.87,2070.03,2050.59,3829.45,2571.9,8110.08,7790.29,3.69835,2.43995,-0.109089,-0.121778,-0.871775,255.562,0.663242
1981.75,2108.95,2073.31,2048.51,3419.12,3465.59,9184.72,11003.1,4.36423,1.89834,-0.141418,-0.181176,-1.8688,255.65,-2.69851
1974.15,2104.23,2077.68,2044.35,4191.11,3697.42,6969.72,6932.16,3.84401,2.40746,-0.0686769,-0.228694,-1.01906,255.739,1.07168
1977.95,2099.51,2076.59,2053.71,4446.13,3380.97,7515.25,7012.25,3.79199,2.30997,-0.254571,-0.133657,-1.15502,255.827,-1.85022
1986.49,2113.67,2076.59,2050.59,4150.54,4686.16,8369.71,9831.51,5.07174,1.60587,-0.0121006,-0.288093,-1.93677,255.916,1.48012
1977,2108.95,2083.15,2048.51,4504.08,4416.08,6716.66,7106.06,4.49949,2.33163,0.0929698,-0.335611,-1.08704,256.093,-0.56207
1980.8,2105.41,2078.78,2055.79,4572.47,4140.21,7819.24,7815.47,3.84401,2.12582,0.0525581,-0.145537,-1.15502,256.181,1.07168
1985.54,2117.21,2082.05,2053.71,3998.69,4300.18,9584.02,11426.5,4.69718,1.93084,0.270781,-0.193055,-2.00475,256.27,-0.970508
1978.9,2108.95,2082.05,2046.43,3566.32,3313.74,7525.11,8243.39,3.97927,2.40746,0.189958,-0.264333,-1.223,256.358,-1.03334
1980.8,2107.77,2079.87,2056.83,3595.31,2737.65,8941.53,9534.02,3.78158,2.43995,0.206123,-0.121778,-1.223,256.447,-0.593489
1988.39,2118.39,2087.52,2055.79,2696.97,3117.86,10155.8,12575.3,4.60354,1.75752,0.400099,-0.228694,-1.65353,256.447,0.223387
1980.8,2112.49,2084.24,2052.67,2620.46,2452.51,7438.02,7760.54,4.26019,2.17998,0.553663,-0.193055,-0.871775,256.535,1.51154
1983.64,2107.77,2084.24,2058.91,2817.52,1911.19,8277.69,7733.08,3.53188,2.89491,0.480922,-0.0504998,-0.803797,256.624,1.4487
1988.39,2118.39,2090.8,2060.99,2446.59,2297.18,8294.12,9346.38,3.93765,2.48328,0.47284,-0.0980184,-0.803797,256.624,2.76827
1980.8,2112.49,2089.7,2055.79,2579.89,2038.7,6325.59,6078.6,4.00008,2.17998,0.254617,-0.204935,-0.169329,256.712,1.51154
1985.54,2110.13,2089.7,2060.99,3002.98,1970.31,6448.82,6149.53,3.63592,2.81908,0.448593,-0.0742591,-0.509223,256.801,-0.56207
1991.24,2119.57,2096.26,2064.1,3071.37,3101.63,6157.98,7151.84,4.27059,2.20164,0.375852,-0.157417,-0.803797,256.889,-0.153633
1981.75,2117.21,2095.17,2063.06,3208.15,2843.14,5152.36,4664.38,4.06251,2.19081,0.392016,-0.204935,-0.577201,256.978,-0.593489
1988.39,2113.67,2092.98,2062.03,3967.39,3397.2,5489.21,5074,3.85442,2.49412,0.262699,-0.0861387,-0.803797,257.066,1.91997
1998.84,2127.83,2101.73,2066.18,3788.89,4950.45,5896.72,6591.18,5.01972,1.45422,0.456675,-0.264333,-1.65353,257.155,0.191968
1987.44,2123.11,2096.26,2064.1,3784.25,4620.09,5495.78,4810.84,4.15615,2.00666,0.642569,-0.288093,-1.29098,257.332,-2.25866
1994.09,2116.03,2094.08,2064.1,4485.54,5025.79,7083.09,6797.14,3.66714,2.26664,0.650651,-0.0980184,-1.44959,257.42,-3.10695
1996.94,2124.29,2100.63,2064.1,4138.94,4917.99,7689.43,8424.16,4.00008,2.04999,0.763804,-0.169296,-1.57422,257.597,3.1767
1989.34,2124.29,2094.08,2062.03,3921.03,3581.51,7245.77,7398.98,3.94806,2.02833,0.909286,-0.169296,-0.792467,257.686,1.48012
1991.24,2120.75,2094.08,2064.1,4043.9,3448.21,10979.1,12927.7,3.5839,2.3533,0.731475,-0.0504998,-1.42693,257.774,-0.593489
2000.74,2127.83,2098.45,2062.03,3817.86,3946.64,9888,12584.4,4.30181,2.06082,0.885039,-0.169296,-1.29098,257.863,3.99358
1988.39,2126.65,2094.08,2064.1,4294.27,3287.08,9066.42,9296.03,3.8128,2.26664,0.885039,-0.109898,-0.577201,257.951,0.223387
1995.04,2119.57,2092.98,2063.06,4029.99,2666.95,11136.8,11998.6,3.75037,3.71816,0.804216,0.056417,-1.29098,257.951,0.223387
2001.69,2131.37,2103.91,2065.14,3343.77,2887.18,9521.58,11241.1,5.60237,4.83389,0.537498,-0.193055,-0.577201,258.04,1.07168
1992.19,2127.83,2094.08,2067.22,3570.96,2553.35,8009.85,8263.98,4.58273,3.24154,0.521334,-0.169296,0.35184,258.04,-1.00193
1992.19,2121.93,2095.17,2064.1,3480.56,2979.92,9399.98,10122.1,4.07291,3.24154,0.383934,-0.0742591,-0.996403,258.128,-1.03334
2003.59,2131.37,2107.19,2068.26,2779.26,3850.43,7490.6,8751.4,5.00931,1.97417,0.44051,-0.335611,-0.996403,258.217,-2.29008
1995.04,2130.19,2100.63,2071.38,3331.02,3603.53,6061.04,5252.5,4.27059,2.19081,0.424346,-0.252454,-0.282627,258.305,-1.03334
1994.09,2125.47,2098.45,2069.3,3740.2,4207.44,6708.45,6797.14,3.88563,2.37496,0.400099,-0.0980184,-1.29098,258.394,1.91997
2005.49,2136.1,2109.37,2074.5,3122.37,4632.84,5893.44,6600.34,4.79082,1.90917,0.400099,-0.299972,-1.49491,258.482,-0.185051
1995.99,2136.1,2102.82,2076.58,3951.16,4356.97,5379.11,5007.64,4.0521,2.20164,0.57791,-0.204935,-0.65651,258.571,0.631824
1997.89,2130.19,2101.73,2073.46,4675.63,4996.81,6312.44,6771.97,3.69835,2.36413,0.408181,-0.00298124,-1.57422,258.659,-1.41036
2010.24,2138.46,2107.19,2074.5,4211.97,5054.77,6100.47,6389.81,4.58273,1.93084,0.553663,-0.240574,-1.35896,258.748,0.191968
1999.79,2137.28,2102.82,2081.77,4638.55,4352.34,6581.92,5598.03,4.02089,2.27747,0.804216,-0.0742591,-0.65651,258.925,1.85714
1999.79,2132.55,2102.82,2077.62,4986.29,4785.85,8465.01,9309.76,3.60471,2.59161,0.666816,0.0682966,-0.996403,259.013,1.04026
2010.24,2142,2108.28,2074.5,3617.34,4340.75,7911.26,9350.96,4.39545,1.90917,0.925451,-0.145537,-1.08704,259.19,1.88856
2003.59,2143.18,2103.91,2078.66,4106.49,3290.56,8841.3,8472.22,3.71916,2.23414,0.85271,-0.0742591,-0.282627,259.279,0.223387
1999.79,2136.1,2102.82,2076.58,4109.97,3297.52,11511.5,13229.7,4.16655,3.73983,0.860792,0.0801762,-0.724488,259.279,-3.51539
2008.34,2142,2111.56,2071.38,3387.82,3743.78,9222.52,10918.5,4.9781,2.81908,0.933533,-0.157417,-0.441244,259.456,-1.06476
2001.69,2143.18,2105,2082.81,3613.85,2800.25,9404.91,10055.8,3.93765,2.46162,1.10326,-0.121778,0.193223,259.456,1.88856
1998.84,2138.46,2105,2080.74,3441.15,2774.75,11621.6,14014.6,4.5203,5.19136,1.05477,-0.00298124,-0.65651,259.456,1.4487
2005.49,2142,2112.65,2074.5,2868.52,3138.72,8442,9804.05,5.86248,4.29228,0.804216,-0.169296,-0.509223,259.544,2.29699
2003.59,2144.36,2108.28,2084.89,3244.09,2759.68,8767.35,8907.01,4.21857,2.85158,0.650651,-0.0980184,0.125245,259.544,2.32841
2002.64,2143.18,2110.47,2084.89,3569.81,3240.72,9751.62,12206.8,4.20817,4.01064,0.521334,-0.00298124,-0.792467,259.633,2.32841
2009.29,2145.54,2117.02,2078.66,2994.87,3195.52,6665.73,7330.32,4.2914,2.72159,0.254617,-0.228694,-0.441244,259.633,-2.25866
2004.54,2146.72,2112.65,2086.97,3754.11,2726.06,6642.72,6039.69,3.76078,2.46162,0.375852,-0.121778,-0.0786913,259.721,-1.03334
2004.54,2145.54,2118.12,2089.05,3570.96,3192.04,7350.94,9085.5,3.90644,3.05739,0.214205,-0.0742591,-0.860445,259.81,-1.88164
2009.29,2147.9,2119.21,2084.89,2976.32,3817.97,5911.51,6179.28,4.81163,2.00666,0.327358,-0.276213,-0.860445,259.81,-1.44178
2008.34,2149.08,2117.02,2090.09,4245.59,4135.57,6042.96,5634.65,3.91684,2.21248,0.33544,-0.133657,-0.792467,259.986,-2.29008
2008.34,2153.8,2123.58,2090.09,4683.75,4955.08,6427.47,6920.71,3.80239,2.85158,0.181876,-0.0980184,-1.49491,259.986,-0.624907
2011.19,2150.26,2122.49,2086.97,4449.6,4975.95,5502.35,4886.36,4.22898,2.02833,0.545581,-0.240574,-0.928424,260.163,0.223387
2013.09,2152.62,2120.3,2088.01,5094.09,4596.91,6328.88,6163.26,3.80239,2.3208,0.408181,-0.0980184,-1.29098,260.252,-1.03334
2012.14,2154.98,2127.95,2092.17,4950.35,4725.57,7369.01,9117.55,4.01048,2.36413,0.351605,-0.145537,-1.71018,260.34,2.32841
2012.14,2150.26,2120.3,2088.01,4152.86,4150.65,7017.37,7437.89,4.12493,1.985,0.585992,-0.240574,-1.15502,260.429,-0.593489
2014.04,2153.8,2121.4,2090.09,4629.27,3572.23,9505.14,10442.5,3.60471,2.29913,0.545581,-0.0386202,-1.6422,260.606,1.85714
2013.09,2158.52,2129.05,2092.17,4148.22,3838.83,9707.26,12268.6,4.57232,2.73243,0.569828,-0.0980184,-2.00475,260.606,1.48012
2012.14,2152.62,2121.4,2086.97,3608.06,4035.89,7485.67,7987.09,4.65556,1.9525,0.456675,-0.252454,-1.15502,260.694,1.48012
2014.99,2153.8,2121.4,2090.09,4181.84,3703.22,10657,12010,3.60471,2.74326,0.723392,-0.0742591,-1.35896,260.783,3.58514
2015.94,2160.88,2130.14,2092.17,3502.57,3720.6,10001.4,12177.1,4.30181,2.76492,0.691063,-0.133657,-1.6422,260.871,-0.216469
2014.04,2153.8,2121.4,2088.01,3013.42,3056.42,7612.2,7396.69,4.01048,2.33163,0.626404,-0.288093,-0.577201,260.96,3.55372
2017.84,2154.98,2119.21,2088.01,3670.65,2665.79,10224.9,11753.7,3.56309,2.86241,0.739557,-0.0861387,-1.29098,261.048,-0.624907
2018.79,2164.42,2131.23,2092.17,3204.67,3253.47,9087.77,12321.3,5.11336,3.13322,0.731475,-0.169296,-0.928424,261.048,3.11387
2014.99,2158.52,2122.49,2098.41,3052.83,3197.83,6991.08,7035.13,4.37464,2.40746,0.634486,-0.264333,-0.373265,261.137,-0.624907
2021.64,2156.16,2120.3,2093.21,4624.64,3622.07,7866.89,8094.64,3.37581,3.42569,0.68298,0.0088984,-1.223,261.225,1.85714
2023.54,2169.14,2132.32,2095.29,4356.87,4797.44,6662.44,7412.71,5.64398,3.3607,0.691063,-0.157417,-1.08704,261.225,0.631824
2018.79,2163.24,2127.95,2100.49,4403.24,5003.77,6136.62,5719.32,5.05093,2.2558,0.868874,-0.264333,-0.441244,261.314,0.600406
2025.44,2159.7,2124.67,2099.45,4740.54,4622.41,6816.9,7300.59,3.71916,3.00323,0.763804,-0.0742591,-0.996403,261.402,3.11387
2028.29,2170.32,2132.32,2095.29,3660.22,4591.12,6327.23,6906.98,4.35383,2.24497,0.747639,-0.193055,-0.951084,261.491,2.70543
2020.69,2166.78,2130.14,2102.56,3426.07,3901.43,7587.55,7401.27,4.08331,1.99583,1.07093,-0.240574,-0.373265,261.668,3.55372
2024.49,2158.52,2126.86,2100.49,4186.47,4368.56,9544.58,11556.9,3.72956,2.38579,0.771886,-0.0861387,-1.01906,261.668,-1.4732
2030.19,2169.14,2133.42,2097.37,2560.19,3253.47,7166.9,8350.94,4.12493,2.00666,0.909286,-0.181176,-0.951084,261.756,1.00884
2023.54,2166.78,2130.14,2107.76,2317.92,2068.84,7710.79,7094.62,3.84401,2.08249,1.04669,-0.0742591,-0.169329,261.845,-0.656325
2020.69,2162.06,2134.51,2104.64,2774.62,2293.71,9523.21,10721.7,3.75037,3.31737,1.0871,0.0801762,-1.01906,261.933,0.600406
2033.99,2171.5,2136.69,2099.45,2411.82,2833.86,7308.21,8620.96,4.93648,2.66743,0.860792,-0.145537,-0.509223,262.022,1.4487
2024.49,2170.32,2133.42,2110.88,2948.5,2909.21,7180.04,6950.46,3.98967,2.3208,1.24874,-0.109898,0.057266,262.022,-0.624907
2026.39,2163.24,2139.97,2109.84,4322.09,4250.33,7219.48,7492.8,4.12493,3.81565,1.20833,0.0682966,-0.373265,262.11,2.29699
2036.83,2175.04,2141.07,2105.68,3581.4,4602.71,5819.49,5650.67,5.94571,3.84815,1.14367,-0.181176,0.057266,262.199,-1.91306
2026.39,2172.68,2138.88,2114,4368.46,4096.16,6601.64,6270.81,4.39545,2.91657,1.15984,-0.0623794,0.193223,262.287,-0.185051
2027.34,2169.14,2146.53,2108.8,4520.31,4060.23,7679.57,9323.5,5.84167,9.69759,1.27299,0.0326577,-0.305287,262.287,0.223387
2035.88,2176.22,2139.97,2099.45,3379.71,4084.57,6964.79,8099.22,10.8774,9.47011,1.18409,-0.216815,0.408489,262.464,1.41728
2027.34,2175.04,2138.88,2105.68,4261.82,4015.03,9061.49,10360.1,6.26825,5.49466,1.21641,-0.0742591,-0.101351,262.553,-1.91306
2025.44,2169.14,2146.53,2107.76,4122.72,4101.96,8813.36,11252.6,5.6856,7.4553,1.02244,0.056417,-0.441244,262.641,-0.656325
2033.99,2175.04,2138.88,2106.72,3085.28,3852.74,6897.42,6817.74,7.548,5.79796,1.06285,-0.133657,-0.101351,262.73,2.29699
2029.24,2177.41,2141.07,2104.64,4193.43,3664.97,9143.65,10083.2,4.48909,3.79399,1.09518,0.020778,-0.441244,262.73,1.00884
2027.34,2176.22,2146.53,2108.8,4031.14,4122.83,8657.26,11387.6,6.11218,7.61779,0.804216,0.0088984,-0.305287,262.818,-1.06476
2032.09,2176.22,2139.97,2107.76,2897.5,3918.82,6946.72,7536.28,7.46476,4.97471,1.07093,-0.204935,0.125245,262.907,2.64259
2031.14,2179.77,2139.97,2105.68,4417.15,3857.38,8875.81,9966.52,4.31221,3.46902,1.11134,0.0088984,-0.373265,262.995,3.55372
2028.29,2179.77,2146.53,2109.84,4009.13,3960.55,8169.23,9941.35,6.04976,8.08358,0.844627,0.0326577,-0.305287,262.995,1.85714
2032.09,2178.59,2142.16,2110.88,2904.45,3889.84,7217.84,7353.21,8.15146,5.29968,0.982027,-0.204935,-0.0107127,263.084,-1.88164
2033.99,2177.41,2138.88,2110.88,4546.98,4441.59,8923.46,10399,4.41626,3.729,1.32149,0.020778,-0.65651,263.172,-2.29008
2032.09,2184.49,2146.53,2109.84,4099.53,4611.98,7549.76,9067.19,5.9249,6.19876,1.02244,-0.0267405,-0.577201,263.261,-0.656325
2033.04,2179.77,2144.34,2117.12,3513.01,4557.5,7562.91,7048.85,6.02895,3.55568,1.28916,-0.169296,-0.101351,263.349,1.85714
2034.93,2178.59,2141.07,2112.96,4827.48,5015.36,8749.28,10053.5,3.87522,3.2957,1.20025,0.0682966,-0.509223,263.438,2.67401
2039.68,2190.39,2148.72,2108.8,4036.94,5415.26,7227.69,8710.22,4.79082,2.55911,0.95778,-0.0861387,-0.441244,263.438,0.600406
2035.88,2180.95,2145.44,2122.31,4107.65,5666.79,8131.45,8005.4,4.96769,1.97417,1.0386,-0.181176,-0.237308,263.526,-6.46871
2039.68,2180.95,2146.53,2120.24,5197.26,5250.67,9975.09,11216,3.19893,3.28487,0.901204,0.103936,-0.509223,263.615,-0.624907
2042.53,2190.39,2149.81,2110.88,3872.34,4362.76,7719.01,8753.69,3.92725,2.46162,0.723392,-0.0148609,-0.101351,263.703,-0.624907
2035.88,2184.49,2146.53,2120.24,3664.85,3977.93,9077.92,9449.36,4.23938,2.07166,1.11943,-0.0980184,0.125245,263.792,-0.656325
2042.53,2178.59,2150.9,2122.31,4368.46,3707.86,11020.2,13877.3,3.33419,3.33903,1.0386,0.139574,-0.169329,263.792,0.600406
2045.38,2189.21,2151.99,2112.96,3719.34,3564.12,8422.29,9673.61,6.19542,4.90972,1.15984,-0.00298124,-0.0107127,263.88,3.14529
2037.78,2186.85,2147.62,2115.04,3786.57,3385.61,9192.94,8810.9,4.96769,3.24154,1.3134,0.0088984,0.193223,263.969,0.16055
2039.68,2177.41,2131.23,2094.25,4609.56,3917.66,9179.79,11055.8,4.38504,5.59215,1.12751,0.127695,-0.237308,263.969,2.70543
2042.53,2188.03,2138.88,2101.52,3900.16,4307.13,6941.78,7504.24,9.30635,7.33615,1.18409,-0.109898,0.125245,263.969,1.00884
2033.99,2180.95,2157.46,2124.39,3946.53,4482.15,7906.33,8126.67,6.18501,4.16229,1.19217,-0.0623794,-0.0107127,263.88,3.11387
2033.04,2173.86,2165.11,2128.55,4791.55,4901.76,8073.94,10252.6,4.00008,5.02887,1.03052,-0.00298124,-0.441244,263.703,-0.624907
2048.23,2190.39,2147.62,2108.8,3557.05,4981.74,6800.47,7751.39,6.64281,2.9599,0.982027,-0.193055,0.125245,263.703,2.26557
2037.78,2184.49,2145.44,2108.8,4735.91,5183.44,7691.07,8538.58,4.99891,2.64577,1.04669,-0.0504998,-0.169329,263.703,1.41728
2036.83,2185.67,2155.27,2118.16,4745.18,5201.98,7132.39,9435.62,3.29258,3.79399,0.44051,-0.0267405,-0.237308,263.703,-1.91306
2050.13,2192.75,2157.46,2127.51,3472.43,4548.23,7035.44,7110.65,5.88329,2.06082,0.44051,-0.133657,-0.237308,263.792,0.16055
2040.63,2190.39,2150.9,2120.24,4165.61,3863.18,8856.09,9419.61,5.37347,3.76149,0.634486,0.020778,-0.373265,263.88,0.191968
2036.83,2191.57,2149.81,2114,4072.88,3698.58,7796.23,9247.98,3.8232,3.73983,0.432428,0.056417,-0.305287,263.969,1.4487
2043.48,2191.57,2151.99,2120.24,2865.05,3725.24,7523.46,7128.95,5.95612,1.90917,0.658733,-0.0861387,0.193223,264.146,-0.247888
2041.58,2192.75,2151.99,2126.47,3525.76,3380.97,9146.93,9961.94,4.19776,2.6891,0.707227,0.115815,-0.373265,264.234,3.11387
2039.68,2195.11,2161.83,2125.43,4152.86,3634.83,7329.57,8382.98,3.63592,4.08646,0.489004,0.0445373,-0.101351,264.234,1.04026
2045.38,2193.93,2154.18,2125.43,3094.55,3594.25,7230.99,6783.41,4.81163,1.96333,0.585992,-0.121778,0.261202,264.323,-1.09618
2046.33,2193.93,2153.09,2121.27,3795.84,3639.46,8593.17,9680.47,3.77118,2.14748,0.779969,0.0326577,-0.509223,264.5,-0.216469
2042.53,2196.29,2160.74,2122.31,3995.22,4258.45,7290.14,9096.94,3.83361,3.05739,0.594075,-0.0861387,-0.237308,264.5,-0.624907
2044.43,2193.93,2160.74,2131.67,2956.62,3970.98,7921.12,7907,5.207,1.6492,0.699145,-0.204935,-0.169329,264.588,0.600406
2043.48,2193.93,2159.64,2129.59,4250.22,4060.23,9150.21,10973.4,3.42783,2.46162,0.71531,-0.00298124,-0.735818,264.677,1.85714
2044.43,2202.19,2161.83,2122.31,3213.95,3558.33,7280.27,8749.12,3.79199,2.41829,0.513251,-0.121778,-0.441244,264.765,-1.06476
2043.48,2197.47,2159.64,2130.63,2928.8,3405.32,8506.09,9444.77,5.01972,2.20164,0.464757,-0.0861387,-0.0107127,264.854,-0.247888
2045.38,2190.39,2168.39,2132.71,4395.12,3731.03,9099.27,11330.4,3.39662,2.82992,0.424346,0.0682966,-0.577201,264.942,0.191968
2050.13,2202.19,2164.01,2127.51,3931.46,3554.85,7280.27,8032.86,4.55151,1.96333,0.246534,-0.0504998,-0.441244,264.942,1.00884
2046.33,2198.65,2162.92,2129.59,2918.36,3466.76,8039.43,7886.4,5.13416,2.3208,0.343522,-0.109898,-0.169329,265.031,2.67401
2052.03,2192.75,2168.39,2132.71,4322.09,3568.76,7756.8,8520.28,3.1157,3.51235,0.0768051,0.056417,-0.65651,265.119,-0.216469
2057.73,2204.55,2167.29,2130.63,3564.01,3691.63,7127.46,7428.73,4.63475,2.3533,0.456675,-0.0980184,-0.0107127,265.208,2.67401
2049.18,2201.01,2167.29,2129.59,3701.95,4078.77,8067.36,8680.47,4.58273,2.00666,0.367769,-0.0504998,-0.871775,265.296,3.11387
