nwl1;nwl2;nwl3;nwl4;fprd1;fprd2;fprd3;fprd4;pstr1;pstr3;astrw;g2;ny;vcrf;v2;t
1906.82;2030.15;2005.83;1982.56;2683.77;3009;8826.1;9766.66;4.46974;2.31353;1.14311;-0.263083;-1.59533;247.638;-3.12177;0
1914.42;2026.6;2005.83;1978.41;4046.93;3335.88;8250.99;9176.26;4.06397;2.35686;1.25627;-0.0967677;-1.59533;247.638;-2.74475;0.01
1909.67;2031.33;2008.01;1978.41;3368.82;2406.25;8047.23;7627.03;3.99114;2.85514;1.12695;-0.0848881;-1.30076;247.726;0.208565;0.02
1909.67;2031.33;2008.01;1985.68;3250.59;2722.69;7960.14;8167.09;4.39691;2.54101;1.38558;-0.179925;-1.36874;247.726;-0.639728;0.03
1915.37;2031.33;2010.2;1984.64;5160.86;3647.68;7238.78;8425.67;3.8975;2.77932;1.16736;-0.0730084;-1.22145;247.815;-2.27348;0.04
1913.47;2038.41;2010.2;1982.56;4288.03;3027.54;6957.8;7119.02;4.55298;3.52675;1.15928;-0.108647;-0.881558;247.903;-0.199872;0.05
1912.52;2036.05;2010.2;1986.72;3812.78;4052.23;7133.62;7160.21;4.92754;2.74682;1.1027;-0.274962;-1.36874;247.992;0.994022;0.06
1913.47;2036.05;2014.57;1984.64;5077.41;4479.95;7541.13;8208.28;4.22004;2.56267;1.13503;-0.227444;-1.30076;248.169;-2.33632;0.07
1912.52;2038.41;2012.38;1983.6;4742.42;3850.54;7511.55;7718.58;4.14721;2.76849;1.02188;-0.227444;-1.22145;248.257;-1.111;0.08
1910.62;2037.23;2010.2;1988.8;3884.64;3927.04;7914.13;8302.11;4.68824;2.2377;0.997631;-0.298722;-1.51603;248.346;0.177147;0.09
1917.27;2041.95;2012.38;1983.6;4800.37;4645.7;8379.15;9979.47;4.17842;2.42185;1.16736;-0.239323;-1.66331;248.523;-2.3049;0.1
1916.32;2043.13;2012.38;1984.64;4210.36;3331.24;8497.46;9654.53;4.01195;2.87681;1.03804;-0.239323;-1.08549;248.611;-1.48802;0.11
1914.42;2039.59;2011.29;1990.88;3366.51;3202.57;8725.86;9771.24;4.3553;2.45435;1.02188;-0.263083;-1.59533;248.7;-4.3785;0.12
1918.22;2045.49;2014.57;1984.64;4503.63;4134.52;9057.78;10231.2;4.25125;2.43268;1.04613;-0.168046;-1.79927;248.788;0.585585;0.13
1918.22;2044.31;2015.66;1987.76;4110.68;3398.47;8926.33;9789.54;3.98074;2.67099;0.981467;-0.132407;-0.881558;248.877;-1.04817;0.14
1914.42;2038.41;2012.38;1991.92;2993.26;2836.29;8548.4;9199.14;4.31368;2.44352;1.20777;-0.179925;-1.30076;248.965;0.994022;0.15
1915.37;2046.67;2015.66;1988.8;3135.84;3051.89;8249.34;9132.78;4.17842;2.43268;1.3775;-0.156166;-1.44805;249.054;-0.60831;0.16
1922.02;2046.67;2015.66;1988.8;4131.55;3436.72;7948.64;8224.3;4.04316;2.48685;1.04613;-0.144286;-0.654963;249.142;-1.92788;0.17
1916.32;2040.77;2015.66;1995.04;2723.17;3288.36;8094.88;8537.81;4.44894;2.21604;0.965302;-0.215564;-0.949537;249.319;-1.92788;0.18
1918.22;2050.21;2018.94;1991.92;3623.84;3854.01;7685.73;8782.66;4.43853;2.12938;1.2886;-0.203684;-1.36874;249.408;0.177147;0.19
1924.87;2047.85;2021.13;1991.92;4561.59;4049.91;6969.3;7199.11;4.22004;2.69266;1.16736;-0.132407;-0.451027;249.496;1.02544;0.2
1919.17;2045.49;2020.03;1997.12;3284.21;3333.56;6906.86;6663.64;4.29287;2.6385;1.18353;-0.156166;-0.81358;249.673;3.50748;0.21
1918.22;2053.75;2023.31;1992.96;4454.95;4789.44;7398.17;8112.17;4.23044;2.2702;1.27243;-0.191805;-1.30076;249.762;-2.33632;0.22
1929.62;2051.39;2021.13;1995.04;4580.14;4171.62;7559.2;7993.18;4.05357;2.43268;1.30476;-0.156166;-0.81358;249.85;-1.48802;0.23
1923.92;2045.49;2021.13;2000.24;2901.68;3099.41;7542.77;7466.85;4.28246;2.50851;1.29668;-0.0730084;-0.881558;249.939;0.208565;0.24
1920.12;2054.93;2021.13;1994;3225.09;3058.85;8270.7;8565.27;4.06397;2.44352;1.426;-0.108647;-1.30076;250.027;-2.33632;0.25
1932.46;2051.39;2025.5;1996.08;3841.76;2811.95;8614.12;9151.09;4.1368;2.80098;1.45024;-0.0848881;-0.654963;250.027;-1.92788;0.26
1925.82;2047.85;2022.22;2000.24;2687.25;2563.89;8308.49;9238.05;4.92754;3.91671;1.36134;-0.0611288;-0.881558;250.116;-1.89646;0.27
1924.87;2056.11;2023.31;1995.04;2901.68;2751.67;7606.86;9311.28;5.2917;3.85171;1.46641;-0.156166;-1.36874;250.116;0.114311;0.28
1936.26;2053.75;2025.5;1997.12;4373.81;3375.29;7189.49;7260.9;4.3761;3.62424;1.49874;-0.0730084;-0.519006;250.204;-1.48802;0.29
1929.62;2053.75;2025.5;2004.39;3188;2902.36;7059.68;7247.17;5.74949;5.76903;1.426;-0.0848881;-0.235761;250.293;2.69061;0.3
1928.67;2062.01;2028.78;2000.24;3708.46;3864.45;6897;7746.04;6.42578;5.07576;1.5149;-0.179925;-1.30076;250.381;0.554167;0.31
1939.11;2059.65;2028.78;1999.2;4820.08;4026.72;6777.05;7764.34;4.49055;3.80839;1.2886;-0.168046;-0.235761;250.47;-2.74475;0.32
1935.31;2054.93;2028.78;2004.39;3629.63;3078.55;6800.06;7363.87;5.35412;4.84829;1.31284;-0.0967677;-0.881558;250.558;-2.77617;0.33
1931.51;2066.73;2029.87;2002.31;4014.47;4498.49;7564.13;8588.15;5.33331;3.40759;1.39367;-0.239323;-1.73129;250.647;1.02544;0.34
1941.01;2059.65;2030.96;2002.31;4594.05;4221.46;7956.85;8631.63;4.20963;2.76849;1.36942;-0.168046;-0.81358;250.735;-1.51944;0.35
1935.31;2059.65;2028.78;2007.51;3548.49;2989.29;7958.49;8514.92;4.23044;3.49425;1.26435;-0.0611288;-1.22145;250.824;-0.199872;0.36
1933.41;2066.73;2030.96;2000.24;3096.42;3379.93;8375.86;9446.29;4.51136;2.62767;1.23202;-0.179925;-1.79927;250.912;-1.51944;0.37
1943.86;2060.83;2033.15;2003.35;3964.63;3292.99;8640.42;9315.85;4.05357;2.59517;1.38558;-0.108647;-1.08549;251.001;-2.77617;0.38
1939.11;2062.01;2033.15;2011.67;3466.19;2814.26;8229.63;9311.28;4.29287;3.63507;1.2401;-0.0373695;-1.15347;251.089;-1.111;0.39
1937.21;2067.91;2036.42;2005.43;3416.35;3339.35;7945.35;9151.09;4.8235;3.2776;1.2886;-0.179925;-1.66331;251.178;-1.04817;0.4
1942.91;2063.19;2037.52;2006.47;4815.44;4186.68;7527.98;8137.34;4.39691;2.74682;1.31284;-0.156166;-0.81358;251.178;-1.51944;0.41
1941.01;2066.73;2039.7;2011.67;3608.76;3221.12;7335.73;7530.92;4.19923;2.9743;1.36134;-0.0848881;-1.08549;251.266;-3.59305;0.42
1940.06;2067.91;2038.61;2007.51;3642.39;3950.22;7316.02;8059.54;4.56338;2.38936;1.34517;-0.215564;-1.59533;251.355;0.177147;0.43
1945.76;2066.73;2040.8;2008.55;5057.7;4594.7;7932.21;8558.4;4.23044;2.40019;1.44216;-0.168046;-1.15347;251.443;0.585585;0.44
1942.91;2070.28;2039.7;2017.91;3908.99;3681.3;8259.2;8505.77;4.10559;2.64933;1.18353;-0.0611288;-1.15347;251.532;0.585585;0.45
1941.96;2072.64;2039.7;2010.63;3431.42;3974.56;7937.14;9329.59;4.26166;2.51934;1.20777;-0.227444;-1.73129;251.532;-1.04817;0.46
1948.61;2069.09;2040.8;2010.63;4976.57;3917.77;7971.64;9054.97;4.04316;2.67099;1.17544;-0.156166;-0.81358;251.62;1.37104;0.47
1942.91;2070.28;2038.61;2015.83;4070.11;2866.43;8494.17;9022.94;4.43853;3.77589;1.1027;-0.0254899;-1.08549;251.797;1.8109;0.48
1944.81;2075;2042.98;2011.67;3388.53;3294.14;8689.71;10480.6;5.59343;3.93837;1.26435;-0.203684;-1.66331;251.797;3.50748;0.49
1949.56;2072.64;2042.98;2014.79;4771.39;3922.4;8219.76;9695.71;4.74026;3.08262;1.34517;-0.227444;-0.881558;251.886;-0.294127;0.5
1944.81;2075;2044.07;2019.98;4319.33;3222.28;8086.66;8492.03;4.76107;4.7183;1.27243;-0.0254899;-0.81358;251.974;-2.36773;0.51
1945.76;2078.54;2047.35;2014.79;4042.29;4024.4;8300.28;8679.69;7.12288;6.16982;1.39367;-0.203684;-1.51603;252.063;-0.294127;0.52
1949.56;2073.82;2046.26;2015.83;5204.92;4747.71;7945.35;8615.61;5.34372;3.97087;1.3775;-0.239323;-0.745601;252.151;-1.07958;0.53
1949.56;2078.54;2046.26;2023.1;4758.65;4309.55;7646.29;8226.59;4.5946;3.40759;1.426;-0.120527;-1.01752;252.24;-1.55086;0.54
1946.71;2079.72;2046.26;2014.79;3716.57;4410.4;7960.14;9471.46;5.22927;3.57008;1.57148;-0.274962;-1.59533;252.328;-0.262709;0.55
1949.56;2077.36;2047.35;2017.91;4881.51;4956.36;8780.09;9826.16;4.48015;2.66016;1.52298;-0.227444;-1.15347;252.505;-0.702565;0.56
1949.56;2082.08;2045.17;2023.1;3904.35;3536.41;8947.69;9837.6;4.44894;3.9817;1.70888;-0.0730084;-1.15347;252.594;-2.77617;0.57
1944.81;2079.72;2049.54;2017.91;3008.33;3279.08;9319.05;11084.8;6.42578;5.7582;1.60381;-0.239323;-1.66331;252.682;-1.9593;0.58
1946.71;2080.9;2051.72;2018.95;3474.31;3269.81;9404.49;10647.7;5.5414;3.93837;1.75737;-0.215564;-0.81358;252.771;-2.74475;0.59
1949.56;2083.26;2047.35;2027.26;3458.08;2835.13;9080.79;9844.45;4.80269;4.83745;1.72504;-0.0254899;-0.949537;252.859;-2.02213;0.6
1948.61;2078.54;2050.63;2022.06;2376.59;2487.39;8755.44;9542.39;7.95524;8.1738;1.84628;-0.108647;-1.15347;252.948;-1.51944;0.61
1952.41;2083.26;2052.82;2022.06;2910.96;2536.07;8080.09;8048.1;7.20612;6.00734;1.94326;-0.132407;-0.383048;252.948;0.554167;0.62
1952.41;2085.62;2051.72;2031.42;3116.13;2213.84;7385.03;7050.37;6.21769;7.72967;1.79778;-0.00173059;-0.235761;253.125;-1.51944;0.63
1949.56;2083.26;2057.19;2026.22;2311.68;2339.02;6708.03;7359.3;10.1714;12.7992;1.83819;-0.0848881;-0.745601;253.125;1.37104;0.64
1952.41;2083.26;2059.37;2026.22;2973.56;2584.76;6072.13;6373.01;11.4615;12.0626;1.81395;-0.191805;-0.30374;253.213;-2.80759;0.65
1953.36;2087.98;2057.19;2033.5;4085.18;3178.23;5580.81;5739.14;9.58874;11.7485;1.94326;-0.0373695;-0.519006;253.302;1.37104;0.66
1949.56;2087.98;2062.65;2028.3;2442.66;2817.75;5266.97;5489.7;11.243;13.135;1.87861;-0.168046;-0.745601;253.302;0.554167;0.67
1954.31;2089.16;2063.74;2030.38;4144.29;4355.92;4977.77;4929.05;10.2026;9.70115;1.96751;-0.203684;-0.519006;253.39;-1.14242;0.68
1958.11;2093.88;2059.37;2036.62;3815.09;4403.45;5418.14;5141.87;6.67549;6.07233;2.11299;-0.0611288;-0.654963;253.567;-0.702565;0.69
1954.31;2091.52;2061.56;2031.42;3521.83;5545.19;6078.7;6615.58;6.41538;5.31407;1.91902;-0.179925;-1.15347;253.656;-0.294127;0.7
1956.21;2092.7;2060.47;2031.42;4180.23;5378.27;6553.58;6439.38;5.08361;3.37509;2.04025;-0.215564;-0.654963;253.833;0.145729;0.71
1959.06;2092.7;2060.47;2034.54;4398.15;4262.03;7105.69;7233.44;4.29287;3.75422;1.77354;0.0339083;-0.519006;253.921;0.554167;0.72
1956.21;2092.7;2060.47;2029.34;3542.69;4023.24;8913.18;11350.2;5.74949;5.23825;1.89477;-0.108647;-0.949537;254.009;1.40246;0.73
1956.21;2096.24;2063.74;2031.42;4139.66;4293.33;10355.9;12759.8;5.59343;3.83005;2.0645;-0.144286;-0.30374;254.098;-3.21603;0.74
1962.86;2095.06;2058.28;2036.62;4878.04;4096.27;10454.5;12688.9;4.3553;4.25251;1.89477;0.0933065;-0.235761;254.186;-3.59305;0.75
1955.26;2092.7;2059.37;2029.34;3911.31;3393.84;10774.9;12357.1;7.43502;9.86364;1.94326;0.010149;-0.586984;254.275;-1.9593;0.76
1957.16;2099.78;2063.74;2029.34;3798.87;3159.69;10543.2;11180.9;9.9633;10.3403;1.83011;-0.0373695;0.466684;254.363;-1.51944;0.77
1962.86;2099.78;2061.56;2040.77;4368.01;2988.14;9920.46;11114.5;8.13211;11.651;1.90285;0.0933065;0.126791;254.452;-0.671146;0.78
1959.06;2096.24;2063.74;2033.5;3044.26;2952.2;8362.72;11066.5;12.0546;16.688;1.84628;-0.0848881;-0.519006;254.452;-0.294127;0.79
1959.06;2098.6;2070.3;2034.54;3040.78;3405.43;7966.71;9002.35;13.1263;13.1783;1.89477;-0.239323;0.0588126;254.54;0.114311;0.8
1963.81;2099.78;2067.02;2044.93;3796.55;4124.09;7182.92;7448.55;7.20612;7.26389;1.80587;-0.0254899;-0.383048;254.629;-1.17384;0.81
1959.06;2099.78;2068.12;2038.7;2699.99;3854.01;6108.28;6498.87;6.38417;6.68977;1.74121;-0.144286;-1.08549;254.629;0.114311;0.82
1960.96;2105.68;2072.49;2040.77;3513.72;4613.24;5482.22;5370.71;6.10325;4.11169;1.75737;-0.251203;-0.451027;254.717;-1.14242;0.83
1967.61;2103.32;2071.39;2047.01;4035.34;4874.06;5201.24;4995.42;4.44894;3.14762;1.91094;-0.0373695;-0.745601;254.806;-2.36773;0.84
1962.86;2104.5;2072.49;2042.85;2820.55;4279.42;5104.29;5675.06;4.25125;3.06096;1.83819;-0.120527;-1.08549;254.894;-1.55086;0.85
1964.76;2109.22;2075.77;2044.93;4351.79;5508.1;5339.27;5009.15;4.61541;2.33519;1.95943;-0.179925;-0.383048;255.071;-0.733983;0.86
1970.46;2106.86;2072.49;2051.17;4825.88;4913.46;6083.63;6002.3;3.91831;3.05013;1.90285;0.0695472;-0.519006;255.16;-3.21603;0.87
1965.71;2105.68;2075.77;2045.97;3490.54;4212.18;6622.59;7494.32;4.80269;4.13335;1.72504;0.0339083;-0.654963;255.248;-1.55086;0.88
1964.76;2108.04;2074.67;2043.89;4720.4;5149.93;7094.19;7375.31;5.13563;2.79015;1.94326;-0.0730084;-0.00916605;255.337;0.114311;0.89
1971.41;2109.22;2071.39;2048.05;4450.31;4299.12;8310.14;9901.68;4.14721;3.11512;2.04025;0.0814269;-0.00916605;255.514;-3.24745;0.9
1967.61;2108.04;2074.67;2043.89;3364.19;3523.66;9867.88;11688.9;5.97839;7.18806;1.87052;0.010149;-0.519006;255.514;-1.55086;0.91
1970.46;2111.59;2075.77;2041.81;4075.9;3829.67;10114.4;10968.1;8.42344;7.4372;2.12916;-0.0848881;0.330727;255.602;-2.36773;0.92
1973.31;2110.4;2074.67;2050.13;4633.46;3911.97;10145.6;12448.6;5.89516;6.34314;1.94326;0.0814269;-0.00916605;255.779;-1.99071;0.93
1967.61;2109.22;2073.58;2043.89;2955.01;3274.45;11024.7;13915.5;8.21535;10.9685;1.84628;0.0576676;-0.383048;255.779;2.59635;0.94
1969.51;2112.77;2077.95;2044.93;3357.23;3235.03;10321.4;11331.9;10.7332;10.936;1.87861;-0.120527;0.19477;255.868;0.114311;0.95
1975.21;2112.77;2075.77;2055.33;4204.57;3421.66;9708.48;11061.9;8.0905;9.95029;1.87052;0.0695472;0.0588126;255.868;-1.17384;0.96
1970.46;2111.59;2076.86;2044.93;2957.33;3448.31;9803.79;12071;10.0569;12.6042;1.77354;-0.0373695;-0.81358;255.956;2.18792;0.97
1970.46;2113.95;2080.14;2049.09;3284.21;3454.11;8619.06;9702.58;9.9529;9.39785;1.7897;-0.191805;-0.235761;255.956;-0.765401;0.98
1975.21;2113.95;2079.04;2058.44;4408.58;3835.46;7733.38;8665.95;5.93677;7.01474;1.81395;0.0695472;-0.383048;256.045;-1.99071;0.99
1969.51;2111.59;2081.23;2052.21;3014.13;3371.81;6951.23;8341.01;8.0905;10.6869;1.66847;-0.0136102;-0.745601;256.133;-1.14242;1
1972.36;2116.31;2086.69;2054.29;3412.87;3611.75;6947.94;7489.73;9.24539;8.08714;1.61189;-0.168046;-0.30374;256.222;-2.43057;1.01
1979.01;2118.67;2087.79;2060.52;4602.16;4466.04;6594.66;7215.13;5.45817;4.57748;1.6523;-0.0611288;-0.654963;256.31;-1.58228;1.02
1973.31;2118.67;2085.6;2055.33;3054.69;4213.35;6123.06;6709.41;4.8339;3.66757;1.56339;-0.0848881;-1.01752;256.31;1.37104;1.03
1975.21;2119.85;2088.88;2057.41;4784.15;5410.74;6021.19;5771.17;4.56338;2.69266;1.61997;-0.179925;-0.30374;256.399;1.33962;1.04
1981.86;2122.21;2089.97;2066.76;4766.76;4603.97;6349.82;5935.93;4.20963;3.12595;1.55531;0.010149;-0.654963;256.576;2.18792;1.05
1977.11;2123.39;2089.97;2057.41;4416.69;5030.53;5878.23;6963.41;5.03159;4.51248;1.61997;-0.0492491;-1.15347;256.576;-2.02213;1.06
1979.96;2121.03;2092.16;2060.52;4141.97;4652.65;6969.3;7757.48;5.70788;3.05013;1.80587;-0.168046;-0.881558;256.753;-1.14242;1.07
1982.8;2123.39;2089.97;2065.72;4749.38;4183.21;8300.28;9544.69;4.05357;3.47258;1.76545;-0.00173059;-0.81358;256.841;-1.58228;1.08
1976.16;2123.39;2094.34;2061.56;3940.28;3969.93;9064.36;10695.7;5.82232;6.74394;1.52298;-0.0254899;-1.08549;256.93;-0.294127;1.09
1979.96;2123.39;2093.25;2059.48;4262.53;4165.82;9411.06;10370.8;6.9356;5.17325;1.64422;-0.156166;-0.496346;257.018;-1.55086;1.1
1985.65;2124.57;2089.97;2065.72;5239.7;4603.97;9757.78;11785;4.71945;3.77589;1.44216;-0.0254899;-0.722942;257.107;-2.43057;1.11
1978.06;2126.93;2095.44;2058.44;3576.31;4512.4;10117.6;12212.9;5.49979;5.58488;1.70079;-0.0254899;-0.79092;257.195;1.33962;1.12
1984.7;2125.75;2093.25;2059.48;3917.1;4308.39;10074.9;10739.2;5.80152;3.73256;1.79778;-0.191805;-0.496346;257.195;-0.356964;1.13
1984.7;2125.75;2093.25;2067.8;4396.99;3527.14;10076.6;11707.2;4.1368;4.30667;1.63614;0.0220287;-0.564325;257.372;1.30821;1.14
1981.86;2126.93;2096.53;2061.56;3047.74;3087.82;9711.77;11942.9;6.68589;8.59626;1.58764;-0.0848881;-0.79092;257.372;1.77948;1.15
1983.75;2125.75;2096.53;2062.6;3087.15;3383.4;9407.78;11437.2;7.91362;5.77986;1.48257;-0.227444;-0.360389;257.372;-1.9593;1.16
1987.55;2126.93;2096.53;2067.8;3903.19;3237.35;9011.78;10972.6;4.41772;4.30667;1.32901;-0.0492491;-0.722942;257.461;-0.325545;1.17
1981.86;2130.47;2099.81;2065.72;3232.05;3410.06;8063.66;8743.76;4.80269;4.58831;0.92489;-0.0611288;-1.00619;257.461;-0.356964;1.18
1988.5;2129.29;2099.81;2067.8;4612.59;4584.26;7626.57;7320.4;5.08361;2.47601;1.00571;-0.191805;-1.00619;257.549;-3.27886;1.19
1990.4;2130.47;2101.99;2070.92;4436.4;4253.91;7127.05;7519.48;4.30327;2.58434;0.747079;-0.0967677;-1.21012;257.638;-0.325545;1.2
1984.7;2131.65;2103.09;2068.84;3833.65;4933.17;6454.99;6956.54;4.00154;2.9418;0.690502;-0.168046;-1.14214;257.726;1.30821;1.21
1988.5;2129.29;2101.99;2070.92;4196.46;4613.24;6555.22;6512.61;5.41655;2.44352;0.690502;-0.191805;-1.2781;257.815;0.459912;1.22
1992.3;2130.47;2100.9;2068.84;4081.7;3930.52;7293.01;8313.55;4.08478;2.93097;0.868314;-0.0373695;-1.21012;257.903;-2.43057;1.23
1988.5;2137.55;2103.09;2067.8;3241.32;4419.67;7744.88;9121.34;4.69864;2.48685;0.747079;-0.227444;-1.14214;257.992;-1.17384;1.24
1992.3;2132.83;2101.99;2070.92;3781.48;4377.94;8042.3;8606.46;6.98762;2.61683;0.763243;-0.191805;-1.34608;257.992;-2.46199;1.25
1992.3;2131.65;2100.9;2067.8;3959.99;2879.18;7897.7;8469.16;4.30327;4.15502;0.965302;-0.0373695;-1.57267;258.169;0.962604;1.26
1988.5;2138.73;2101.99;2068.84;2396.3;2412.05;7526.34;7425.67;4.69864;3.75422;0.747079;-0.168046;-1.21012;258.169;-2.02213;1.27
1995.15;2136.37;2101.99;2071.96;3059.33;3273.28;7675.87;8315.83;5.70788;2.14021;0.916808;-0.144286;-1.64065;258.169;0.459912;1.28
1995.15;2134.01;2104.18;2077.16;3825.53;2971.91;8370.93;9169.39;3.77265;3.37509;1.16736;-0.0254899;-2.05985;258.257;-0.765401;1.29
1992.3;2142.27;2107.46;2074.04;3369.98;3400.79;6989.02;6032.05;5.05239;3.57008;0.965302;-0.168046;-1.21012;258.257;3.44465;1.3
1997.05;2139.91;2106.36;2077.16;4838.63;4847.39;6484.56;5311.21;5.68707;2.02106;1.20777;-0.203684;-1.43672;258.346;-0.325545;1.31
1998.95;2134.01;2106.36;2075.08;4358.74;3763.6;6637.38;7492.02;3.74143;3.39676;1.21585;-0.0848881;-1.57267;258.523;-2.80759;1.32
1997.05;2146.99;2106.36;2074.04;3839.44;3592.05;7085.96;7803.24;5.16684;4.17668;1.12695;-0.239323;-0.926877;258.523;-3.6873;1.33
2002.75;2142.27;2105.27;2075.08;4398.15;3790.26;7736.66;8560.68;5.10442;2.55184;1.13503;-0.168046;-1.00619;258.611;-1.61369;1.34
1997.05;2138.73;2104.18;2074.04;4159.37;3341.67;8535.25;10849;3.93912;3.37509;1.14311;-0.0848881;-1.5047;258.7;-1.99071;1.35
1997.05;2145.81;2107.46;2073;3549.65;3658.12;9153.09;10318.2;5.01078;3.24511;1.08654;-0.322481;-1.2781;258.7;2.97337;1.36
2003.7;2144.63;2105.27;2081.31;4784.15;4235.36;8666.7;9203.72;5.11482;2.16188;1.19969;-0.168046;-1.43672;258.788;1.71664;1.37
2000.85;2138.73;2109.64;2076.12;4262.53;3268.65;8799.8;9947.44;3.53334;3.93837;1.05421;-0.0136102;-1.5047;258.877;0.114311;1.38
1999.9;2150.53;2110.73;2075.08;3696.87;3626.82;8627.27;9270.08;5.65585;4.47999;1.19969;-0.251203;-0.926877;258.877;1.74806;1.39
2006.55;2144.63;2106.36;2083.39;5107.55;4860.15;8421.87;9823.86;5.44776;2.71432;1.33709;-0.203684;-1.00619;258.965;0.931186;1.4
2003.7;2141.09;2111.83;2081.31;4239.35;3614.07;8439.95;10137.4;3.68941;3.79755;0.965302;-0.0967677;-1.5047;258.965;-2.87043;1.41
2001.8;2152.9;2112.92;2080.27;3906.67;3829.67;8083.38;8869.62;6.33214;4.46916;1.08654;-0.286842;-1.07416;259.054;2.1565;1.42
2010.35;2149.35;2111.83;2084.43;5179.41;4792.91;8374.22;9244.91;5.58302;2.68183;1.2886;-0.203684;-1.57267;259.142;2.56494;1.43
2006.55;2144.63;2114.01;2083.39;3912.46;3726.51;7928.92;10180.9;3.80386;3.58091;1.19161;-0.0611288;-2.21847;259.231;-1.58228;1.44
2004.65;2155.26;2116.2;2081.31;3791.91;4259.71;8126.1;8979.47;5.36453;2.54101;1.23202;-0.33436;-1.21012;259.319;0.428493;1.45
2012.25;2151.71;2114.01;2089.63;5288.38;4986.49;8694.65;8709.44;4.8339;2.15105;1.3775;-0.168046;-0.858899;259.408;-3.27886;1.46
2006.55;2146.99;2119.48;2084.43;4085.18;3848.22;8615.77;9226.6;3.56456;3.6459;1.22394;0.010149;-1.5047;259.496;-4.12716;1.47
2004.65;2158.8;2121.66;2083.39;3886.97;4663.09;8116.24;8501.19;5.88475;1.97773;1.48257;-0.322481;-1.07416;259.585;-2.46199;1.48
2014.15;2154.08;2117.29;2090.67;5221.15;5659.95;8785.02;9672.84;5.3021;2.07522;1.57148;-0.144286;-0.926877;259.673;1.27679;1.49
2010.35;2150.53;2121.66;2087.55;4210.36;4721.04;9156.37;10672.8;3.59577;3.87338;1.57148;-0.0254899;-1.2781;259.85;0.899768;1.5
2005.6;2159.98;2123.85;2086.51;4256.73;4951.72;9075.86;9054.97;5.55181;2.64933;1.62805;-0.203684;-0.564325;259.939;0.0514741;1.51
2017.95;2155.26;2120.57;2089.63;4658.96;4175.09;9575.39;11091.6;4.45934;2.53018;1.73312;-0.0848881;-0.428368;259.939;3.41323;1.52
2007.5;2152.9;2122.76;2086.51;3827.85;3497;9455.44;12032.1;4.50096;5.74737;1.70079;-0.0136102;-0.564325;260.027;1.27679;1.53
2005.6;2161.16;2123.85;2088.59;3360.71;3580.45;9812;11531;8.23616;5.84486;1.74121;-0.168046;-0.156453;260.116;-3.24745;1.54
2017.95;2157.62;2122.76;2089.63;4794.57;3692.89;10285.2;11730.1;5.18765;3.88421;1.87861;-0.0254899;-0.156453;260.204;0.0828924;1.55
2011.3;2156.44;2126.03;2089.63;4381.92;3338.19;9100.51;9814.72;5.57262;9.73365;1.49065;0.045788;-0.156453;260.293;-0.765401;1.56
2005.6;2162.34;2124.94;2089.63;3505.6;3848.22;8466.24;8913.1;11.4615;10.1669;1.64422;-0.156166;-0.0884744;260.381;-1.20526;1.57
2018.9;2159.98;2126.03;2093.79;4997.43;4728;8177.04;9189.99;6.75873;5.41156;1.79778;-0.0730084;-0.428368;260.381;0.899768;1.58
2011.3;2155.26;2126.03;2092.75;3540.38;3858.65;7802.39;8508.06;4.75067;7.17723;1.56339;-0.0848881;0.00216372;260.47;-2.90184;1.59
2009.4;2162.34;2126.03;2092.75;3978.54;4774.36;7758.03;7903.93;7.74715;4.60997;1.54723;-0.179925;-0.156453;260.558;-1.20526;1.6
2018.9;2161.16;2127.13;2092.75;5039.16;4915.78;7797.46;8798.68;4.68824;3.54841;1.76545;-0.0730084;-0.428368;260.647;-0.325545;1.61
2012.25;2162.34;2128.22;2090.67;3728.16;4082.36;7399.81;8853.61;4.24085;5.84486;1.26435;-0.132407;-0.0884744;260.735;-0.0113625;1.62
2007.5;2161.16;2127.13;2097.94;4080.54;4877.53;7360.38;8178.53;7.1645;2.58434;1.44216;-0.156166;-0.722942;260.824;0.459912;1.63
2019.85;2163.52;2124.94;2094.83;4844.42;4409.24;7997.93;9208.3;4.10559;3.58091;1.47449;-0.0254899;-1.14214;260.912;0.459912;1.64
2012.25;2165.88;2128.22;2093.79;3453.44;3366.02;8002.87;8977.17;4.27206;5.60655;1.30476;-0.00173059;-0.79092;261;-1.17384;1.65
2011.3;2162.34;2124.94;2097.94;3354.91;3876.04;8181.97;8315.83;6.42578;3.0068;1.19969;-0.0848881;-0.722942;261.089;2.53352;1.66
2019.85;2164.7;2127.13;2094.83;4850.22;4158.86;8582.91;10107.6;4.03276;3.13678;1.29668;-0.0254899;-0.79092;261.177;1.30821;1.67
2012.25;2169.42;2131.5;2096.91;3396.65;3470.34;8117.89;8926.83;4.76107;5.54155;1.17544;-0.0611288;-0.496346;261.177;-1.20526;1.68
2015.1;2164.7;2128.22;2102.1;3925.22;4199.44;8126.1;8123.61;6.32174;3.03929;1.11887;-0.0848881;-1.07416;261.266;0.0200558;1.69
2021.75;2165.88;2130.41;2098.98;4902.38;4136.84;8047.23;9389.08;3.8975;3.91671;1.18353;-0.0136102;-1.07416;261.354;-2.05355;1.7
2015.1;2171.78;2132.59;2096.91;3350.27;3983.83;7590.43;9256.35;5.71828;5.98568;1.05421;-0.179925;-0.926877;261.354;-2.05355;1.71
