t;nwl1;nwl2;nwl3;nwl4;fprd1;fprd2;fprd3;fprd4;pstr1;pstr3;astrw;g2;ny;vcrf;v2
10.0699999999998;1356.1384533152768;1294.8620933449415;1388.7876837004515;1394.498187020103;4212.471290700554;-1384.6513886523376;7924.577667797555;861.8980040653718;89.91474927267545;28.6861166947263;-20.597062396638545;-2.3385690640063292;-28.59546153842454;178.71873474624343;5.03097577535124
10.0799999999998;1357.3399824638318;1296.4098886191607;1389.999396474275;1395.3201710794333;4172.580732008958;-1485.7628748690067;7988.3792440915995;932.9396443375334;88.19167049858517;28.715822166141756;-20.61954550533099;-2.3311866100792957;-28.458633562239726;178.86391755132476;5.045674497891242
10.0899999999998;1358.5092495956744;1297.958466279987;1391.2129612493798;1396.158374258128;4031.372303374728;-1602.77428392251;7957.602988165036;996.9905584823655;85.19274674338016;28.685912507064508;-20.664981240140342;-2.3093530772153383;-27.879767241784787;178.97466524015138;5.060006290277113
10.0999999999998;1359.6480823743866;1299.4979535452371;1392.3908121698505;1396.8692975702722;3895.214355764583;-1716.3420045832945;7957.307509905859;1084.7885856707526;82.27140705469748;28.713656699739293;-20.700639016806218;-2.2864313833188037;-27.206074841785405;179.08799929665827;5.073472441701747
10.1099999999998;1360.7559779941976;1301.0276946094182;1393.529885203142;1397.441333692562;3769.7177423507187;-1823.5056890747032;7994.91919564024;1198.7638480409128;79.53677894528684;28.806847490146485;-20.72541666798382;-2.263336527751309;-26.457975705853464;179.20645921587007;5.086031645337865
10.1199999999998;1361.8251172630119;1302.554325598904;1394.6582874153441;1397.9809408225697;3562.000612598399;-1934.1700750229722;7965.481488996162;1315.9238541913546;75.87605065362447;28.875846342215375;-20.76592790284057;-2.227472464874176;-25.289305674652596;179.29668716558294;5.098032145446776
10.1299999999998;1362.8546157161852;1304.0754898594876;1395.7671655714846;1398.4542180161015;3293.4809872472747;-2042.2489720688213;7895.259010501336;1443.4713196428072;71.59414248285873;28.947039119526057;-20.81563656129276;-2.1815075074674883;-23.764759631503495;179.3663079214569;5.109352354781078
10.1399999999998;1363.9577754125467;1305.629852080428;1397.2023631704747;1399.6513911677282;3134.845130473382;-2083.895952459763;7810.265210153784;1471.1275275553278;69.09964484829128;28.936058985050973;-20.836288923202634;-2.148787708232008;-22.703358943085014;179.46445884910153;5.120613790868996
10.1499999999998;1365.1435360085509;1307.2218808267817;1399.0021788094737;1401.6638172275736;3090.0603090858317;-2051.712488062529;7699.033859553653;1385.306250567998;68.506997819605;28.824464416115866;-20.827640400261107;-2.129743871461263;-22.13006306478448;179.59129848284485;5.131906946604737
10.1599999999998;1366.3567397537986;1308.8316264375146;1400.9982445620608;1404.0962697054388;3091.774627677007;-1969.4388722815079;7566.003080036911;1242.9899101291091;67.41555375298894;28.670642822571867;-20.80364938930736;-2.1149087255255816;-21.691034604806305;179.7283442560019;5.142843873207589
10.1699999999998;1367.6285749779518;1310.470330176651;1403.2917562978237;1407.1804562009906;3184.2210333497605;-1817.0951838217118;7413.601198312604;1011.6672994662763;66.33368242107952;28.447615289845565;-20.754573313097243;-2.110230299032376;-21.596992050642346;179.88792948830306;5.153605138586994
10.1799999999998;1368.8900378048306;1312.1172020468537;1405.6908576483454;1410.4868383783325;3243.16322386585;-1630.659210429171;7198.614040713624;749.4503980022166;66.30791646680818;28.182323531877074;-20.71004493424672;-2.1112903121757074;-21.609951384986772;180.03269904597715;5.1639015629032725
10.1899999999998;1370.136739785487;1313.7711183439085;1408.1880107891332;1413.9966020487632;3262.315310998769;-1408.7634000068372;6918.69695326489;459.1505622487199;67.06723447471634;27.877696838095414;-20.67146524957397;-2.1183883600705697;-21.727409702544158;180.1606605896328;5.173701615988896
10.1999999999998;1371.4304186275895;1315.4526469568375;1410.9717841874128;1418.1362730271662;3341.4621477320125;-1113.7625110423053;6595.297459179117;82.00063446073212;68.38642503580054;27.495134650929867;-20.61579006859764;-2.139122399126742;-22.255833561386204;180.3007702767788;5.18330877394475
10.2099999999998;1372.7569890405518;1317.1579446936146;1414.0080825434486;1422.8290958351001;3454.4468746692764;-750.1828646250375;6217.265903569996;-371.62639339705424;70.40491821663343;27.038656889248095;-20.549317260418913;-2.173478609423971;-23.16822305309925;180.44495273482852;5.192663414434075
10.2199999999998;1374.0361367308253;1318.8166938566806;1416.305824663758;1425.950850502664;3578.321682853639;-540.3537166351591;6058.045770350533;-577.8410554300463;74.59885691765993;26.80602756143922;-20.420038321677087;-2.204090792048354;-24.35352601086277;180.60758351513354;5.201174116252579
10.2299999999998;1375.2686916166554;1320.4251870866933;1417.7961425259014;1427.3579871899221;3723.530393990808;-499.109996893555;6145.337213335013;-513.757569566268;81.12401245007514;26.81948685464943;-20.219786947284337;-2.2313103334342;-25.87083362247679;180.79357403511753;5.208829745058446
10.2399999999998;1376.4839816325118;1322.0145870143203;1418.9284625397593;1428.0122272252954;3883.811859999881;-522.1542875169459;6341.193354735801;-326.6614262668068;85.04770625851528;26.93957045219147;-19.977078762027812;-2.2643612177004693;-27.78382914066831;180.9906913237787;5.215875471303699
10.2499999999998;1377.6623038826535;1323.5660693691088;1419.4299671262365;1427.3308162171027;4056.832586179875;-669.8358629006448;6723.465820462621;72.74398698142076;86.3718713504253;27.2483852237263;-19.675880480914465;-2.299517347279888;-30.100350952819642;181.20414162537696;5.222161404939043
10.2599999999998;1378.8669275623752;1325.1262678559829;1419.928715935579;1426.6661797257905;4137.2991767825915;-822.4248981286474;7138.13898978493;473.96683262543775;86.0636456441809;27.523035756912037;-19.470167943163617;-2.3168587884903276;-31.545861217210373;181.41335195462568;5.228109342723799
10.2699999999998;1380.1013994197292;1326.6978243652666;1420.456761204645;1426.0885468319702;4111.765447803064;-973.4190322962171;7576.308787705163;865.9741669110281;82.84606834637046;27.74927782541356;-19.374275495216143;-2.3148156997054903;-32.01423669726599;181.61596569353307;5.233745529441399
10.2799999999998;1381.3179561127295;1328.2411625154004;1420.4597290272218;1424.4095755044234;4027.8576512999493;-1235.715127214824;8184.531951577128;1432.5578734435953;79.20993970662782;28.109480938985094;-19.300432139303172;-2.299811152390412;-32.13011825961917;181.8267347386036;5.238734263273515
10.2899999999998;1382.5305596873154;1329.7659412232476;1420.0626062888427;1421.8998689203079;3853.1422971469365;-1586.38898105135;8933.159035684439;2131.3586062400254;74.95494745455481;28.555494992330292;-19.290267769140602;-2.265847318170534;-31.539828158921257;182.04029738915452;5.243167476541058
10.2999999999998;1383.7401611873518;1331.311846617466;1420.5464526509654;1421.233243976057;3780.1249054942687;-1805.18135584787;9333.322898032962;2560.1770660498123;72.09228649668027;28.791069370838102;-19.2557955007349;-2.249437537707801;-30.481183431120787;182.22851986539524;5.249453789936709
10.3099999999998;1384.9415758082853;1332.877483483325;1421.9602556333255;1422.5088753533141;3822.8743177209135;-1887.741253777061;9358.527742692468;2704.5447285609844;71.35524300579984;28.808791314674675;-19.187720566118113;-2.252650395035826;-28.94742600601291;182.38948133637751;5.2578005222659145
10.3199999999998;1386.1442343529166;1334.4502520125507;1423.7759022524142;1424.631819077308;3858.608783351841;-1925.5173637778669;9222.379425678799;2727.8978311825954;71.68205713630222;28.715174455411486;-19.164987264327582;-2.252189620996715;-26.72944896683648;182.53184933482453;5.26714446696121
10.3299999999998;1387.3470597299674;1336.039645165132;1426.3323605099856;1428.309016467216;3935.265296954702;-1862.5520279215036;8793.147078894955;2523.947100455371;73.93705696007919;28.43157170156375;-19.167634279155646;-2.2568117657861952;-23.85236873749741;182.64727572169744;5.278174841430277
10.3399999999998;1388.5377071437501;1337.6120531319505;1428.7357282613043;1431.667940826642;3939.0244909443795;-1850.7675876112862;8394.462582071914;1957.7991140009808;74.54217907018271;28.174603618751398;-19.164604386941825;-2.2444914152135307;-21.844345294035342;182.75752676895866;5.289428527022007
10.3499999999998;1389.716700684499;1339.1658291607919;1430.9413128589729;1434.6162146122435;3851.688796672766;-1899.3598792985563;8043.25531242445;1000.165604438668;73.35774050188633;27.951273417574917;-19.16305112700845;-2.211510676673027;-20.817984543779495;182.8624266175514;5.300859063095512
10.3599999999998;1390.8889375624365;1340.7254760546348;1433.6884013064127;1438.6998693346522;3766.50241479417;-1885.5473096305964;7463.107625587218;476.90265987185626;72.85553492873535;27.54730139988173;-19.164079170944845;-2.1752636234206633;-20.057036501182562;182.94314166346214;5.313825579498079
10.3699999999998;1392.0517055926657;1342.2835779388015;1436.7922423709065;1443.5321891165745;3652.9364119924753;-1842.0124033580857;6720.018130566498;413.5541285087607;72.24559191191413;27.001820896080055;-19.162245037744444;-2.1296397042997057;-19.982163376023735;183.00335958637942;5.328062430256636
10.3799999999998;1393.2203237863555;1343.8246681829849;1439.4731008176575;1446.8756085683663;3566.0098959744605;-1682.833083856409;6310.446700080591;127.35001794969054;70.3609251856763;26.856862524913975;-19.082035127623207;-2.1112574384415206;-20.10174282325648;183.09979916782325;5.341959626294052
10.3899999999998;1394.3962210322757;1345.3497283205106;1441.7508358168436;1448.7090314046686;3519.314269721115;-1383.7590503281037;6246.314393269276;-206.91989266091218;65.49964953902267;27.130703574933744;-18.913211300801876;-2.12511308500866;-20.409192081538627;183.23510641191885;5.355579361107155
10.3999999999998;1395.5699304492587;1346.860664894618;1443.8747012017252;1449.8371942615156;3462.017609462474;-1036.9837145107485;6335.176400794838;-130.5251200305924;66.19484430932188;26.138567513481245;-18.686354226888525;-2.150612957050567;-21.53438757764267;183.3842981955598;5.369553416268025
10.4099999999998;1396.7454683681326;1348.3535507872232;1445.6542814896663;1449.6849450949455;3410.680814637488;-615.5479622721398;6706.432889371829;312.9378055624597;71.9902376533392;23.871429270932904;-18.377322726520454;-2.1984858772993547;-23.419743748845654;183.5624046779399;5.383518092260557
10.4199999999998;1397.9152247214122;1349.8432754948935;1446.8774203410333;1449.9607806571198;3348.0015279486634;-351.0920481138412;6998.192530671791;586.462397725179;72.4861538012318;28.349735860337567;-18.03174170198502;-2.1976268239726315;-24.69117456585826;183.73041896349503;5.398829854342478
10.4299999999998;1399.0781148794204;1351.3297122355757;1447.4845678682293;1450.737478543625;3267.998902432964;-276.84981772789394;7193.528786197081;746.7314934092507;68.66916270173738;24.79441112309115;-17.64865300393998;-2.1412843035446807;-25.350926195464396;183.8860062782935;5.415601120056004
10.4399999999998;1400.2412128015724;1352.8018752745227;1447.396493106189;1450.6697770687863;3193.0445811002905;-947.7443073098208;7584.332107283964;1092.1049614333192;66.46668813555573;25.389043816013967;-17.181587698562225;-2.1412044065726237;-26.062799068940322;184.0615217031726;5.432883533126699
10.4499999999998;1401.4026763569063;1354.2625608873198;1446.5027584950726;1450.113892450479;3117.934654234284;-1085.9348618359181;8095.350147286242;1532.8593200769506;64.11097590162167;25.20992291945796;-16.63691423575286;-2.185570552036359;-26.50799662503956;184.2487047668655;5.451007670924852
10.4599999999998;1402.556590022378;1355.7347501524987;1446.7512442791608;1450.4128426050838;3123.8191981837545;-1437.5862054872562;8385.001519305855;1817.0239520024518;63.03932396870742;24.958863319919455;-16.133610625203527;-1.936906177453146;-26.46542966836147;184.415458483581;5.468204192809704
10.4699999999998;1403.7032302944228;1357.2193134377187;1448.254480243515;1451.5337133617209;3222.088543092773;-1508.0228417591427;8456.373221014255;1953.8584921943745;62.658451607231044;24.640475331889828;-15.67446603562404;-2.098030283247644;-25.916976598717326;184.56274366178062;5.484218451096473
10.4799999999998;1404.8440523391462;1358.7071313787037;1449.9538584393733;1453.0796331685901;3370.9032895089945;-1652.726778709126;8421.142039355369;2011.319504891421;62.81710941028421;24.311663460608255;-15.204427490934705;-2.0649683103024645;-24.90727288716026;184.7002508545084;5.500142197059559
10.4899999999998;1405.9776181988184;1360.2043419372806;1452.346353105834;1455.384398117828;3594.9954488903904;-1776.8526482170735;8193.208031959863;1926.8185641436348;63.48354510178792;23.951447512349567;-14.753113354736376;-2.081107916486518;-23.3538453373265;184.82013476159463;5.515461062273921
10.4999999999998;1407.1088103347586;1361.694272943642;1454.3968828993422;1457.3116838039002;3733.5629129783956;-1773.259850014682;8042.475332192827;1522.520771860408;65.49371678425538;24.456511689505778;-14.331767229294611;-2.0870585078045907;-22.323325660852134;184.94938258830223;5.531006181402592
10.5099999999998;1408.2377324268155;1363.1761888968583;1455.9903337677167;1458.821971620793;3772.9377175785457;-1653.8680792912153;7979.113571393704;763.9288346525376;68.84580945702838;25.9233745193138;-13.943111745266217;-2.0782916074635858;-21.890163824407857;185.0890624133388;5.546864522554019
10.5199999999998;1409.3607189105844;1364.6637627742512;1458.0495198332278;1460.7650827454986;3812.7309723069143;-1519.619084388331;7795.059880071473;500.6762343634846;64.56936138905264;26.706683788610693;-13.608452263516064;-2.0750201096526424;-21.479808186442135;185.2191557678747;5.562166861870121
10.5299999999998;1410.4787561498486;1366.1535843531549;1460.3360512304425;1462.9022998897967;3811.395330135062;-1353.260084863269;7546.509164235003;747.7384314696385;64.9501299680312;26.942894592333925;-13.33605350778199;-2.0712646292574646;-21.33990967132366;185.34542666207906;5.577082997586454
10.5399999999998;1411.5924794753691;1367.637836278405;1462.241717722825;1464.5707658602641;3748.9365452964225;-1257.4248453190246;7398.585715588674;732.5705253927929;72.33880138610152;24.177015999508434;-13.141325442203996;-2.070207381066723;-21.28855980658524;185.47943143388798;5.593278507001437
10.5499999999998;1412.7014925539204;1369.117573591782;1463.8217250976447;1465.8028605028712;3626.936399398306;-1261.7240154028482;7342.393013407345;621.1296719771973;65.24625068026208;27.296273574165134;-13.03667429292632;-2.0742318400621476;-21.29040566879548;185.62007623745836;5.610781650592455
10.5599999999998;1413.8061277415702;1370.5943442941;1465.1966093085869;1466.7481660252365;3418.8021492712833;-386.4665597855466;7337.50945410797;904.4228977578141;64.59854329997391;26.94879356086969;-13.027820420128435;-2.0666993316687745;-21.381405173928425;185.7659203320989;5.628901738364608
10.5699999999998;1414.9064169390058;1372.0665579692773;1466.2285508554548;1467.2434779151858;3115.1744311587418;-1400.6264120929568;7423.641614822222;1511.4492633742823;61.51874061994188;26.5577254891465;-13.127134610034844;-2.047874894946178;-21.505420396997355;185.9197009825292;5.648059191765406
10.5799999999998;1416.0009407960194;1373.54253275264;1467.478875462827;1468.5932327897751;3011.249342268297;-1315.3476280712478;7449.248567442796;1726.6055354150767;62.97776123024059;27.58119210115546;-13.17182011567197;-2.085544937592883;-21.401101011578394;186.0695484087466;5.667059501085812
10.5899999999998;1417.0896464835603;1375.0227008861955;1468.9631364015593;1470.8820998361248;3124.6811383375607;-1128.5480664431411;7409.620931852699;1581.2165521810919;72.15414754640345;26.924722128605694;-13.154352088753978;-2.065617634507667;-21.017996953913013;186.2153472050043;5.685826892706351
10.5999999999998;1418.1732063833902;1376.5017756571467;1470.289075332455;1473.3413600397234;3303.3856505717786;-1167.958000128055;7413.522428637111;1572.3114584792916;75.74538734925324;27.805258753595606;-13.168047768654468;-2.112216218583938;-20.414363458591758;186.36535950215074;5.705307326929915
10.6099999999998;1419.2512625801412;1377.981721454255;1471.5764313795423;1476.2988718052616;3624.2189086173257;-1232.881835810469;7428.745951501202;1564.754551499582;75.74370471199029;29.355859651894615;-13.173087009167052;-2.19208878734228;-19.491470839311877;186.51716356040617;5.725238954879553
10.6199999999998;1420.3404710882191;1379.4312439941082;1472.8180215585724;1478.0639764202938;3866.0741694936205;-1263.3879855387186;7446.590180015649;1079.9380463639175;78.13493697359714;26.838796263846803;-13.166480091216362;-2.070947633197885;-19.084362802409654;186.67171973943474;5.744006730320892
10.6299999999998;1421.442528536247;1380.8467781808301;1473.9719923193759;1478.4377284504453;4008.1427970111476;-1276.7541080239544;7478.107898681044;132.50042686792736;81.08317297507674;29.260006879789877;-13.15105984868301;-2.077461150684936;-19.236716442642706;186.83005985669982;5.761557152085053
10.6399999999998;1422.549326337691;1382.244529185541;1475.1260524217514;1478.492039516024;4223.342803085576;-1289.3250850766112;7505.036256816364;244.75286928647594;81.57513421322705;29.23871765789961;-13.094519081419683;-2.067467266920393;-19.444417643660653;186.99011237914587;5.778465207252271
10.6499999999998;1423.6656569763518;1383.6154366864594;1476.2688508919227;1477.7642316303234;4459.06793002797;-1286.5804006208257;7527.8749004975825;1441.1595118978973;80.02565796557161;29.781670419353443;-12.992476969194177;-2.1462751354640885;-19.910372465894064;187.1524107670509;5.794294120825525
10.6599999999998;1424.7820766138645;1384.976329051433;1476.999236980849;1477.0999280296148;4533.878533019942;-1298.5175976368514;7580.439272585332;1655.1996520351252;80.7737179730654;30.27871954257479;-13.133187988889267;-2.1771521878217044;-20.339756016811272;187.3187644210686;5.810205214974382
10.6699999999998;1425.898148170928;1386.328156420187;1477.2921435012263;1476.6140615291267;4446.682691377454;-1325.326200230078;7661.876411210798;1116.1560191917192;83.74469731773137;30.724135079536484;-13.534884610419175;-2.1465821667169656;-20.67843200128287;187.4891297464422;5.826227877323967
10.6799999999998;1427.0229283734802;1387.6543322382909;1477.3266209375415;1475.4971935780968;4242.696943600608;-1347.4983789516043;7756.451785505613;1034.2873479943569;84.84847805642367;31.281839010625866;-14.053834864533094;-2.157309230025895;-21.232925647321547;187.66317120362692;5.841392052708583
10.6899999999998;1428.154669397632;1388.9579986666567;1476.9936632003205;1473.947670618216;3872.5963051376675;-1370.8876840866403;7871.5755215805875;1085.9146215834921;84.85868804496485;31.932457006139895;-14.76636451444082;-2.1786587727136313;-21.93047824003297;187.84136189362658;5.855920585239557
10.6999999999998;1429.2812313385866;1390.4654773078412;1477.0668567569107;1473.9499996134564;3719.0489651860903;-1364.3468916768422;8000.4879035215445;1129.8735067456985;86.92260929629808;32.36279792348706;-15.584254716585912;-2.209119520130153;-22.38831622624336;188.0155042389746;5.870639666838839
10.7099999999998;1430.402890214565;1392.1972431315016;1477.6127709680777;1475.5996211627642;3805.955520228027;-1322.540623458626;8142.262906211695;1317.3384793987636;88.8082610193142;33.515978306149975;-16.502444111611386;-2.2592633530791324;-22.609105681228968;188.1849280727403;5.885490456982588
10.7199999999998;1431.5245173872272;1394.0489443333647;1478.166003420504;1478.102945478535;3904.363479691933;-1233.928341625141;8306.140045283948;1558.0185148374721;92.34429138280362;34.55167492687291;-17.63241484653623;-2.3232577238389265;-22.721721444978982;188.35394909846252;5.90021015873877
10.7299999999998;1432.6432831937639;1396.0851984121605;1478.9287751012973;1481.9989654989545;4109.497290641068;-1085.804353536207;8490.98538984236;1874.3205149304106;97.3650941732456;35.832467457694285;-18.961500120819068;-2.4046964686814354;-22.63014433669157;188.52034973178553;5.914980355541977
10.7399999999998;1433.7689630148982;1398.113034023266;1479.5694922738576;1485.4643790948753;4199.356436237643;-730.8196741199198;8696.854396266755;2007.5011139790809;102.76800533032007;35.77074438021653;-20.214143977489325;-2.4406810881033976;-22.615943314066154;188.6888766134904;5.929031493772702
10.7499999999998;1434.9023294558112;1400.1210884306079;1480.0417640448793;1488.4005180133236;4142.2240670571855;-417.16407273153595;8925.657316832994;1925.3130178616477;116.61242340980942;34.2173565661119;-21.385822905105158;-2.425635934117455;-22.68964015790312;188.85993430407268;5.9423114420716905
10.7599999999998;1436.0363228111803;1402.2624043249884;1480.6782332707623;1492.1805349079907;4122.753181853775;-610.2436927221102;9177.199604798692;1789.8118211263015;122.03069960427554;35.76644092839369;-22.605596850423193;-2.4205453527601857;-22.6287465364833;189.02925657134304;5.955339028757457
10.7699999999998;1437.173271188314;1404.4950525905667;1481.4028931898863;1496.4024248635837;4083.9181438395235;-1457.5637443132773;9452.51412268396;1527.6787384614306;105.04960522779889;40.376794019723455;-23.806229240618794;-2.411014056291147;-22.490991807677513;189.1978655610721;5.96793023724731
10.7799999999998;1438.3028721777105;1406.233498375743;1482.119872592306;1495.8166260057035;4062.1730488735684;-1745.8619231810544;9586.93081934403;1430.9823651594397;101.82061906600974;37.36260951065528;-24.797383823260194;-2.307468985901905;-22.34293525708232;189.34453911111174;5.981531610034578
10.7899999999998;1439.423446763848;1407.4359999711523;1482.8672048027775;1490.0344703375554;4079.12623295661;-1576.45517556822;9564.122292922419;1531.9810048176573;107.02907601351924;34.77950272448122;-25.557145389506164;-2.384569027672069;-22.16237653034878;189.46649668346564;5.9963303466113995
10.7999999999998;1440.5416178424218;1408.347796562705;1479.0156267765624;1481.225626447304;4072.7209698632823;-1496.7393827822839;9462.562813884764;1627.2950516073538;101.48439364170571;38.136840047681815;-26.115093477705333;-2.383528978354148;-21.954753375909263;189.57429954318297;6.0115036299663025
10.8099999999998;1441.6543243616936;1408.804015182663;1470.0799224846426;1467.8995210380378;4056.5043869837923;-1287.022737605682;9234.836592142097;1793.0096494702332;89.68635948520232;34.34455726598383;-26.405246766762;-2.4085501955548017;-21.729305021589518;189.66153815021153;6.027471163329345
10.8199999999998;1442.7660057086541;1409.7206990018028;1467.2109434557522;1457.2058614250918;4042.1541010736983;-1204.1005957868838;8976.803489849439;1586.217994445625;82.84057650431778;33.63027413823764;-26.561496005625084;-2.414921930628445;-21.338493182592003;189.728331242632;6.043508939394989
10.8299999999998;1443.8771550639215;1411.1650324227496;1469.981880038308;1449.6216786036512;4022.1709432066455;-1307.4418161494573;8692.567163235119;949.1129194533518;79.03487954486897;31.498272972462775;-26.567287367808714;-2.397455667442363;-20.772906310596056;189.7738724866621;6.059559422905989
10.8399999999998;1444.9828235574407;1412.547509841576;1476.6330705799976;1463.576731346405;4001.867225000305;-1381.8194297030443;8291.229045335338;752.2567327764906;73.81923814495391;29.19676743372232;-26.284870250759177;-2.383004276172624;-20.10865309558565;189.79176187615911;6.076358990400814
10.8499999999998;1446.0838885564228;1414.0953516618788;1489.848086110894;1503.1786983344336;3981.414217316743;-1500.9825689552058;7790.503391792019;931.4486597443639;68.99783376671408;26.559293077116052;-25.72517731843477;-2.3636139616277445;-19.307205581668917;189.7806192647584;6.0937666758353215
10.8599999999998;1447.1905801783623;1423.1352329030592;1495.89802023767;1516.9374642650805;3961.892190041737;-1420.5966062967957;7472.150238225678;825.5410684094179;65.73214179181194;24.626797454218032;-25.2137706351699;-2.3470447445814973;-19.379563900603337;189.82835062160817;6.11054882595406
10.8699999999998;1448.303085179045;1440.388485773397;1494.3866326029588;1507.0916496005948;3944.6564100261726;-1099.8871129115296;7349.944907188465;571.6037900385061;63.83345774254149;23.555101044250357;-24.750963092962163;-2.3368589439256526;-20.428751508893136;189.9413832957633;6.126702141775838
10.8799999999998;1449.4170196293774;1438.7087394900248;1494.4636603705455;1496.6070326951603;3928.741785573105;-1086.0799702093432;7300.393475189336;516.887525907046;64.94729797715246;22.812411518308867;-24.1746174653149;-2.3231617640044515;-21.45548985375934;190.0760071008708;6.142735151816318
10.8899999999998;1450.5349511135305;1417.7804868218798;1493.114164576263;1492.3557847411098;3915.1330802556813;-1347.0460277332998;7398.555935242783;586.7499375348157;69.54447337897989;22.71743374881292;-23.560122892536924;-2.3087790642372377;-22.697730661709485;190.25600344576873;6.158345503510981
10.8999999999998;1451.6496061952746;1415.7235138295807;1493.800108558483;1491.914770274654;3900.7945619548686;-1387.110348450365;7454.733344262829;581.5364235893467;71.16587258214798;23.128065226503;-22.86853249670152;-2.292617628445817;-24.013537380226;190.42708115898978;6.1744554777473395
10.9099999999998;1452.7604784534506;1428.6938355314542;1497.7087466385724;1505.504282883494;3885.7668083560116;-1288.6781320791479;7458.173442473627;541.9160565785486;69.86844296511283;24.069321830509555;-22.0933310578227;-2.273562658269788;-25.248218169175928;190.5852399515017;6.191130174853229
10.9199999999998;1453.8733142863043;1434.8378610766147;1500.995108519706;1509.6745513150047;3872.7092372649527;-1316.0095421641063;7568.355774043106;550.4730105746132;67.73761100350944;24.630369976169483;-21.31597043535446;-2.254623401248563;-26.618362214025257;190.7780336919738;6.207664577921003
10.9299999999998;1454.986492548252;1440.4008780819547;1504.7737643061394;1507.4766867686706;3861.1117909246573;-1402.6722066852453;7745.760987613458;579.4190330996197;63.22886757931117;24.706490834535625;-20.533652884234105;-2.2352968827178405;-28.02913668575722;190.99392816516675;6.224268256060911
10.9399999999998;1456.0920306872003;1444.4761553194153;1507.638299188874;1509.3077340218333;3880.985517220378;-1430.036627211868;7879.039469511134;774.0599303921781;62.221721215232975;25.030437077827152;-19.971281488844735;-2.228255983875897;-28.968442592516435;191.2046002409762;6.239148288508135
10.9499999999998;1457.1897723766403;1444.2203539211364;1509.0548192685462;1511.8649782952464;3935.877054551816;-1425.9813615166074;7978.467604456322;1158.5587740687172;65.02854668398795;25.36335489075887;-19.672976934496145;-2.2353118017793587;-29.383170955415288;191.4137222768431;6.252044722827611
10.9599999999998;1458.2823125210923;1443.3911824014888;1510.6334576437343;1511.4562189839755;4011.5586291385607;-1422.7130489404287;8071.414978636206;1521.0280813350175;68.30643090944261;25.61159891527241;-19.540647956607145;-2.2501817450174517;-29.40605880691201;191.62731112550185;6.2639476892423245
10.9699999999998;1459.3675135016356;1440.7865096084865;1511.8918902615173;1508.8769356071741;4116.990221976127;-1403.0874274209962;8133.482068400728;1892.9531825887839;73.46897936415039;25.830196456512134;-19.652370927362604;-2.2767866555044587;-28.872352509327087;191.83959869565055;6.27431714767916
10.9799999999998;1460.451339327273;1439.0416410955913;1513.014149556415;1508.9967388087216;4235.943659281058;-1397.1549005465806;8271.955567205207;2081.323876911975;78.37679883451939;26.25724015698674;-19.705249832256502;-2.3082303777374347;-28.252240373093493;192.0313368047318;6.284014569340586
10.9899999999998;1461.5339060183833;1438.666345834532;1514.171555202164;1511.582096283366;4368.027629003582;-1408.5546244688057;8492.119128423888;2025.8576374412662;82.69179930752918;26.911344263267008;-19.687128525555277;-2.34435883019145;-27.534976118296115;192.19911254864212;6.293086630882961
10.9999999999998;1462.6103239274287;1437.0545636702152;1514.8544765584372;1514.1283575601233;4529.7079338432895;-1413.4254883371311;8721.770986275384;1827.4309849858403;87.8748272551784;27.686182044374068;-19.823071088360727;-2.392321919890129;-26.321663752446803;192.34687713978934;6.3006054008043355
11.0099999999998;1463.6817319039915;1434.9133125305052;1515.1376433189694;1517.6481884967477;4718.312581643306;-1419.0345389009183;8985.489544227548;1409.3097011480058;93.34784838377861;28.650797754928526;-20.047868524659574;-2.4510120834646134;-24.689535199903762;192.46742181080387;6.306718990574949
11.0199999999998;1464.7517455995758;1433.8136856906788;1515.7467658389253;1519.6571804842154;4841.105494823639;-1422.5449378587953;9139.484650845492;1172.109344008684;97.15118571296307;29.39263727632623;-20.20627021654915;-2.490245249773717;-23.740172629430912;192.5824906130864;6.312975223260887
11.0299999999998;1465.820019341626;1433.6124697300656;1516.6639727111256;1519.7632797220547;4891.6218198805855;-1421.278063687214;9162.94710019889;1138.848425534529;99.14801396558602;29.87962059080498;-20.307729426675692;-2.5082829921506375;-23.518532871392228;192.69116254784583;6.319359535317032
11.0399999999998;1466.8854967765253;1434.110790401538;1517.5957276895033;1519.886984174031;4912.398814299757;-1422.1751557605673;9141.957404775423;1037.6898766608515;101.07838190272052;30.37184583491565;-20.37979129102446;-2.5189456872534075;-23.539775824191285;192.77497244446573;6.325195777745309
11.0499999999998;1467.94893945248;1435.6800824037998;1518.7087941890477;1519.351493519558;4877.970566521704;-1423.9608637805288;9034.271400647462;962.7185242806136;102.4666189462522;30.765146484297624;-20.384098607952104;-2.5141397183853504;-24.092442370631048;192.83726710137773;6.330847389387777
11.0599999999998;1469.0067693222413;1436.9544514435252;1519.5116464244995;1519.379949989497;4816.347503397356;-1423.7084541006343;8905.965370740389;950.8860155269751;103.14547788124916;31.13524777392444;-20.482180741541793;-2.513624209654794;-24.402468351550837;192.90573534423143;6.335124934251842
11.0699999999998;1470.0587399712756;1437.9427265679924;1519.9655734772593;1520.2333692199882;4727.533062505532;-1422.2147343937295;8762.956030444555;984.400071978802;103.30865246726397;31.502077692047994;-20.676955519177177;-2.5186168423082127;-24.42069879212873;192.97990982065096;6.33792277416822
