t;nwl1;nwl2;nwl3;nwl4;fprd1;fprd2;fprd3;fprd4;pstr1;pstr3;astrw;g2;ny;vcrf;v2
0.71;1992.9430442367748;2120.720287443394;2097.821115906658;2067.1680520966984;4216.09121915761;4642.416055671895;6469.784872806427;5995.724943402234;4.6986625773341055;2.584795769025625;-0.12771664653862042;-0.15272055903205803;-1.3778679040874895;258.21199926490056;0.2864305786389107
0.72;1993.7715763026727;2121.62139291575;2098.6730652174497;2067.9278765246872;4168.566974857108;4517.225237180614;7009.017444300353;6573.941447172203;4.56527503293938;2.583926489954547;-0.08492154932565942;-0.14912509777573826;-1.3397445335990337;258.29434311421977;0.2849668119446741
0.73;1994.5625223579354;2122.5236210134476;2099.49176118552;2068.6980435376336;4054.1416765342983;4238.762141590991;7775.235063313282;7445.3283907349705;4.29184737155597;2.5831060017400578;-0.039440119190095914;-0.14527330066806837;-1.2520503010336534;258.3733068462149;0.28349668319431
0.74;1995.3426147006678;2123.4200044259824;2100.2981976792557;2069.4630755979015;3953.050371767797;4008.446388787174;8269.86240589318;8126.566949996557;4.139192489078563;2.582282367363355;-0.00693860962578333;-0.14452254019821845;-1.1683667730686542;258.4496025535866;0.282023366587446
0.75;1996.113149014666;2124.3106509359714;2101.0934420730305;2070.222995071723;3867.786496379247;3828.176340922979;8485.144106484871;8614.726240816859;4.125984770398476;2.581452819429477;0.014872811033197354;-0.14650167178401466;-1.0909864719954603;258.5231241358122;0.2805470306183461
0.760000000000001;1996.846007316611;2125.1984165544836;2101.8545007082253;2070.9876468137445;3735.628996794823;3560.877903859888;8645.461115559896;9150.707545495683;4.073937700321064;2.5806713229685068;0.023341603445354697;-0.15130858312129866;-0.9751702437783805;258.5917907461976;0.27906435656493966
0.770000000000001;1997.5458019862765;2126.0816812672538;2102.5848882058267;2071.753831615268;3572.868266844221;3248.2221986964933;8627.871349092073;9621.30844752821;4.045854775055748;2.5799286809391004;0.014491522256381116;-0.15978372795801327;-0.831717591287848;258.65543869865206;0.2775759031152055
0.780000000000001;1998.2571111942339;2126.968175590805;2103.323346711161;2072.524744272032;3483.1949229182974;3070.1277400866534;8553.348763908236;9799.513746807455;4.012509978603654;2.5791391147064293;-0.020176246726865518;-0.16324209357937278;-0.7529510572091503;258.72368182566186;0.2760869825474719
0.790000000000001;1998.9793199172318;2127.858578032672;2104.069462479488;2073.3016538433503;3469.0796186756206;3030.4859911547887;8426.862401989472;9664.888067156784;3.957521618657476;2.5783035721682803;-0.08444361224629318;-0.16127946506810775;-0.7420784407569054;258.7968272896652;0.27459753636846623
0.800000000000001;1999.6931452834551;2128.7478494294533;2104.8061056145;2074.080805958097;3492.2902441544256;3073.822798657047;8081.752370128538;9227.747730980109;3.94461229778312;2.5774587201884005;-0.17881622491996818;-0.1588578544339812;-0.7624078718480561;258.86988296453865;0.27310528412143886
0.810000000000001;2000.408978552509;2129.6379537769462;2105.5423149044113;2074.863287688129;3580.1595973447756;3249.0739344973526;7532.004455708349;8408.561109285094;3.965682247251468;2.5765843693912487;-0.3080719054083255;-0.15385794192835953;-0.8384071033679383;258.94520160211727;0.27161147475944647
0.820000000000001;2001.0920915454499;2130.524995244589;2106.248261153925;2075.6500312693006;3655.4741656300175;3414.714777883602;7091.575808088551;7739.646186550458;4.002140550593986;2.575746948996175;-0.38708627826793873;-0.1514642167962212;-0.9044246669395798;259.01622285316535;0.2701119973439527
0.830000000000001;2001.7393944405824;2131.408309499974;2106.921201117337;2076.4407570427793;3715.2555855079363;3568.69312054546;6754.200296672645;7232.391861232322;4.064589685448894;2.57495211928635;-0.41013823594890775;-0.1523760269839206;-0.9575045764413556;259.0822259659177;0.26860649815333204
0.840000000000001;2002.376144423964;2132.2913759625258;2107.58290007868;2077.2359787075975;3821.8505159648626;3825.8897672876237;6366.608692661139;6544.944752709606;4.158369916999422;2.5741511377143675;-0.4232400994559613;-0.15237496384257446;-1.051676825324097;259.1483162093176;0.26709799151337765
0.850000000000001;2002.9939075964003;2133.173170529663;2108.226075480329;2078.035901357959;3959.5584741711623;4159.479201417452;5998.233232057213;5794.39491041097;4.284486150018268;2.5733599357065025;-0.40418740019362187;-0.1527836624580739;-1.1735117298112603;259.2128745120608;0.2655854893198337
0.860000000000001;2003.6233099177784;2134.0431425651695;2108.9113387804314;2078.8197000469936;4057.164318626339;4354.791401334015;5784.396253387934;5373.032982740324;4.355833567930232;2.5725196538346964;-0.3772805596010844;-0.15266498656844513;-1.2444034337156251;259.28287738946466;0.26407257968593056
0.870000000000001;2004.269642087997;2134.9005682339034;2109.6467594207124;2079.585479553156;4115.749177701555;4406.587297604517;5735.30983265712;5292.571876229042;4.36600638957431;2.5716198964413577;-0.3450110332352292;-0.1515247310115269;-1.2636336863409112;259.35951961013836;0.2625598983499051
0.880000000000001;2004.9119424799023;2135.749575681401;2110.3982476859846;2080.3432271903916;4158.895475676823;4400.365246647442;5844.196168359106;5457.2842822137445;4.359594245350054;2.5707005526533058;-0.2760957971375587;-0.15084730765780097;-1.2596648691121828;259.4382764870089;0.2610449987687259
0.890000000000001;2005.5592807748576;2136.5871679504353;2111.1835777260017;2081.0870531941296;4168.932351792328;4280.4382477013805;6157.36556099911;5979.51314525435;4.313126200554092;2.569744008250963;-0.17453638425127954;-0.15030140170636533;-1.212331798720701;259.52124778091655;0.25952895355622246
0.900000000000001;2006.1990789735348;2137.4199759237836;2111.9722741038695;2081.8290171391536;4164.43096763754;4192.859044740915;6560.236412128321;6551.602087669065;4.28609514007644;2.568774033465624;-0.11537392175926028;-0.14967342948602838;-1.1817930034239315;259.60542141827796;0.25801031860850515
0.910000000000001;2006.8295738432032;2138.2480984847994;2112.762138125189;2082.569717821069;4143.894760153117;4144.662351936091;7065.993946470545;7179.621213906637;4.283461729915552;2.5677937491225924;-0.0999470642429193;-0.14914644029143617;-1.1706971805124;259.6904696441835;0.2564888994415363
0.920000000000001;2007.4650306122444;2139.0654637492344;2113.5844006260513;2083.2978515319255;4082.0093732523806;4015.1172341756196;7781.950520334059;8124.204361269205;4.255722302276619;2.5667756203222023;-0.09381712356113678;-0.14855858593498775;-1.1317970282196963;259.7797823025209;0.25496636925378036
